Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt
13627108,1,2,2,3,5,22,2,1,2,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13627111,2,2,2,3,5,48,4,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13627119,1,2,2,3,5,31,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13627367,2,2,2,3,3,30,1,2,1,1,2,97,Y,,,,,,,0,0,1,0,0,1,0
13627369,1,2,2,3,2,11,2,2,2,1,3,97,N,,,,,,,0,1,0,0,0,1,0
13627369,2,2,2,3,2,27,1,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13627372,1,2,2,3,5,26,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13627375,2,2,2,3,3,13,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13627375,2,3,2,6,3,42,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13628958,1,2,2,6,5,6,,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
13630078,1,2,2,3,5,36,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630080,1,2,2,3,5,46,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13630080,1,3,2,5,5,1,2,2,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
13630080,1,4,2,6,5,5,2,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
13630080,2,2,2,3,3,18,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13630124,2,2,2,3,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630251,2,2,2,3,5,19,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630251,2,3,2,6,5,14,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630251,2,4,2,4,5,11,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630533,2,1,99,11,5,52,1,1,4,9,2,97,N,,,,,,,0,0,0,1,0,0,0
13630533,3,1,99,11,5,31,1,2,4,11,2,97,N,,,,,,,0,0,0,1,0,0,0
13630534,1,2,2,3,5,21,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630534,2,2,2,3,5,17,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630652,1,2,2,3,5,39,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13630652,2,2,2,6,5,1,1,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
13632368,1,2,2,3,5,21,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13632369,2,2,2,3,2,27,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13632370,1,2,2,3,2,67,1,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13632370,2,2,2,4,5,2,3,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
13632370,2,3,2,5,5,4,3,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
13632371,2,2,2,4,5,0,1,1,1,5,1,97,N,,,,,,,0,0,0,1,0,0,0
13632371,2,3,2,3,5,25,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13632373,1,2,2,3,5,18,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13632373,2,2,2,4,3,28,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13632373,2,3,2,3,5,32,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13632375,3,2,2,3,3,55,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13632664,2,2,2,3,5,0,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13632683,2,2,2,3,3,34,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13634808,1,2,2,3,2,67,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13634808,3,2,2,3,5,7,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634899,2,2,2,3,5,64,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634900,1,2,2,3,5,31,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634901,2,2,2,5,5,5,2,1,1,3,1,97,N,,,,,,,0,0,0,1,0,0,0
13634901,2,3,2,3,5,16,2,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13634901,2,4,2,6,5,16,2,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13634901,3,2,2,3,5,32,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634904,2,2,2,3,5,20,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634904,2,3,2,2,5,20,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634910,2,2,2,3,5,43,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634910,2,3,2,6,5,37,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13634912,2,2,2,3,3,80,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13635687,1,2,2,3,2,20,2,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
13635690,2,2,2,3,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13635692,1,2,2,3,5,36,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13635693,3,2,2,5,5,2,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
13635694,1,2,2,3,5,10,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13635696,1,2,2,3,5,18,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13635720,1,2,2,3,5,26,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13635720,1,3,2,5,3,0,1,1,1,5,2,97,N,,,,,,,0,0,1,0,0,1,0
13635720,2,2,2,3,5,23,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13637944,1,2,2,3,5,28,6,2,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
13637944,1,3,2,6,2,31,4,1,1,1,4,97,N,,,,,,,0,1,0,0,0,1,0
13637944,1,4,2,4,2,27,4,2,1,1,4,97,N,,,,,,,0,1,0,0,0,1,0
13637944,2,2,2,3,5,30,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13637945,1,2,2,4,5,17,2,1,4,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13637945,1,3,2,3,5,0,2,1,4,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13637946,3,1,99,11,5,40,1,1,4,11,2,97,N,,,,,,,0,0,0,1,0,0,0
13637946,4,1,99,11,5,49,2,1,4,11,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,1,2,2,3,5,17,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,2,2,2,3,5,44,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,2,3,2,6,5,64,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,2,4,2,9,5,11,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,2,5,2,4,5,64,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,2,6,2,7,5,9,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,3,2,2,3,5,39,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,4,2,2,3,5,31,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,4,3,2,6,5,2,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,4,4,2,4,5,6,1,2,1,4,2,97,Y,,,,,,,0,0,0,1,0,0,0
13638080,6,2,2,4,5,34,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13638080,6,3,2,5,5,2,4,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
13639599,1,2,2,3,5,21,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13639604,2,2,2,3,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13639615,2,2,2,3,5,46,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13639615,3,2,2,3,5,53,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13639619,3,2,2,3,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13639619,3,3,2,5,5,3,2,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
13640643,4,2,2,6,5,8,1,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
13640895,1,2,2,3,1,19,2,1,1,1,2,97,N,,,,,,,1,0,0,0,0,1,0
13640895,2,2,2,3,4,40,5,1,1,1,3,97,N,,,,,,02:06:00,0,0,0,0,0,0,1
13643366,2,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643366,2,3,2,4,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643366,2,4,2,6,5,,1,1,5,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643373,2,2,2,3,5,40,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643373,2,3,2,4,5,8,5,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643373,2,4,2,6,5,10,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643467,2,2,2,2,5,34,1,1,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
13643467,2,3,2,3,5,29,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643467,2,4,2,2,5,,2,1,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
13643471,2,2,2,3,5,28,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643473,2,2,2,6,3,49,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13643590,1,2,2,3,5,16,1,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
13643590,2,2,2,6,5,15,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13643590,2,3,2,3,2,17,1,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
13643591,1,2,2,3,5,27,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643698,1,2,2,3,5,22,4,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
13643698,1,3,2,4,2,19,4,2,1,8,4,97,N,,,,,,,0,1,0,0,0,1,0
13643707,2,2,2,3,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13643708,2,2,2,6,5,24,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13643708,2,3,2,5,5,0,2,1,1,5,1,97,N,,,,,,,0,0,0,1,0,0,0
13643708,2,4,2,4,5,2,2,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
13643709,2,2,2,3,3,58,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13643709,2,3,2,6,3,55,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13643710,1,2,2,3,2,23,1,2,1,10,2,97,N,,,,,,,0,1,0,0,0,1,0
13643712,2,2,2,3,2,19,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
13646347,1,2,2,3,2,72,1,2,1,10,3,97,N,,,,,,,0,1,0,0,0,1,0
13646351,2,2,2,3,5,67,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646660,1,2,2,13,0,,0,2,4,10,0,97,N,,,,,,,0,0,0,0,1,0,0
13646661,2,2,2,3,3,,2,1,1,10,2,97,N,,,,,,,0,0,1,0,0,1,0
13646661,2,3,2,4,3,,2,1,1,10,2,97,N,,,,,,,0,0,1,0,0,1,0
13646661,2,4,2,6,3,,2,1,1,10,2,97,N,,,,,,,0,0,1,0,0,1,0
13646665,2,2,2,3,5,,2,2,1,10,0,97,N,,,,,,,0,0,0,1,0,0,0
13646668,2,2,2,3,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646670,1,2,2,6,5,,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
13646670,1,3,2,3,5,,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
13646670,1,4,2,4,5,,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
13646671,2,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646671,2,3,2,4,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646671,2,4,2,6,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646672,1,2,2,13,5,,2,1,1,4,0,97,N,,,,,,,0,0,0,1,0,0,0
13646673,2,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646673,3,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646687,2,2,2,3,2,,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13646690,1,2,2,3,5,,1,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
13646690,2,2,2,3,5,,2,1,2,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646966,2,2,2,4,5,,2,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13646966,2,3,2,5,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646966,2,4,2,6,5,,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13646971,1,2,2,3,5,,2,2,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
13646972,1,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646973,2,2,2,3,3,,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13646974,1,2,2,3,5,,3,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13646975,2,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646975,2,3,2,6,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646976,1,2,2,1,5,,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
13646976,3,2,2,3,5,,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646976,3,3,2,6,5,,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646977,3,2,2,4,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13646977,3,3,2,6,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647031,3,2,2,3,5,30,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647031,3,3,2,5,2,11,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13647031,3,4,2,6,5,8,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647032,1,2,2,3,5,26,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647686,2,2,2,4,5,4,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
13647686,2,3,2,3,3,62,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13647696,1,2,2,3,2,,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13647696,2,2,2,3,5,,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647696,2,3,2,6,5,,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647696,2,4,2,4,2,,3,2,1,4,2,97,N,,,,,,,0,1,0,0,0,1,0
13647706,1,2,2,5,5,,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
13647706,1,3,2,7,5,,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647706,2,2,2,9,5,,2,1,1,2,2,97,N,,,,,,,0,0,0,1,0,0,0
13647706,2,3,2,5,5,,3,2,1,2,2,97,N,,,,,,,0,0,0,1,0,0,0
13647706,2,4,2,7,5,,1,2,1,2,2,97,N,,,,,,,0,0,0,1,0,0,0
13647763,2,2,2,1,3,56,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13647768,1,2,2,6,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647768,1,3,2,5,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647768,1,4,2,4,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647774,1,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647774,2,2,2,3,3,,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13647774,3,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647776,2,2,2,3,3,,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13647779,1,2,2,3,5,,3,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13647779,2,2,2,3,2,,1,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13647815,1,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13647816,1,2,2,3,3,,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13647819,2,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650107,1,2,2,3,5,22,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650107,2,2,2,3,3,41,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13650107,3,2,2,3,5,24,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650588,2,2,2,3,5,,0,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13650588,2,3,2,6,5,,0,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650588,2,4,2,5,5,,0,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650591,1,2,2,3,2,,2,1,1,8,3,97,N,,,,,,,0,1,0,0,0,1,0
13650593,2,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650593,2,3,2,4,5,,1,1,4,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650593,2,4,2,5,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650595,1,2,2,3,5,,1,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13650595,1,3,2,6,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650595,2,2,2,3,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650616,2,2,2,3,5,79,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650617,2,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650618,1,2,2,3,3,,2,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
13650621,2,2,2,3,2,,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13650623,2,2,2,3,5,,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13650624,1,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650624,2,2,2,14,5,,0,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650624,2,3,2,14,5,,0,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650625,2,2,2,3,5,,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13650626,1,2,2,3,5,,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13650626,1,3,2,4,5,,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13650626,1,4,2,5,5,,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13650626,1,5,2,6,5,,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
13650626,2,2,2,5,3,,3,2,1,6,2,97,N,,,,,,,0,0,1,0,0,1,0
13650627,2,2,2,3,2,,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13650659,1,2,2,3,3,19,4,2,1,1,2,97,Y,,,,,,,0,0,1,0,0,1,0
13650659,3,2,2,3,3,56,1,2,1,1,2,97,Y,,,,,,,0,0,1,0,0,1,0
13650660,1,2,2,5,5,,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
13650661,2,2,2,4,5,,1,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
13650661,4,2,2,2,5,,3,2,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
13650661,4,3,2,2,3,,3,2,1,3,2,97,N,,,,,,,0,0,1,0,0,1,0
13650661,4,4,2,3,2,,3,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13650662,2,2,2,3,5,,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650662,2,3,2,6,5,,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650662,2,4,2,4,5,,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650662,3,2,2,4,5,,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
13650662,3,3,2,5,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650662,3,4,2,6,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650662,3,5,2,3,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650663,1,2,2,3,1,,1,2,1,1,2,97,N,,,,,,,1,0,0,0,0,1,0
13650664,2,2,2,3,2,,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13650665,1,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650665,2,2,2,3,2,,5,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
13650666,1,2,2,3,3,,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13650668,1,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650675,2,2,2,6,3,,1,1,1,5,2,97,N,,,,,,,0,0,1,0,0,1,0
13650677,2,2,2,4,5,71,1,2,2,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650718,1,2,2,1,5,,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650718,1,3,2,4,5,,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650718,1,4,2,6,5,,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650718,2,2,2,3,5,,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650718,2,3,2,6,5,,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650718,2,4,2,4,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650719,1,2,2,3,3,,1,2,1,1,4,97,N,,,,,,,0,0,1,0,0,1,0
13650719,2,2,2,3,3,,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13650719,2,3,2,6,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650719,2,4,2,4,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650719,3,2,2,3,3,,2,0,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13650719,3,3,2,6,3,,2,0,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13650719,3,4,2,5,3,,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
13650720,1,2,2,3,5,,5,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
13650720,2,2,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650720,2,3,2,4,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650720,2,4,2,5,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650720,2,5,2,6,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650721,1,2,2,3,5,,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650723,1,2,2,3,2,,1,2,1,1,1,97,N,,,,,,,0,1,0,0,0,1,0
13650724,3,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
13650729,2,2,2,3,5,,3,2,1,1,0,97,N,,,,,,,0,0,0,1,0,0,0
13650731,1,2,2,3,5,,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
13650759,1,2,2,3,5,,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
