Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
13656589,1,96
13656589,2,96
13656589,4,96
13656590,1,8
13656591,1,96
13656591,2,96
13656592,1,96
13656592,2,96
13656593,1,96
13656594,1,96
13656595,1,96
13656596,2,96
13658645,1,96
13658645,2,96
13658646,1,96
13658647,1,96
13658647,2,96
13658648,1,96
13658648,2,96
13658649,1,96
13658649,2,96
13658649,3,96
13658650,1,96
13658650,2,96
13658651,1,96
13658651,2,96
13658652,1,96
13658652,2,96
13658652,3,96
13658652,4,96
13658653,1,98
13658653,2,96
13658654,1,96
13658655,1,96
13658655,2,96
13658656,1,96
13658656,2,8
13658657,1,96
13658658,1,8
13658658,2,98
13658659,1,96
13658659,2,96
13658660,1,96
13658660,2,96
13658661,1,96
13658774,1,96
13658775,1,99
13658775,2,96
13658776,1,96
13658776,2,96
13658777,1,96
13658777,2,96
13658778,1,96
13658779,1,96
13658779,2,8
13658780,1,98
13658780,2,96
13658944,1,8
13658944,2,96
13658945,1,96
13658945,2,8
13658946,1,99
13658946,2,96
13658947,1,96
13658947,2,96
13658947,3,96
13658948,1,98
13658948,2,98
13658948,3,96
13658948,4,96
13658949,1,96
13658950,1,96
13658950,2,96
13658951,1,96
13658951,2,96
13658952,1,96
13658952,2,96
13658953,1,96
13658953,2,96
13658954,1,96
13658954,2,96
13658955,1,96
13658955,2,96
13658958,1,96
13658958,2,96
13658961,1,99
13658961,2,96
13658962,1,8
13658962,2,96
13658963,1,96
13658963,2,8
13658964,1,96
13658964,2,99
13658965,1,96
13658965,2,96
13658965,3,96
13658965,4,96
13658966,1,98
13658966,2,96
13658967,1,96
13658967,2,96
13659614,1,96
13659614,2,96
13659614,3,96
13659616,1,96
13659616,2,8
13659617,1,96
13659618,1,96
13659618,2,96
13659618,3,96
13659618,4,96
13659618,5,96
13659619,1,96
13659828,1,96
13661522,1,96
13661522,2,96
13662049,1,8
13662049,2,8
13662049,3,96
13662050,1,2
13662050,3,96
13662051,1,96
13662051,2,96
13662052,1,96
13662052,2,98
13662053,1,96
13662053,2,96
13662054,1,8
13662054,2,99
13662055,1,96
13662055,2,96
13662056,1,96
13662056,2,96
13662057,1,96
13662058,1,96
13662059,1,99
13662059,2,96
13662060,1,99
13662061,1,99
13662062,1,8
13662062,2,96
13662063,1,96
13662063,2,96
13662064,1,99
13662064,2,96
13662065,1,96
13662065,2,96
13662065,3,99
13662066,1,96
13662066,2,96
13662067,1,96
13662067,2,8
13662068,1,96
13662135,1,96
13662135,2,96
13662203,1,96
13662203,2,96
13662373,1,96
13662418,1,99
13662419,1,99
13662420,1,99
13662421,1,96
13662421,2,96
13662422,1,96
13662423,1,99
13662424,1,96
13662425,1,96
13662425,2,8
13662426,1,96
13662427,1,96
13662427,2,99
13662428,1,96
13662429,1,96
13662429,2,96
13662429,3,96
13662429,4,96
13662429,5,99
13662430,1,8
13662430,2,96
13662431,1,96
13662431,2,96
13662432,1,96
13662432,2,96
13662433,1,96
13662433,2,96
13662434,1,96
13662434,2,96
13662435,1,96
13662435,2,96
13662435,3,96
13662436,1,8
13662437,1,96
13662437,2,99
13662468,1,96
13662468,2,96
13662469,1,96
13662470,1,96
13662471,1,96
13662472,1,96
13662473,1,96
13662473,2,96
13662474,1,96
13662475,1,96
13662476,1,96
13662476,2,96
13662477,1,99
13662478,2,96
13662479,1,96
13662479,2,99
13662480,1,2
13662480,2,8
13662481,1,8
13662482,1,96
13662482,2,98
13662492,1,99
13662492,2,96
13662493,1,96
13662493,2,96
13662494,1,96
13662494,2,3
13662495,1,96
13662495,2,96
13662496,1,96
13662497,1,96
13662497,2,96
13663010,1,96
13663010,3,96
13663135,1,96
13663135,2,96
13663307,1,96
13663307,2,96
13663308,1,98
13663308,3,96
13663308,4,2
13663309,1,96
13663309,2,96
13663310,1,96
13663310,2,96
13663311,1,8
13663312,1,96
13663313,1,96
13663313,2,96
13663314,1,96
13663314,2,96
13663315,1,96
13663315,2,96
13663316,1,96
13663316,2,96
13663317,1,96
13663317,2,96
13663318,1,96
13663319,1,96
13663319,2,96
13663320,1,96
13663320,2,96
13663321,1,96
13663321,2,96
13663322,1,99
13663322,2,96
13663323,1,96
13663323,2,96
13663324,1,96
13663324,2,99
13663325,1,99
13663325,2,96
13663366,1,96
13663366,2,96
13663366,3,96
13663367,1,96
13663367,2,99
13663368,1,96
13663369,1,98
13663369,2,96
13663370,1,8
13663370,2,96
13663371,1,99
13663371,2,96
13663371,3,96
13663372,1,96
13663372,2,96
13663373,1,96
13663373,2,96
13663374,1,96
13663374,2,96
13663375,1,98
13663375,2,8
13663376,1,96
13663376,2,96
13663377,1,96
13663377,2,96
13663378,1,8
13663379,1,96
13663379,2,96
13663379,3,96
13663380,1,96
13663380,2,96
13663380,3,96
13663381,1,96
13663381,2,96
13663382,1,96
13663382,2,96
13663383,1,96
13663384,1,96
13663403,1,8
13663404,1,96
13663404,2,98
13663405,1,96
13663406,1,96
13663407,1,98
13663407,2,96
13663408,1,96
13663408,2,96
13663409,1,99
13663410,1,96
13663410,2,96
13663411,1,96
13663412,1,96
13663412,2,96
13663413,1,96
13663414,1,96
13663414,2,96
13663415,1,96
13663415,2,96
13663415,3,96
13663415,4,2
13663415,4,5
13664757,1,96
13664757,2,96
13665479,1,96
13665479,2,96
13665480,1,96
13665480,2,96
13665481,1,96
13665481,2,96
13665482,1,99
13665483,1,96
13665483,2,96
13665483,3,96
13665485,1,96
13665485,2,96
13665486,1,98
13665694,1,8
13665695,1,96
13665829,1,96
13665832,1,96
13665832,2,96
13665832,3,96
13665833,1,96
13665833,2,96
13665834,1,96
13665834,2,99
13665835,1,96
13665836,1,96
13665836,2,96
13665837,1,96
13665837,2,96
13665838,1,96
13665839,1,8
13665839,2,8
13665839,3,96
13665840,1,96
13665840,2,96
13665841,1,96
13665841,2,99
13665842,1,96
13665842,2,96
13665843,1,96
13665843,2,96
13665844,1,96
13665844,2,96
13665845,1,99
13665845,2,96
13665846,1,99
13665847,1,8
13665985,1,96
13665985,2,96
13665986,1,96
13665987,1,96
13665987,2,96
13665988,1,96
13665988,2,96
13665989,1,96
13665989,2,98
13665990,1,96
13665990,2,96
13665991,1,96
13665991,2,96
13665992,1,96
13665992,2,96
13665992,3,98
13665993,1,96
13665994,1,98
13665994,2,96
13666040,1,96
13666040,2,96
13666041,1,98
13666042,1,96
13666042,2,8
13666043,1,99
13666044,1,96
13666044,2,96
13666044,3,96
13666045,1,98
13666045,2,96
13666046,1,96
13666046,2,96
13666047,1,8
13666047,2,96
13666047,3,96
13666047,4,96
13666048,1,96
13666048,2,3
13666049,1,96
13666049,2,96
13666050,1,8
13666050,2,96
13666050,3,96
13666051,1,96
13666052,1,96
13666053,1,8
13666053,2,96
13666054,1,96
13666054,2,2
13666055,1,96
13666055,2,96
13666056,1,98
13666056,2,96
13666057,1,96
13666058,1,96
13666058,2,96
13666234,1,2
13666234,1,5
13666234,2,96
13666884,1,96
13667862,1,99
13667863,1,99
13668068,1,96
13668068,2,96
13668069,1,99
13668069,2,8
13668070,1,8
13668070,2,96
13668071,1,96
13668072,1,96
13668073,1,96
13668074,1,96
13668074,2,98
13668074,3,96
13668074,4,8
13668075,1,8
13668075,2,99
13668076,1,96
13668077,1,96
13668077,2,96
13668078,1,8
13668078,2,96
13668080,1,96
13668081,1,96
13668082,1,99
13668083,1,96
13668083,2,96
13668083,3,96
13668083,4,96
13668084,1,98
13668084,2,96
13668187,1,96
13668187,2,96
13668187,3,96
13668188,1,96
13668188,2,96
13668189,1,8
13668189,2,8
13668190,1,96
13668190,2,96
13668190,3,96
13668191,1,8
13668191,2,99
13668192,1,98
13668192,2,96
13668192,3,96
13668192,4,96
13668192,5,96
13668193,1,8
13668193,2,96
13668194,1,96
13668194,2,96
13668195,1,96
13668195,2,96
13668195,3,96
13668196,1,96
13668196,2,96
13668197,1,96
13668197,2,96
13668197,3,96
13668198,1,96
13668198,2,96
13668199,1,3
13668200,1,96
13668200,3,8
13668201,1,8
13668201,2,8
13668202,1,96
13668202,2,8
13668203,1,96
13668203,2,96
13668204,1,96
13668204,2,96
13668204,3,96
13668204,4,96
13668205,1,96
13668205,2,96
13668206,1,96
13668206,2,96
13668259,1,96
13668259,2,96
13668260,1,96
13668260,2,96
13668261,1,96
13668261,2,96
13668261,3,96
13668262,1,96
13668262,2,96
13668263,1,96
13668263,2,96
13668264,1,99
13668264,2,96
13668265,1,96
13668266,1,96
13668266,2,96
13668267,1,96
13668267,2,99
13668268,1,96
13668268,2,96
13668268,3,96
13668269,1,96
13668269,2,96
13668270,1,96
13668270,2,96
13668270,3,96
13668270,4,96
13668271,1,96
13668271,2,96
13668272,1,96
13668273,1,98
13668273,2,96
13668273,3,96
13668274,1,96
13668274,2,96
13668274,3,96
13668275,1,96
13668275,2,98
13668276,1,8
13668276,2,99
13668276,3,96
13668277,1,8
13668277,2,98
13668277,3,96
13668277,4,96
13668310,1,96
13668310,2,96
13668311,1,8
13668312,1,98
13668312,2,99
13668313,1,99
13668313,2,96
13668314,1,96
13668314,2,96
13668315,1,8
13668315,2,96
13668315,3,96
13668316,1,96
13668316,3,96
13668317,1,96
13668317,2,98
13668318,1,96
13668318,2,96
13668319,1,8
13668319,2,96
13668321,1,96
13668321,2,96
13668322,1,96
13668322,2,99
13668323,1,8
13668323,2,99
13668324,1,96
13668324,2,8
13668325,1,96
13668326,1,96
13668327,1,96
13668327,2,96
13668328,1,96
13668328,2,98
13668329,1,96
13668329,2,96
13668330,1,96
13668330,2,96
13668390,1,96
13668390,2,96
13668391,1,96
13668391,2,96
13668392,1,8
13668392,2,96
13668394,1,96
13668394,2,96
13668394,3,96
13668395,1,96
13668395,2,96
13668396,1,96
13668396,2,96
13668396,3,96
13668397,1,96
13668398,1,96
13668398,2,96
13668399,1,96
13668399,2,96
13668400,1,96
13668400,2,96
13668401,1,96
13668401,3,96
13668402,1,96
13668402,2,99
13668403,1,96
13668403,2,96
13668404,1,99
13668404,2,96
13668405,1,8
13668406,1,98
13668406,2,96
13668407,1,96
13668407,2,99
13668407,3,96
13668408,1,98
13668408,2,96
13668409,1,96
13668439,1,96
13668439,2,96
13668439,3,8
13668440,1,8
13668440,2,96
13668441,1,96
13668442,1,96
13668443,1,3
13668443,2,96
13668444,1,96
13668444,2,96
13668445,1,96
13668445,2,96
13668446,1,96
13668446,2,96
13668447,1,99
13668448,1,96
13668448,2,96
13668449,1,96
13668449,2,96
13668450,1,96
13668450,3,96
13668451,1,96
13668452,1,98
13668452,2,96
13668453,1,96
13668453,2,96
13668454,1,96
13668454,2,96
13668455,1,99
13668455,2,96
13668456,1,96
13668457,1,96
13668457,2,96
13668458,1,99
13668458,2,96
13668480,1,96
13668480,2,96
13668480,3,96
13668481,1,96
13668481,2,96
13668481,3,96
13668482,1,96
13668482,2,96
13668483,1,96
13668483,2,8
13668484,1,99
13668485,1,96
13668486,1,8
13668486,2,96
13668488,1,96
13668489,1,98
13668490,1,8
13668491,1,96
13668491,2,96
13668492,1,96
13668492,2,96
13668492,3,96
13668493,1,99
13668493,2,96
13668494,1,8
13668494,2,8
13668494,3,96
13668495,1,8
13668495,2,96
13668495,3,8
13668496,1,96
13668496,2,96
13668497,1,96
13668498,1,96
13668498,2,96
13668499,1,8
13668499,2,96
13668499,3,99
13668512,1,96
13668512,2,98
13668513,1,96
13668514,1,99
13668514,2,96
13668515,1,96
13668515,2,96
13668516,1,96
13668516,2,96
13668517,1,96
13668517,2,8
13668518,1,96
13668518,2,96
13668519,1,96
13668519,2,98
13668519,3,96
13668520,1,96
13668520,2,96
13668521,1,96
13668522,1,96
13668522,2,96
13668523,1,96
13668523,2,96
13668524,1,96
13668524,2,8
13668525,1,8
13668526,1,8
13668526,2,96
13668527,1,96
13668527,2,96
13668528,1,96
13668528,2,96
13668529,1,98
13668529,2,96
13668530,1,99
13668531,1,96
13668531,2,99
13668547,1,96
13668547,2,96
13668548,1,99
13668548,2,99
13668550,1,8
13668551,1,8
13668551,2,96
13668551,3,8
13668552,1,96
13668553,1,99
13668553,2,96
13668553,3,96
13668554,1,96
13668555,1,96
13668556,1,96
13668557,1,96
13668557,2,96
13668558,1,98
13668558,2,96
13668559,1,8
13668559,2,99
13668560,1,99
13668560,2,96
13668561,1,96
13668561,2,96
13668562,1,99
13668563,1,96
13668563,2,96
13668564,1,96
13668564,2,96
13668565,1,96
13668565,2,8
13668566,1,96
13668566,2,8
13668567,1,96
13668567,2,96
13668574,1,96
13668574,2,99
13668575,1,96
13668576,1,96
13668576,2,99
13668577,1,96
13668577,2,2
13668578,1,96
13668578,2,96
13668579,1,96
13668580,1,96
13668580,2,8
13668581,1,96
13668581,2,96
13670655,1,96
13670655,2,96
13670656,1,96
13670657,1,96
13670657,2,96
13670657,3,96
13670658,1,96
13670658,2,96
13670658,3,96
13670659,1,99
13670659,2,96
13670660,1,96
13670660,2,96
13670661,1,96
13670661,2,96
13670662,1,96
13670662,2,96
13670662,3,96
13670663,1,8
13670663,2,96
13670665,1,96
13670665,2,96
13670668,1,96
13670670,1,96
13670670,2,96
13670670,3,96
13670673,1,96
13670673,2,98
13670677,1,8
13670677,2,96
13670682,1,96
13670682,2,96
13670683,1,96
13670684,1,99
13670684,2,98
13671272,1,96
13671272,2,96
13671272,3,96
13671272,4,96
13671273,1,96
13671273,2,96
13671384,1,96
13671384,2,96
13671385,1,99
13671386,1,96
13671386,2,96
13671387,1,96
13671387,2,96
13671388,1,96
13671388,2,96
13671389,1,96
13671389,2,99
13671390,1,96
13671390,2,96
13671391,1,96
13671392,1,96
13671393,1,96
13671393,2,96
13671394,1,8
13671395,1,99
13671396,1,96
13671396,2,96
13671396,3,96
13671396,4,96
13671396,5,96
13671397,1,96
13671397,2,96
13671398,1,96
13671399,1,96
13671399,2,96
13671400,1,96
