Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
16186119,4,98
16186120,1,19
16186120,2,19
16186121,1,98
16186121,2,19
16186121,3,19
16186121,4,19
16186122,1,19
16186122,2,19
16186122,3,19
16186123,1,19
16186124,1,20
16186124,2,19
16186125,1,98
16186125,2,1
16186125,3,19
16186126,1,19
16186126,2,19
16186127,1,19
16186127,2,20
16186128,1,20
16186128,2,19
16186129,1,19
16186130,1,19
16186130,2,19
16186130,3,19
16186131,1,19
16186131,2,19
16186132,1,19
16186132,2,19
16186133,1,19
16186133,2,19
16186134,1,19
16186134,2,19
16186135,1,98
16186135,2,19
16186135,3,98
16186161,1,19
16186162,1,20
16186163,1,99
16186163,2,19
16186164,1,1
16186164,2,1
16186167,1,19
16186167,2,1
16186168,1,20
16186169,1,1
16186169,2,1
16186170,1,1
16186170,2,19
16186171,1,1
16186171,2,1
16186172,1,19
16186172,2,19
16186172,3,19
16186173,1,19
16186173,2,19
16186174,1,20
16186175,1,19
16186175,2,19
16186176,1,19
16186176,2,19
16186177,1,19
16186177,2,20
16186178,1,99
16186178,2,19
16186179,1,99
16186179,2,19
16186180,1,1
16186180,2,20
16186181,1,99
16186181,2,1
16186181,3,20
16186182,1,19
16186183,1,20
16186183,2,19
16186192,1,19
16186194,1,19
16186194,2,19
16186194,3,1
16186198,1,99
16186198,2,19
16186199,1,99
16186221,1,19
16186222,1,1
16186223,1,19
16186223,2,19
16186224,1,19
16186224,2,98
16186225,1,99
16186225,2,19
16186225,3,19
16186226,1,1
16186227,1,19
16186228,1,19
16186229,1,19
16186229,2,19
16186229,3,19
16186230,1,19
16186230,2,20
16186231,1,1
16186232,1,20
16186232,2,19
16186233,1,1
16186233,2,19
16187082,1,19
16188491,1,19
16188491,2,19
16188492,2,20
16188493,1,20
16188493,2,1
16188493,3,99
16188494,1,19
16188494,2,1
16188495,1,19
16188495,2,19
16188496,1,98
16188496,2,19
16188496,3,19
16188496,4,1
16188497,1,1
16188497,2,19
16188497,3,1
16188497,4,1
16188498,1,99
16188498,2,19
16188499,1,1
16188500,1,20
16188500,2,98
16188500,3,19
16188500,4,20
16188500,5,1
16188501,1,98
16188501,2,19
16188502,1,19
16188502,2,1
16188503,1,19
16188503,2,19
16188505,1,19
16188505,2,19
16188506,1,20
16188506,2,98
16188507,1,19
16188507,2,19
16188508,1,20
16188508,2,99
16188509,1,20
16188509,2,19
16188510,1,1
16188510,2,19
16188510,3,19
16188511,1,19
16188515,2,19
16188515,3,20
16188515,4,20
16188515,5,1
16188515,6,20
16188515,7,19
16188599,1,98
16188599,2,20
16188600,1,19
16188601,1,20
16188601,2,19
16188602,1,1
16188602,2,98
16188603,1,20
16188603,2,19
16188604,1,19
16188604,2,19
16188606,1,1
16188606,2,19
16188607,1,19
16188608,1,19
16188608,2,19
16188609,1,1
16188609,2,98
16188610,1,19
16188610,2,19
16188611,1,1
16188611,2,98
16188613,1,1
16188614,1,1
16188614,2,19
16188615,1,99
16188615,2,19
16188616,1,19
16188616,2,1
16188617,1,1
16188617,2,1
16188618,1,19
16188627,1,19
16188627,2,99
16188628,1,1
16188628,2,1
16188629,1,19
16188629,2,19
16188644,1,19
16188644,2,19
16188645,1,19
16188645,2,20
16188645,3,19
16188648,1,1
16188648,2,43
16188649,1,19
16188649,2,19
16189173,1,19
16190194,1,19
16190194,2,19
16190194,3,19
16190194,4,1
16190220,1,99
16190220,2,19
16190220,3,19
16190221,1,19
16190221,2,20
16190222,1,20
16190222,2,19
16190223,1,19
16190223,2,19
16190223,3,1
16190224,1,20
16190224,2,19
16190224,3,20
16190225,1,1
16190225,2,19
16190226,1,1
16190226,2,98
16190227,1,20
16190227,2,19
16190228,1,19
16190228,2,19
16190229,1,20
16190229,2,20
16190230,1,24
16190230,1,25
16190230,2,20
16190231,1,19
16190231,2,19
16190232,1,1
16190232,2,19
16190233,1,48
16190233,2,98
16190234,1,20
16190234,2,19
16190235,1,20
16190236,1,19
16190236,2,19
16190237,1,19
16190237,2,19
16190238,1,98
16190238,2,19
16190239,1,20
16190240,1,19
16190240,2,19
16190241,1,20
16190241,2,19
16190241,3,19
16190243,1,1
16190243,2,98
16190326,1,19
16190326,2,99
16190388,1,19
16190388,2,1
16190388,3,1
16190536,1,98
16190536,2,19
16192296,1,19
16192296,2,19
16193665,1,1
16193665,2,19
16194047,1,1
16194047,2,20
16194240,1,19
16194240,2,98
16194241,1,99
16194241,2,19
16194243,1,19
16194243,2,19
16194245,1,20
16194245,2,19
16194245,3,19
16194246,1,98
16194246,2,19
16194246,3,19
16194247,1,19
16194247,2,19
16194247,3,19
16194248,1,19
16194248,2,19
16194249,1,19
16194249,2,20
16194250,1,1
16194250,2,1
16194251,1,19
16194251,2,19
16194252,1,19
16194253,1,1
16194253,2,19
16194254,1,19
16194254,2,19
16194255,1,20
16194255,2,19
16194256,1,20
16194256,2,19
16194260,1,19
16194260,2,19
16194261,1,20
16194261,2,19
16194262,1,99
16194262,2,19
16194263,1,1
16194263,2,19
16194264,1,1
16194264,3,19
16194265,1,19
16194267,1,98
16194267,2,99
16194268,1,1
16194268,2,19
16194386,1,19
16194386,2,19
16194387,1,98
16194387,2,19
16194388,1,19
16194390,1,20
16194390,2,19
16194393,1,1
16194393,2,19
16194395,1,1
16194395,2,1
16194398,1,19
16194398,2,19
16194398,3,19
16194398,4,19
16194400,1,19
16194400,2,20
16194401,1,99
16194401,2,1
16194402,1,19
16194402,2,19
16194402,3,19
16194403,1,19
16194403,2,98
16194403,3,20
16194405,1,19
16194405,2,1
16194406,1,20
16194406,2,19
16194407,1,1
16194408,1,20
16194408,2,1
16194408,3,19
16194409,2,20
16194410,1,1
16194410,2,19
16194411,1,19
16194411,2,19
16194512,1,19
16194512,2,19
16194512,3,19
16194513,1,19
16194514,1,19
16194514,2,19
16194515,1,19
16194516,1,19
16194516,2,19
16194517,1,19
16194517,2,19
16194518,1,1
16194518,2,98
16194519,1,19
16194519,2,19
16194520,1,1
16194520,2,1
16194521,1,19
16194521,2,19
16194522,1,19
16194522,2,19
16194522,3,1
16194524,1,20
16194524,2,20
16194525,1,19
16194525,2,19
16194526,1,19
16194526,2,19
16194528,1,20
16194529,1,1
16194529,2,19
16194530,1,19
16194530,2,19
16194530,3,19
16194531,1,19
16194531,2,19
16194532,1,19
16194532,2,19
16194533,1,19
16194534,1,19
16194534,2,19
16194535,1,21
16194535,2,19
16194536,1,20
16194536,2,19
16194536,3,19
16194536,4,19
16194536,5,19
16194537,1,98
16194537,2,19
16194566,1,19
16194566,2,19
16194567,1,19
16194567,2,1
16194567,3,1
16194567,4,20
16194568,1,19
16194568,2,20
16194569,1,19
16194570,1,1
16194570,2,1
16194571,1,99
16194572,1,19
16194572,2,19
16194573,1,19
16194573,2,19
16194574,1,99
16194575,1,1
16194575,2,20
16194575,3,19
16194576,1,19
16194576,2,1
16194576,3,19
16194578,1,20
16194578,2,19
16194579,1,1
16194579,2,1
16194580,1,1
16194581,1,20
16194581,2,1
16194582,1,19
16194582,2,19
16194583,1,98
16194583,2,19
16194584,1,19
16194584,2,1
16194585,1,19
16194585,2,20
16194586,1,19
16194586,2,20
16194587,1,20
16194587,2,19
16195388,1,98
16195388,2,1
16196278,1,98
16197791,1,20
16199942,1,98
16200192,1,1
16200192,2,19
16200210,1,19
16200493,1,21
16201033,1,1
16201033,2,19
16201037,1,20
16201039,1,99
16201039,2,20
16201040,1,19
16201040,2,19
16201041,1,19
16201041,2,19
16201042,1,19
16201042,2,19
16201043,1,19
16201043,2,19
16201044,1,19
16201044,2,98
16201045,1,20
16201046,1,99
16201047,1,19
16201048,1,98
16201048,2,20
16201049,1,99
16201049,2,19
16201050,1,99
16201051,1,99
16201052,1,19
16201052,2,20
16201054,1,99
16201054,2,1
16201054,3,19
16201055,1,19
16201055,2,1
16201056,1,1
16201056,2,19
16201060,1,1
16201060,2,1
16201064,1,19
16201064,2,1
16201100,1,1
16201106,1,20
16201106,2,19
16201172,1,19
16201172,2,1
16201197,1,19
16201197,2,19
16201197,3,99
16201197,4,99
16201197,5,99
16201246,1,20
16201246,2,20
16201247,1,19
16201247,2,19
16201247,3,19
16201247,4,20
16201248,1,99
16201248,2,20
16201249,1,1
16201249,1,21
16201249,2,19
16201250,1,99
16201250,2,20
16201251,1,20
16201251,2,1
16201255,1,1
16201255,2,19
16201261,1,19
16201261,2,19
16201261,3,19
16201261,4,19
16201261,5,1
16201269,1,19
16201269,2,19
16201271,1,20
16201271,2,19
16201271,3,19
16201271,4,19
16201272,1,98
16201272,2,20
16201273,1,99
16201273,2,1
16201274,1,20
16201274,2,19
16201275,1,19
16201275,2,19
16201276,1,1
16201277,1,19
16201277,2,19
16201278,1,19
16201278,2,19
16201279,1,1
16201279,2,19
16201335,1,1
16201336,1,20
16201337,1,99
16201339,1,20
16201339,2,20
16201340,1,1
16201340,2,1
16201341,1,20
16201342,1,99
16201342,2,20
16201377,1,98
16201377,2,19
16201378,1,20
16201379,1,19
16201379,2,98
16201380,1,20
16201380,2,99
16201380,3,99
16201380,4,99
16201381,1,20
16201381,2,20
16201382,1,1
16201382,2,19
16201383,1,20
16201383,2,20
16201384,1,19
16201384,2,19
16201385,1,19
16201385,2,19
16201385,3,19
16201385,4,98
16201385,5,1
16201385,6,1
16201386,1,20
16201386,2,19
16201387,2,19
16201388,1,1
16201388,2,19
16201389,1,19
16201389,2,19
16201390,1,19
16201390,2,19
16201391,1,19
16201391,2,1
16201391,3,1
16201392,1,1
16201392,2,19
16201393,1,1
16201393,2,19
16201398,1,99
16201400,1,19
16201400,2,1
16201401,1,19
16201401,2,1
16201402,1,1
16201403,1,1
16201403,2,98
16201404,1,1
16201404,2,20
16201405,1,99
16201406,1,19
16201406,2,19
16201447,1,19
16201447,3,19
16201448,1,98
16201448,2,1
16201449,1,19
16201450,1,20
16201450,2,1
16201451,1,19
16201451,2,19
16201451,3,98
16201452,1,19
16201452,2,1
16201452,3,1
16201453,1,19
16201453,2,19
16201455,1,1
16201456,1,19
16201456,2,19
16201457,1,19
16201457,2,19
16201458,1,98
16201458,2,19
16201458,3,19
16201459,1,19
16201459,2,19
16201459,3,20
16201460,1,99
16201460,2,99
16201461,1,23
16201461,2,1
16201462,1,19
16201462,2,19
16201463,1,99
16201463,2,99
16201464,1,19
16201464,2,20
16201465,1,1
16201465,2,19
16201466,1,19
16201467,1,20
16201467,2,20
16201468,1,19
16201469,1,19
16201469,2,19
16201470,1,1
16201470,2,19
16201489,1,99
16201491,1,99
16201491,2,19
16201491,3,19
16201492,1,19
16201492,2,19
16201493,1,1
16201493,2,19
16201494,1,99
16201494,2,19
16201495,1,19
16201496,1,19
16201497,1,99
16201498,1,19
16201498,2,19
16201499,1,19
16201499,2,19
16201499,3,1
16201500,1,20
16201500,2,20
16201501,1,20
16201501,2,1
16201502,1,19
16201502,2,20
16201503,1,19
16201503,2,19
16201505,1,20
16201505,2,1
16201506,1,19
16201506,2,1
16201507,1,99
16201508,1,99
16201509,1,1
16201510,1,19
16201510,2,20
16201511,1,19
16201511,2,99
16201512,1,98
16201512,2,1
16201513,1,19
16201513,2,19
16201546,1,1
16201546,2,1
16201546,3,1
16201546,4,19
16201547,1,1
16201547,2,19
16201548,1,19
16201549,1,99
16201549,2,1
16201551,2,19
16201551,3,20
16201553,1,19
16201554,1,1
16201554,2,19
16201555,1,1
16201555,2,19
16201556,1,1
16201556,2,19
16201558,1,98
16201560,1,19
16201560,2,19
16201561,1,19
16201561,2,19
16201562,1,19
16201562,2,19
16201562,3,19
16201563,1,19
16201563,2,19
16201564,1,20
16201564,2,1
16201565,1,19
16201565,2,1
16201565,3,20
16201567,1,19
16201567,2,1
16201568,1,19
16201568,2,19
16201569,1,98
16201569,2,19
16201570,1,1
16201570,2,19
16201570,3,1
16201571,1,19
16201571,2,19
16201572,1,1
16201573,1,19
16201573,2,19
16201574,1,99
16201595,1,99
16201600,1,99
16201600,2,99
16201602,1,19
16201603,1,19
16201604,1,98
16201605,1,19
16201605,3,1
16201605,4,20
16201606,1,19
16201607,1,1
16201608,1,19
16201609,1,20
16201610,1,19
16201611,1,19
16201613,1,20
16201613,2,19
16201615,1,20
16201615,2,19
16201615,3,19
16201616,1,19
16201617,1,19
16201618,1,19
16201618,2,19
16201619,1,1
16201619,2,19
16201620,1,19
16201623,1,20
16201624,1,20
16201625,1,19
16201634,1,19
16201635,1,19
16201635,2,19
16201636,1,19
16201636,2,98
16201638,1,98
16201639,1,19
16201639,2,98
16201640,1,1
16201640,2,19
16201641,1,19
16201642,1,98
16201642,2,19
16201642,3,20
16201642,4,19
16201643,1,19
16201644,1,1
16201644,2,19
16201644,3,19
16201645,1,1
16201645,2,1
16201646,1,1
16201646,2,1
16201647,1,19
16201647,2,19
16201648,1,19
16201648,2,19
16201648,3,19
16201650,1,1
16201650,2,1
16201651,1,19
16201651,2,1
16201652,1,19
16201652,2,20
16201653,1,19
16201653,2,19
16201654,1,20
16201654,2,19
16201655,1,1
16201655,2,1
16201656,1,1
16201657,1,1
16201657,2,19
16201968,1,28
16201968,2,19
16202122,1,99
16202945,1,20
16202945,2,19
16202945,3,19
16202951,1,1
16202951,2,19
16202951,3,1
16203729,1,19
16203729,2,1
16203729,3,19
16203890,1,1
16203890,2,1
16203892,1,19
16203980,1,20
16205656,1,19
16205656,2,19
16205657,1,19
16205657,2,19
16205659,1,19
16205659,2,98
16205660,1,19
16205660,2,19
16205661,1,19
16205661,2,19
16205662,1,19
16205662,2,19
16205663,1,1
16205663,2,1
16205664,1,1
16205664,2,19
16205666,1,19
16205666,2,1
16205667,1,20
16205667,2,98
16205668,1,19
16205669,1,99
16205672,1,99
16205674,1,99
16205675,1,1
16205675,2,20
16205675,3,19
16205676,1,19
16205677,1,20
16205678,1,20
16205679,1,1
16205679,2,19
16205679,3,19
16205680,1,1
16205680,2,19
16205680,3,1
16205680,4,19
16205681,2,19
16205682,1,20
16205682,2,19
16205693,1,1
16205693,2,19
16205696,1,1
16205699,1,19
16205699,2,20
16205700,1,19
16205701,1,19
16205702,1,19
16205702,2,19
16205702,3,1
16205703,1,1
16205703,2,1
16205704,1,19
16205704,2,19
16205705,1,1
16205705,2,1
16205706,1,19
16205708,1,99
16205708,2,99
16205709,1,19
16205709,2,19
16205710,1,99
16205710,2,19
16205710,3,19
16205712,1,20
16205713,1,19
16205713,2,19
16205713,3,19
16205714,1,20
16205715,1,1
16205716,1,20
16205716,2,1
16205718,1,99
16205718,2,1
16205719,1,19
16205721,1,20
16205721,2,19
16205722,1,19
16205722,2,1
16205722,3,1
16205733,1,19
16205733,2,19
16205734,1,20
16205734,2,19
16205735,1,19
16205735,2,19
16205736,1,98
16205736,2,19
16205737,1,19
16205737,2,19
16205738,1,1
16205738,2,19
16205739,1,19
16205739,2,19
16205740,1,19
16205740,2,19
16205741,1,99
16205741,2,19
16205742,1,99
16205743,1,99
16205744,1,19
16205744,2,19
16205745,1,98
16205745,2,19
16205746,1,19
16205746,2,19
16205746,3,1
16205747,1,20
16205747,2,20
16205748,1,20
16205748,2,99
16205749,1,19
16205749,2,19
16205750,1,19
16205750,2,1
16205750,3,1
16205751,1,29
16205752,1,19
16205752,2,1
16205752,3,98
16205756,1,19
16205756,2,1
16205757,1,19
16205757,2,19
16205757,3,19
16205758,1,19
16205759,1,20
16205759,2,1
16205760,1,20
16205760,2,20
16205775,1,19
16205775,2,1
16205778,1,99
16205778,2,1
16205868,1,98
16205868,2,99
16208668,1,99
16208668,2,98
16208668,3,1
16208668,4,19
16209332,1,19
16209332,2,19
16209335,1,19
16209335,2,19
16209337,1,19
16209337,2,19
16209338,1,1
16209338,2,20
16209339,1,19
16209339,2,19
16209339,3,98
16209340,1,19
16209340,2,48
16209341,1,20
16209341,2,19
16209342,1,19
16209342,2,19
16209343,1,19
16209343,2,19
16209344,1,20
16209346,1,19
16209346,2,1
16209346,3,19
16209347,1,20
16209347,2,19
16209348,1,20
16209348,2,1
16209349,1,19
16209349,2,19
16209350,1,19
16209350,2,19
16209351,1,19
16209351,2,19
16209351,3,19
16209353,1,19
16209353,2,20
16209354,1,1
16209355,1,1
16209355,2,1
16209356,1,19
16209356,2,19
16209357,1,1
16209357,2,19
16209360,1,19
16209360,2,20
16209361,1,19
16209411,1,1
16209411,2,20
16209412,1,20
16209412,2,19
16209413,1,19
16209414,1,19
16209414,2,19
16209415,1,99
16209415,2,20
16209416,1,19
16209418,1,1
16209419,1,20
16209419,2,1
16209420,1,19
16209420,2,19
16209421,1,99
16209422,1,20
16209422,2,1
16209423,1,1
16209423,3,19
16209424,1,19
16209426,1,19
16209427,1,19
16209427,2,1
16209428,1,19
16209428,2,19
16209428,3,19
16209429,1,19
16209429,2,1
16209429,3,19
16209429,4,19
16209430,2,1
16209431,1,20
16209431,2,19
16209432,1,19
16209432,2,19
16209432,3,19
16209436,1,19
16209436,2,19
16209441,1,20
16209446,1,23
16209447,1,20
16209447,2,99
16209471,1,19
16209472,1,99
16209472,2,19
16209472,3,19
16209473,1,99
16209473,2,19
16209475,1,19
16209476,1,99
16209476,2,1
16209477,1,99
16209479,1,19
16209479,2,19
16209480,1,1
16209480,2,19
16209480,3,19
16209481,1,21
16209481,2,19
16209482,1,19
16209482,2,1
16209483,1,19
16209483,2,19
16209484,1,19
16209484,2,98
16209485,1,19
16209486,1,19
16209486,2,19
16209487,1,19
16209487,2,19
16209488,1,19
16209488,2,19
16209489,1,19
16209489,2,19
16209490,1,20
16209490,2,99
16209490,3,99
16209491,1,98
16209492,1,19
16209492,2,19
16209493,1,19
16209493,2,19
16209494,1,19
16209495,1,99
16209495,2,19
16209496,1,19
16209496,2,19
16209496,3,19
16209497,1,19
16209497,2,19
16209497,3,19
16209530,1,19
16209531,1,19
16209531,2,19
16209532,1,19
16209532,2,19
16209532,3,19
16209533,1,19
16209535,1,19
16209535,2,19
16209536,1,19
16209536,2,19
16209537,1,19
16209537,2,19
16209538,1,19
16209538,2,19
16209771,1,19
16209771,2,19
16209772,1,1
16209772,2,1
16209773,1,1
16209773,2,19
16209773,3,19
16209774,1,20
16209774,2,1
16209776,1,1
16209777,1,19
16209777,2,19
16209779,1,19
16209780,1,19
16209780,2,19
16209781,1,19
16209781,2,19
16209825,1,19
16209825,2,1
16210986,1,1
16210986,2,19
16210986,3,1
16210986,4,20
16211227,1,19
16211227,2,19
16211227,3,99
16211621,1,1
16211621,2,19
16211775,1,19
16211775,2,19
16211776,1,98
16211776,2,1
16211777,1,20
16211777,2,19
16211778,1,19
16211778,2,19
16211779,2,19
16211780,1,1
16211780,2,1
16211781,1,1
16211782,1,19
16211782,2,19
16211782,4,19
16211783,1,99
16211784,1,20
16211784,2,20
16211785,1,19
16211785,2,19
16211786,1,20
16211786,2,20
16211787,1,99
16211788,1,20
16211788,2,19
16211789,1,19
16211789,2,19
16211790,1,19
16211790,2,19
16211791,1,19
16211791,2,19
16211792,1,19
16211792,2,1
16211793,1,1
16211793,2,19
16211794,1,19
16211795,1,19
16211795,2,19
16211796,1,9
16211796,2,1
16211797,1,19
16211797,2,1
16211903,1,19
16211903,2,19
16211903,3,19
16211903,4,19
16211904,1,99
16211904,2,99
16211905,1,19
16211905,2,1
16211906,2,19
16211906,3,19
16211907,1,23
16211907,2,19
16211908,1,19
16211908,2,19
16211909,1,20
16211909,2,20
16211910,1,19
16211910,2,19
16211911,1,1
16211911,2,1
16211911,3,98
16211912,1,19
16211912,2,19
16211913,1,19
16211913,2,19
16211914,1,19
16211914,2,19
16211915,1,1
16211915,2,19
16211916,1,19
16211916,2,19
16211916,3,98
16211916,4,19
16211916,5,19
16211916,6,1
16211917,1,19
16211917,2,19
16211918,1,20
16211918,2,20
16211919,2,1
16211920,1,19
16211920,2,19
16211921,1,1
16211921,2,1
16211921,3,19
16211922,1,1
16211922,2,1
16211922,3,1
16211923,1,1
16211923,3,19
16211924,1,1
16211924,2,19
16211924,3,20
16211924,4,19
16211924,5,1
16211925,1,20
16211925,2,19
16211926,1,19
16211926,2,19
16211927,1,1
16211927,2,99
16212041,1,99
16212041,2,98
16212042,1,19
16212042,2,98
16212043,1,19
16212043,2,20
16212044,1,19
16212044,2,19
16212289,1,99
16212292,1,19
16212292,2,1
16212298,1,1
16212330,1,19
16212330,2,1
16212330,3,1
16212330,4,1
16212330,5,19
16212466,1,1
16212580,1,20
16212580,2,19
16212849,1,20
16212850,1,1
16212850,2,19
16212850,3,19
16212851,1,1
16212852,1,19
16212852,2,19
16212852,3,19
16212852,4,1
16212853,1,1
16212853,2,19
16212853,3,19
16212860,1,1
16212860,2,25
16212865,1,19
16212865,2,1
16212866,1,1
16212866,2,19
16212866,3,21
16212868,1,99
16212868,2,19
16212868,3,19
16212870,1,99
16212870,2,19
16212870,3,1
16212871,1,19
16212871,2,1
16212872,1,19
16212872,2,19
16212874,1,99
16212875,1,19
16212875,2,19
16212876,1,20
16212876,2,1
16212877,1,19
16212877,2,1
16212878,1,1
16212878,2,1
16212879,1,19
16212879,2,19
16212880,1,19
16212880,2,19
16212881,1,98
16212881,2,19
16212882,1,99
16212882,2,19
16212884,1,99
16212885,1,99
16212885,2,99
16213573,1,19
16213582,1,21
16213582,2,20
16213583,1,19
16213583,2,19
16213584,1,19
16213584,2,19
16213585,1,19
16213585,2,19
16213984,1,19
16213984,2,98
16213984,3,1
16214219,1,1
16214219,2,19
16214265,1,1
16214265,2,1
16214265,3,1
16214300,1,19
16214300,2,19
16214990,1,19
16214990,2,19
16215120,1,20
16215120,2,19
16215559,1,1
16215559,2,99
16215702,2,19
16215703,1,99
16215704,1,19
16215704,2,19
16215705,1,19
16215705,2,19
16215706,1,19
16215706,2,20
16215707,3,19
16215708,1,19
16215709,1,99
16215709,2,99
16215709,3,19
16215710,1,99
16215710,2,19
16215711,1,19
16215711,2,19
16215712,1,21
16215712,2,19
16215713,1,20
16215714,1,19
16215715,1,19
16215716,1,1
16215716,2,19
16215716,3,19
16215717,1,19
16215717,2,1
16215717,3,1
16215717,4,19
16215717,5,19
16215717,6,19
16215718,1,1
16215718,2,19
16215719,1,19
16215719,2,20
16215719,3,19
16215719,4,19
16215719,5,19
16215719,6,19
16215720,1,19
16215722,1,1
16215722,2,19
16215742,1,19
16215743,1,1
16215743,2,20
16215745,1,19
16215745,2,19
16215746,1,1
16215746,2,19
16215747,3,19
16215748,1,19
16215748,3,1
16215748,4,1
16215748,5,19
16215748,6,19
16215749,1,19
16215749,2,1
16215749,3,1
16215749,4,1
16215750,1,20
16215751,1,99
16215753,1,19
16215753,2,19
16215755,1,19
16215755,2,19
16215755,3,19
16215756,1,19
16215756,2,1
16215756,3,1
16215756,4,98
16215757,1,1
16215757,2,19
16215758,1,1
16215758,2,1
16215759,1,19
16215759,2,19
16215760,1,20
16215760,2,19
16215761,1,19
16215761,2,1
16215762,1,20
16215762,2,19
16215763,1,19
16215763,2,20
16215764,1,1
16215764,2,1
16215765,1,19
16215765,2,1
16215766,1,19
16215766,2,19
16215766,3,19
16215780,1,98
16215780,2,98
16215781,1,20
16215781,2,19
16215782,1,19
16215782,2,1
16215782,3,1
16215783,1,1
16215783,2,1
16215784,1,19
16215784,2,19
16215785,1,1
16215785,2,20
16215786,1,20
16215786,2,1
16215787,1,19
16215787,2,98
16215787,3,19
16215788,1,19
16215788,2,19
16215789,1,99
16215789,2,99
16215790,1,19
16215791,1,20
16215791,2,59
16215793,1,19
16215793,2,19
16215793,3,19
