Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
16186035,1,96
16186036,1,96
16186036,2,96
16186037,1,98
16186038,1,96
16186038,2,96
16186039,1,96
16186039,2,96
16186040,1,96
16186040,2,8
16186043,1,96
16186043,2,96
16186043,3,96
16186052,1,96
16186052,2,96
16186058,1,96
16186058,2,96
16186058,3,98
16186062,1,96
16186062,2,96
16186062,3,96
16186062,4,96
16186063,1,96
16186064,1,96
16186065,1,96
16186065,2,96
16186066,1,96
16186067,1,96
16186067,2,8
16186067,3,96
16186067,4,96
16186067,5,96
16186067,6,96
16186067,7,96
16186067,9,96
16186067,10,96
16186067,11,96
16186067,12,96
16186067,13,96
16186067,14,96
16186067,15,96
16186067,16,96
16186067,17,96
16186067,18,96
16186068,1,8
16186068,2,96
16186069,1,96
16186069,2,96
16186070,1,96
16186070,2,96
16186071,1,96
16186071,2,2
16186071,2,5
16186072,1,98
16186072,2,96
16186111,1,96
16186112,1,96
16186112,2,96
16186113,1,96
16186113,2,96
16186114,1,96
16186114,2,96
16186115,1,98
16186115,2,96
16186116,1,96
16186116,2,96
16186117,1,96
16186118,1,96
16186118,2,8
16186118,3,96
16186118,4,96
16186119,1,98
16186119,2,96
16186119,3,96
16186119,4,98
16186120,1,2
16186120,2,96
16186121,1,98
16186121,2,96
16186121,3,96
16186121,4,96
16186122,1,96
16186122,2,96
16186122,3,96
16186123,1,96
16186124,1,8
16186124,2,96
16186125,1,98
16186125,2,96
16186125,3,96
16186126,1,96
16186126,2,96
16186127,1,96
16186127,2,8
16186128,1,8
16186128,2,96
16186129,1,96
16186130,1,99
16186130,2,96
16186130,3,6
16186131,1,96
16186131,2,96
16186132,1,96
16186132,2,96
16186133,1,96
16186133,2,96
16186134,1,96
16186134,2,96
16186135,1,98
16186135,2,96
16186135,3,98
16186161,1,96
16186162,1,8
16186163,1,99
16186163,2,96
16186164,1,96
16186164,2,96
16186167,1,2
16186167,2,96
16186168,1,8
16186169,1,96
16186169,2,96
16186170,1,96
16186170,2,96
16186171,1,96
16186171,2,96
16186172,1,96
16186172,2,96
16186172,3,96
16186173,1,96
16186173,2,96
16186174,1,8
16186175,1,96
16186175,2,96
16186176,1,96
16186176,2,96
16186177,1,96
16186177,2,8
16186178,1,99
16186178,2,96
16186179,1,99
16186179,2,96
16186180,1,96
16186180,2,8
16186181,1,99
16186181,2,96
16186181,3,8
16186182,1,96
16186183,1,8
16186183,2,96
16186192,1,96
16186194,1,96
16186194,2,96
16186194,3,96
16186198,1,99
16186198,2,96
16186199,1,99
16186221,1,96
16186222,1,96
16186223,1,96
16186223,2,96
16186224,1,96
16186224,2,98
16186225,1,99
16186225,2,96
16186225,3,96
16186226,1,99
16186227,1,96
16186228,1,96
16186229,1,96
16186229,2,96
16186229,3,96
16186230,1,8
16186230,2,8
16186231,1,96
16186232,1,8
16186232,2,96
16186233,1,96
16186233,2,96
16187082,1,96
16188491,1,96
16188491,2,96
16188492,2,8
16188493,1,8
16188493,2,96
16188493,3,99
16188494,1,96
16188494,2,96
16188495,1,96
16188495,2,96
16188496,1,98
16188496,2,96
16188496,3,96
16188496,4,96
16188497,1,96
16188497,2,96
16188497,3,96
16188497,4,96
16188498,1,99
16188498,2,96
16188499,1,96
16188500,1,8
16188500,2,98
16188500,3,96
16188500,4,8
16188500,5,96
16188501,1,98
16188501,2,96
16188502,1,96
16188502,2,96
16188503,1,96
16188503,2,96
16188505,1,96
16188505,2,96
16188506,1,8
16188506,2,98
16188507,1,96
16188507,2,96
16188508,1,8
16188508,2,99
16188509,1,8
16188509,2,96
16188510,1,96
16188510,2,96
16188510,3,96
16188511,1,96
16188515,2,96
16188515,3,8
16188515,4,8
16188515,5,96
16188515,6,8
16188515,7,96
16188599,1,98
16188599,2,8
16188600,1,96
16188601,1,8
16188601,2,96
16188602,1,96
16188602,2,98
16188603,1,8
16188603,2,96
16188604,1,96
16188604,2,96
16188606,1,3
16188606,2,96
16188607,1,96
16188608,1,96
16188608,2,96
16188609,1,96
16188609,2,98
16188610,1,96
16188610,2,96
16188611,1,96
16188611,2,98
16188613,1,96
16188614,1,96
16188614,2,96
16188615,1,99
16188615,2,96
16188616,1,96
16188616,2,96
16188617,1,96
16188617,2,96
16188618,1,96
16188627,1,96
16188627,2,99
16188628,1,96
16188628,2,3
16188629,1,96
16188629,2,96
16188644,1,96
16188644,2,96
16188645,1,96
16188645,2,8
16188645,3,96
16188648,1,96
16188648,2,6
16188649,1,96
16188649,2,96
16189173,1,96
16190194,1,96
16190194,2,96
16190194,3,96
16190194,4,96
16190220,1,99
16190220,2,96
16190220,3,96
16190221,1,96
16190221,2,8
16190222,1,8
16190222,2,96
16190223,1,96
16190223,2,96
16190223,3,96
16190224,1,8
16190224,2,96
16190224,3,8
16190225,1,96
16190225,2,96
16190226,1,96
16190226,2,96
16190227,1,8
16190227,2,96
16190228,1,2
16190228,1,5
16190228,2,96
16190229,1,8
16190229,2,8
16190230,1,96
16190230,2,8
16190231,1,96
16190231,2,96
16190232,1,96
16190232,2,96
16190233,1,2
16190233,2,98
16190234,1,8
16190234,2,96
16190235,1,8
16190236,1,96
16190236,2,96
16190237,1,96
16190237,2,96
16190238,1,98
16190238,2,96
16190239,1,8
16190240,1,96
16190240,2,96
16190241,1,8
16190241,2,96
16190241,3,96
16190243,1,8
16190243,2,98
16190326,1,96
16190326,2,99
16190388,1,96
16190388,2,96
16190388,3,96
16190536,1,96
16190536,2,96
16192296,1,96
16192296,2,96
16193665,1,96
16193665,2,96
16194047,1,96
16194047,2,8
16194240,1,96
16194240,2,96
16194241,1,99
16194241,2,96
16194243,1,96
16194243,2,96
16194245,1,8
16194245,2,96
16194245,3,96
16194246,1,96
16194246,2,96
16194246,3,96
16194247,1,96
16194247,2,96
16194247,3,96
16194248,1,96
16194248,2,96
16194249,1,8
16194249,2,8
16194250,1,96
16194250,2,96
16194251,1,96
16194251,2,96
16194252,1,96
16194253,1,96
16194253,2,96
16194254,1,96
16194254,2,96
16194255,1,8
16194255,2,99
16194256,1,8
16194256,2,96
16194260,1,96
16194260,2,96
16194261,1,8
16194261,2,96
16194262,1,99
16194262,2,96
16194263,1,96
16194263,2,96
16194264,1,3
16194264,3,96
16194265,1,96
16194267,1,98
16194267,2,99
16194268,1,96
16194268,2,96
16194386,1,96
16194386,2,96
16194387,1,98
16194387,2,96
16194388,1,96
16194390,1,8
16194390,2,96
16194393,1,96
16194393,2,96
16194395,1,96
16194395,2,96
16194398,1,96
16194398,2,96
16194398,3,96
16194398,4,96
16194400,1,96
16194400,2,8
16194401,1,99
16194401,2,96
16194402,1,96
16194402,2,96
16194402,3,96
16194403,1,96
16194403,2,96
16194403,3,8
16194405,1,96
16194405,2,96
16194406,1,8
16194406,2,96
16194407,1,96
16194408,1,8
16194408,2,3
16194408,3,96
16194409,2,8
16194410,1,96
16194410,2,96
16194411,1,96
16194411,2,96
16194512,1,96
16194512,2,96
16194512,3,96
16194513,1,96
16194514,1,96
16194514,2,96
16194515,1,96
16194516,1,96
16194516,2,96
16194517,1,96
16194517,2,96
16194518,1,96
16194518,2,98
16194519,1,96
16194519,2,96
16194520,1,96
16194520,2,96
16194521,1,96
16194521,2,96
16194522,1,96
16194522,2,96
16194522,3,96
16194524,1,8
16194524,2,8
16194525,1,96
16194525,2,96
16194526,1,96
16194526,2,96
16194528,1,8
16194529,1,96
16194529,2,96
16194530,1,96
16194530,2,96
16194530,3,96
16194531,1,96
16194531,2,96
16194532,1,96
16194532,2,96
16194533,1,96
16194534,1,96
16194534,2,96
16194535,1,96
16194535,2,96
16194536,1,8
16194536,2,96
16194536,3,96
16194536,4,96
16194536,5,2
16194537,1,98
16194537,2,96
16194566,1,96
16194566,2,96
16194567,1,96
16194567,2,96
16194567,3,96
16194567,4,8
16194568,1,96
16194568,2,8
16194569,1,96
16194570,1,96
16194570,2,96
16194571,1,99
16194572,1,96
16194572,2,96
16194573,1,96
16194573,2,96
16194574,1,99
16194575,1,96
16194575,2,8
16194575,3,96
16194576,1,96
16194576,2,96
16194576,3,96
16194578,1,8
16194578,2,96
16194579,1,96
16194579,2,96
16194580,1,96
16194581,1,8
16194581,2,96
16194582,1,96
16194582,2,96
16194583,1,98
16194583,2,96
16194584,1,96
16194584,2,96
16194585,1,96
16194585,2,8
16194586,1,96
16194586,2,8
16194587,1,8
16194587,2,96
16195388,1,98
16195388,2,96
16196278,1,96
16197791,1,8
16199942,1,96
16200192,1,96
16200192,2,96
16200210,1,96
16200493,1,96
16201033,1,96
16201033,2,96
16201037,1,8
16201039,1,99
16201039,2,8
16201040,1,96
16201040,2,96
16201041,1,96
16201041,2,96
16201042,1,96
16201042,2,96
16201043,1,96
16201043,2,96
16201044,1,96
16201044,2,98
16201045,1,8
16201046,1,99
16201047,1,96
16201048,1,98
16201048,2,8
16201049,1,99
16201049,2,96
16201050,1,99
16201051,1,99
16201052,1,96
16201052,2,8
16201054,1,99
16201054,2,96
16201054,3,96
16201055,1,96
16201055,2,96
16201056,1,96
16201056,2,96
16201060,1,96
16201060,2,96
16201064,1,96
16201064,2,96
16201100,1,96
16201106,1,8
16201106,2,96
16201172,1,96
16201172,2,96
16201197,1,96
16201197,2,96
16201197,3,99
16201197,4,99
16201197,5,99
16201246,1,8
16201246,2,8
16201247,1,96
16201247,2,96
16201247,3,96
16201247,4,96
16201248,1,99
16201248,2,8
16201249,1,96
16201249,2,96
16201250,1,99
16201250,2,8
16201251,1,8
16201251,2,96
16201255,1,96
16201255,2,96
16201261,1,96
16201261,2,96
16201261,3,96
16201261,4,96
16201261,5,96
16201269,1,96
16201269,2,96
16201271,1,8
16201271,2,96
16201271,3,96
16201271,4,96
16201272,1,98
16201272,2,8
16201273,1,99
16201273,2,96
16201274,1,8
16201274,2,96
16201275,1,96
16201275,2,96
16201276,1,96
16201277,1,96
16201277,2,96
16201278,1,96
16201278,2,96
16201279,1,96
16201279,2,96
16201335,1,96
16201336,1,8
16201337,1,99
16201339,1,8
16201339,2,8
16201340,1,96
16201340,2,96
16201341,1,8
16201342,1,99
16201342,2,8
16201377,1,96
16201377,2,96
16201378,1,8
16201379,1,96
16201379,2,98
16201380,1,8
16201380,2,99
16201380,3,99
16201380,4,99
16201381,1,8
16201381,2,8
16201382,1,96
16201382,2,96
16201383,1,8
16201383,2,8
16201384,1,96
16201384,2,96
16201385,1,3
16201385,2,3
16201385,3,96
16201385,4,98
16201385,5,96
16201385,6,96
16201386,1,8
16201386,2,96
16201387,2,2
16201388,1,96
16201388,2,96
16201389,1,96
16201389,2,96
16201390,1,96
16201390,2,96
16201391,1,96
16201391,2,96
16201391,3,96
16201392,1,96
16201392,2,96
16201393,1,96
16201393,2,96
16201398,1,99
16201400,1,96
16201400,2,96
16201401,1,96
16201401,2,2
16201402,1,96
16201403,1,96
16201403,2,96
16201404,1,96
16201404,2,8
16201405,1,99
16201406,1,96
16201406,2,96
16201447,1,96
16201447,3,96
16201448,1,98
16201448,2,96
16201449,1,96
16201450,1,8
16201450,2,96
16201451,1,96
16201451,2,96
16201451,3,98
16201452,1,96
16201452,2,96
16201452,3,96
16201453,1,96
16201453,2,96
16201455,1,96
16201456,1,96
16201456,2,96
16201457,1,96
16201457,2,96
16201458,1,2
16201458,2,99
16201458,3,96
16201459,1,96
16201459,2,96
16201459,3,96
16201460,1,99
16201460,2,99
16201461,1,96
16201461,2,96
16201462,1,96
16201462,2,96
16201463,1,99
16201463,2,99
16201464,1,96
16201464,2,8
16201465,1,96
16201465,2,96
16201466,1,96
16201467,1,8
16201467,2,8
16201468,1,96
16201469,1,96
16201469,2,96
16201470,1,96
16201470,2,96
16201489,1,99
16201491,1,99
16201491,2,96
16201491,3,96
16201492,1,96
16201492,2,96
16201493,1,96
16201493,2,96
16201494,1,99
16201494,2,96
16201495,1,96
16201496,1,96
16201497,1,99
16201498,1,96
16201498,2,96
16201499,1,96
16201499,2,96
16201499,3,96
16201500,1,8
16201500,2,8
16201501,1,8
16201501,2,96
16201502,1,96
16201502,2,8
16201503,1,96
16201503,2,96
16201505,1,8
16201505,2,96
16201506,1,96
16201506,2,96
16201507,1,99
16201508,1,99
16201509,1,96
16201510,1,96
16201510,2,8
16201511,1,96
16201511,2,99
16201512,1,98
16201512,2,96
16201513,1,96
16201513,2,2
16201546,1,96
16201546,2,96
16201546,3,96
16201546,4,96
16201547,1,96
16201547,2,96
16201548,1,96
16201549,1,99
16201549,2,96
16201551,2,96
16201551,3,8
16201553,1,96
16201554,1,96
16201554,2,96
16201555,1,96
16201555,2,96
16201556,1,96
16201556,2,96
16201558,1,98
16201560,1,96
16201560,2,96
16201561,1,96
16201561,2,96
16201562,1,96
16201562,2,96
16201562,3,96
16201563,1,96
16201563,2,96
16201564,1,8
16201564,2,96
16201565,1,96
16201565,2,96
16201565,3,8
16201567,1,96
16201567,2,96
16201568,1,96
16201568,2,96
16201569,1,98
16201569,2,96
16201570,1,96
16201570,2,96
16201570,3,96
16201571,1,96
16201571,2,96
16201572,1,96
16201573,1,96
16201573,2,96
16201574,1,99
16201595,1,99
16201600,1,99
16201600,2,99
16201602,1,96
16201603,1,96
16201604,1,2
16201605,1,3
16201605,3,96
16201605,4,8
16201606,1,96
16201607,1,96
16201608,1,96
16201609,1,8
16201610,1,96
16201611,1,96
16201613,1,8
16201613,2,96
16201615,1,8
16201615,2,96
16201615,3,96
16201616,1,96
16201617,1,96
16201618,1,96
16201618,2,96
16201619,1,96
16201619,2,96
16201620,1,96
16201623,1,8
16201624,1,8
16201625,1,96
16201634,1,96
16201635,1,96
16201635,2,96
16201636,1,96
16201636,2,98
16201638,1,98
16201639,1,96
16201639,2,98
16201640,1,96
16201640,2,96
16201641,1,96
16201642,1,98
16201642,2,96
16201642,3,8
16201642,4,96
16201643,1,96
16201644,1,96
16201644,2,96
16201644,3,96
16201645,1,96
16201645,2,96
16201646,1,96
16201646,2,96
16201647,1,96
16201647,2,96
16201648,1,96
16201648,2,96
16201648,3,96
16201650,1,96
16201650,2,96
16201651,1,96
16201651,2,96
16201652,1,96
16201652,2,8
16201653,1,3
16201653,2,96
16201654,1,8
16201654,2,96
16201655,1,96
16201655,2,96
16201656,1,96
16201657,1,96
16201657,2,96
16201968,1,96
16201968,2,96
16202122,1,99
16202945,1,8
16202945,2,96
16202945,3,96
16202951,1,96
16202951,2,96
16202951,3,96
16203729,1,96
16203729,2,96
16203729,3,96
16203890,1,96
16203890,2,96
16203892,1,96
16203980,1,8
16205656,1,96
16205656,2,96
16205657,1,96
16205657,2,96
16205659,1,96
16205659,2,98
16205660,1,96
16205660,2,96
16205661,1,96
16205661,2,96
16205662,1,96
16205662,2,96
16205663,1,96
16205663,2,96
16205664,1,96
16205664,2,96
16205666,1,96
16205666,2,96
16205667,1,8
16205667,2,96
16205668,1,96
16205669,1,99
16205672,1,99
16205674,1,99
16205675,1,96
16205675,2,8
16205675,3,96
16205676,1,96
16205677,1,8
16205678,1,8
16205679,1,96
16205679,2,96
16205679,3,96
16205680,1,96
16205680,2,96
16205680,3,96
16205680,4,96
16205681,2,96
16205682,1,8
16205682,2,96
16205693,1,96
16205693,2,96
16205696,1,96
16205699,1,96
16205699,2,8
16205700,1,96
16205701,1,96
16205702,1,96
16205702,2,96
16205702,3,96
16205703,1,96
16205703,2,96
16205704,1,96
16205704,2,96
16205705,1,96
16205705,2,96
16205706,1,96
16205708,1,99
16205708,2,99
16205709,1,96
16205709,2,96
16205710,1,99
16205710,2,96
16205710,3,96
16205712,1,8
16205713,1,96
16205713,2,96
16205713,3,96
16205714,1,8
16205715,1,96
16205716,1,8
16205716,2,96
16205718,1,99
16205718,2,99
16205719,1,96
16205721,1,8
16205721,2,96
16205722,1,96
16205722,2,96
16205722,3,96
16205733,1,96
16205733,2,96
16205734,1,8
16205734,2,96
16205735,1,96
16205735,2,96
16205736,1,98
16205736,2,96
16205737,1,96
16205737,2,96
16205738,1,96
16205738,2,96
16205739,1,96
16205739,2,96
16205740,1,96
16205740,2,96
16205741,1,99
16205741,2,96
16205742,1,99
16205743,1,99
16205744,1,8
16205744,2,8
16205745,1,98
16205745,2,96
16205746,1,96
16205746,2,96
16205746,3,96
16205747,1,8
16205747,2,8
16205748,1,8
16205748,2,99
16205749,1,6
16205749,2,6
16205750,1,96
16205750,2,96
16205750,3,7
16205751,1,96
16205752,1,96
16205752,2,96
16205752,3,98
16205756,1,96
16205756,2,96
16205757,1,96
16205757,2,96
16205757,3,96
16205758,1,96
16205759,1,8
16205759,2,96
16205760,1,8
16205760,2,8
16205775,1,96
16205775,2,96
16205778,1,99
16205778,2,96
16205868,1,98
16205868,2,99
16208668,1,3
16208668,2,98
16208668,3,96
16208668,4,96
16209332,1,96
16209332,2,96
16209335,1,96
16209335,2,96
16209337,1,96
16209337,2,96
16209338,1,96
16209338,2,8
16209339,1,96
16209339,2,96
16209339,3,98
16209340,1,96
16209340,2,2
16209341,1,8
16209341,2,96
16209342,1,96
16209342,2,96
16209343,1,96
16209343,2,96
16209344,1,8
16209346,1,96
16209346,2,96
16209346,3,96
16209347,1,8
16209347,2,96
16209348,1,8
16209348,2,96
16209349,1,96
16209349,2,96
16209350,1,96
16209350,2,96
16209351,1,96
16209351,2,96
16209351,3,96
16209353,1,96
16209353,2,8
16209354,1,96
16209355,1,96
16209355,2,96
16209356,1,96
16209356,2,96
16209357,1,96
16209357,2,96
16209360,1,96
16209360,2,8
16209361,1,96
16209411,1,96
16209411,2,8
16209412,1,8
16209412,2,96
16209413,1,96
16209414,1,96
16209414,2,96
16209415,1,99
16209415,2,8
16209416,1,96
16209418,1,96
16209419,1,8
16209419,2,96
16209420,1,96
16209420,2,96
16209421,1,96
16209422,1,8
16209422,2,96
16209423,1,96
16209423,3,96
16209424,1,96
16209426,1,96
16209427,1,96
16209427,2,96
16209428,1,96
16209428,2,96
16209428,3,96
16209429,1,96
16209429,2,96
16209429,3,96
16209429,4,96
16209430,2,96
16209431,1,8
16209431,2,96
16209432,1,96
16209432,2,96
16209432,3,96
16209436,1,96
16209436,2,96
16209441,1,8
16209446,1,96
16209447,1,8
16209447,2,99
16209471,1,96
16209472,1,99
16209472,2,96
16209472,3,96
16209473,1,99
16209473,2,96
16209475,1,96
16209476,1,99
16209476,2,96
16209477,1,99
16209479,1,96
16209479,2,96
16209480,1,96
16209480,2,96
16209480,3,96
16209481,1,96
16209481,2,3
16209482,1,96
16209482,2,96
16209483,1,96
16209483,2,96
16209484,1,96
16209484,2,98
16209485,1,96
16209486,1,96
16209486,2,96
16209487,1,96
16209487,2,96
16209488,1,96
16209488,2,96
16209489,1,96
16209489,2,96
16209490,1,8
16209490,2,99
16209490,3,99
16209491,1,98
16209492,1,96
16209492,2,96
16209493,1,96
16209493,2,96
16209494,1,96
16209495,1,99
16209495,2,96
16209496,1,96
16209496,2,96
16209496,3,96
16209497,1,96
16209497,2,96
16209497,3,96
16209530,1,96
16209531,1,96
16209531,2,96
16209532,1,96
16209532,2,96
16209532,3,96
16209533,1,96
16209535,1,96
16209535,2,96
16209536,1,96
16209536,2,96
16209537,1,96
16209537,2,96
16209538,1,96
16209538,2,96
16209771,1,96
16209771,2,96
16209772,1,96
16209772,2,96
16209773,1,96
16209773,2,96
16209773,3,96
16209774,1,96
16209774,2,96
16209776,1,96
16209777,1,96
16209777,2,96
16209779,1,96
16209780,1,96
16209780,2,96
16209781,1,96
16209781,2,96
16209825,1,96
16209825,2,96
16210986,1,96
16210986,2,96
16210986,3,96
16210986,4,8
16211227,1,96
16211227,2,96
16211227,3,99
16211621,1,96
16211621,2,96
16211775,1,96
16211775,2,96
16211776,1,98
16211776,2,96
16211777,1,8
16211777,2,96
16211778,1,96
16211778,2,96
16211779,2,96
16211780,1,96
16211780,2,96
16211781,1,96
16211782,1,96
16211782,2,96
16211782,4,96
16211783,1,99
16211784,1,8
16211784,2,8
16211785,1,96
16211785,2,96
16211786,1,8
16211786,2,8
16211787,1,99
16211788,1,8
16211788,2,96
16211789,1,96
16211789,2,96
16211790,1,96
16211790,2,96
16211791,1,96
16211791,2,96
16211792,1,96
16211792,2,96
16211793,1,96
16211793,2,96
16211794,1,96
16211795,1,96
16211795,2,2
16211796,1,96
16211796,2,96
16211797,1,96
16211797,2,96
16211903,1,96
16211903,2,96
16211903,3,96
16211903,4,96
16211904,1,99
16211904,2,99
16211905,1,96
16211905,2,96
16211906,2,96
16211906,3,96
16211907,1,96
16211907,2,96
16211908,1,96
16211908,2,2
16211909,1,8
16211909,2,8
16211910,1,96
16211910,2,96
16211911,1,96
16211911,2,96
16211911,3,98
16211912,1,8
16211912,2,96
16211913,1,96
16211913,2,96
16211914,1,96
16211914,2,96
16211915,1,96
16211915,2,96
16211916,1,96
16211916,2,96
16211916,3,98
16211916,4,96
16211916,5,96
16211916,6,96
16211917,1,96
16211917,2,96
16211918,1,8
16211918,2,8
16211919,2,96
16211920,1,96
16211920,2,96
16211921,1,96
16211921,2,96
16211921,3,96
16211922,1,96
16211922,2,96
16211922,3,96
16211923,1,96
16211923,3,96
16211924,1,96
16211924,2,96
16211924,3,8
16211924,4,96
16211924,5,96
16211925,1,8
16211925,2,96
16211926,1,96
16211926,2,96
16211927,1,96
16211927,2,99
16212041,1,99
16212041,2,98
16212042,1,96
16212042,2,98
16212043,1,96
16212043,2,8
16212044,1,96
16212044,2,96
16212289,1,99
16212292,1,96
16212292,2,96
16212298,1,96
16212330,1,96
16212330,2,96
16212330,3,96
16212330,4,96
16212330,5,96
16212466,1,96
16212580,1,8
16212580,2,96
16212849,1,8
16212850,1,96
16212850,2,96
16212850,3,96
16212851,1,96
16212852,1,96
16212852,2,96
16212852,3,96
16212852,4,96
16212853,1,96
16212853,2,96
16212853,3,96
16212860,1,96
16212860,2,96
16212865,1,96
16212865,2,96
16212866,1,96
16212866,2,96
16212866,3,96
16212868,1,99
16212868,2,96
16212868,3,96
16212870,1,99
16212870,2,96
16212870,3,96
16212871,1,96
16212871,2,96
16212872,1,96
16212872,2,96
16212874,1,99
16212875,1,8
16212875,2,96
16212876,1,8
16212876,2,96
16212877,1,96
16212877,2,96
16212878,1,96
16212878,2,96
16212879,1,96
16212879,2,96
16212880,1,96
16212880,2,96
16212881,1,98
16212881,2,96
16212882,1,99
16212882,2,96
16212884,1,99
16212885,1,96
16212885,2,96
16213573,1,96
16213582,1,96
16213582,2,8
16213583,1,96
16213583,2,96
16213584,1,96
16213584,2,96
16213585,1,96
16213585,2,96
16213984,1,96
16213984,2,3
16213984,3,96
16214219,1,96
16214219,2,96
16214265,1,96
16214265,2,96
16214265,3,96
16214300,1,96
16214300,2,96
16214990,1,96
16214990,2,96
16215120,1,8
16215120,2,96
16215559,1,96
16215559,2,99
16215702,2,96
16215703,1,99
16215704,1,96
16215704,2,96
16215705,1,96
16215705,2,96
16215706,1,96
16215706,2,8
16215707,3,96
16215708,1,96
16215709,1,99
16215709,2,99
16215709,3,96
16215710,1,99
16215710,2,96
16215711,1,96
16215711,2,96
16215712,1,96
16215712,2,96
16215713,1,8
16215714,1,96
16215715,1,96
16215716,1,96
16215716,2,96
16215716,3,96
16215717,1,96
16215717,2,96
16215717,3,96
16215717,4,96
16215717,5,96
16215717,6,96
16215718,1,96
16215718,2,8
16215719,1,96
16215719,2,8
16215719,3,96
16215719,4,96
16215719,5,96
16215719,6,96
16215720,1,96
16215722,1,96
16215722,2,96
16215742,1,96
16215743,1,96
16215743,2,8
16215745,1,96
16215745,2,96
16215746,1,96
16215746,2,96
16215747,3,96
16215748,1,96
16215748,3,96
16215748,4,96
16215748,5,96
16215748,6,96
16215749,1,96
16215749,2,96
16215749,3,96
16215749,4,96
16215750,1,8
16215751,1,99
16215753,1,96
16215753,2,96
16215755,1,96
16215755,2,96
16215755,3,96
16215756,1,96
16215756,2,96
16215756,3,96
16215756,4,98
16215757,1,96
16215757,2,96
16215758,1,96
16215758,2,96
16215759,1,96
16215759,2,96
16215760,1,8
16215760,2,96
16215761,1,96
16215761,2,96
16215762,1,8
16215762,2,96
16215763,1,96
16215763,2,8
16215764,1,96
16215764,2,96
16215765,1,96
16215765,2,96
16215766,1,96
16215766,2,96
16215766,3,96
16215780,1,96
16215780,2,96
16215781,1,8
16215781,2,96
16215782,1,96
16215782,2,96
16215782,3,96
16215783,1,96
16215783,2,96
16215784,1,96
16215784,2,96
16215785,1,96
16215785,2,8
16215786,1,8
16215786,2,96
16215787,1,96
16215787,2,98
16215787,3,96
16215788,1,96
16215788,2,96
16215789,1,99
16215789,2,99
16215790,1,96
16215791,1,8
16215791,2,3
16215791,2,4
16215791,2,6
