Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
14848925,1,19
14848925,2,1
14848926,1,19
14849608,1,23
14850132,1,1
14850132,2,19
14850133,1,19
14850133,2,19
14850133,3,20
14850133,4,20
14850134,1,19
14850135,1,20
14850135,2,20
14850137,1,20
14850137,2,1
14850138,1,1
14850138,2,1
14850138,3,1
14850139,1,20
14850139,2,19
14850140,1,50
14850140,2,1
14850140,3,19
14850140,4,19
14850142,1,19
14850142,2,1
14850143,1,19
14850143,2,19
14850144,1,19
14850145,1,19
14850145,2,19
14850146,1,19
14850146,2,19
14850147,1,19
14850147,2,19
14850148,1,20
14850148,2,19
14850149,1,19
14850150,1,19
14850150,2,1
14850151,1,99
14850151,2,1
14850168,1,19
14850168,2,99
14850169,1,20
14850169,2,19
14850170,1,99
14850170,2,19
14850171,1,1
14850172,1,19
14850172,2,19
14850381,1,1
14850381,2,20
14850383,1,19
14850383,2,19
14850771,1,98
14850771,2,19
14850772,1,1
14850772,2,19
14850773,1,99
14850775,1,19
14850781,1,19
14850784,1,29
14850784,2,20
14850785,1,1
14850785,2,99
14850786,1,1
14850787,1,1
14850787,2,1
14850788,1,19
14850788,2,19
14850788,3,19
14850788,4,19
14850806,1,19
14850806,2,20
14856917,1,1
14856917,2,1
14857132,2,19
14857133,1,19
14857133,2,19
14857134,1,99
14857134,2,19
14857135,1,19
14857135,2,19
14857136,1,19
14857136,2,98
14857137,1,19
14857137,2,1
14857138,1,19
14857173,1,19
14857174,1,19
14857175,1,20
14857175,2,19
14857176,1,1
14857176,2,19
14857177,1,19
14857177,2,19
14857178,1,19
14857178,2,98
14857180,1,1
14857180,2,19
14857182,1,19
14857182,2,19
14857183,1,1
14857183,2,1
14857184,1,1
14857184,2,19
14857185,1,19
14857185,2,19
14857185,3,19
14857186,1,19
14857186,2,20
14857186,3,20
14857187,1,1
14857187,2,19
14857188,1,1
14857188,2,19
14857188,3,19
14857189,1,19
14857189,2,19
14857189,3,20
14857190,1,19
14857190,2,19
14857190,3,1
14857191,1,1
14857191,2,1
14857191,2,49
14857192,1,19
14857193,1,19
14857193,2,29
14857194,1,19
14857194,2,19
14857195,1,20
14857195,2,19
14857196,1,19
14857197,1,1
14857232,1,19
14857233,1,19
14857234,1,49
14857236,1,20
14857236,2,20
14857237,1,19
14857237,2,1
14857238,1,19
14857238,2,98
14857238,3,1
14857241,1,1
14857241,2,20
14857242,1,59
14857242,2,1
14857243,1,99
14857243,2,19
14857244,1,49
14857244,2,19
14857245,1,1
14857245,2,19
14857246,1,19
14857246,2,19
14857247,1,19
14857248,1,19
14857248,2,19
14857249,1,99
14857249,2,99
14857250,1,1
14857250,2,1
14857251,1,19
14857251,2,19
14857252,1,1
14857252,2,1
14857253,1,99
14857253,2,19
14857253,3,19
14857253,4,19
14857254,1,19
14857254,2,19
14857255,1,99
14857257,1,1
14857257,2,20
14857258,1,19
14857258,2,19
14857259,1,1
14857259,2,19
14857286,1,19
14857286,2,19
14857287,1,19
14857287,2,19
14857288,1,1
14857288,2,1
14857289,1,19
14857289,2,98
14857290,1,19
14857290,2,99
14857291,1,19
14857291,2,19
14857292,1,19
14857292,2,19
14857293,1,21
14857293,2,19
14857294,1,99
14857294,2,1
14857295,1,19
14857296,1,99
14857297,1,19
14857297,2,3
14857298,1,19
14857299,1,19
14857300,1,19
14857300,2,1
14857301,1,19
14857302,1,20
14857302,2,1
14857303,1,19
14857304,1,19
14857304,2,19
14857305,1,20
14857305,2,19
14857307,1,19
14857307,2,99
14857307,3,99
14857308,1,20
14857309,1,99
14857309,2,99
14857310,1,99
14857310,2,19
14857311,1,20
14857311,2,19
14857359,1,19
14857360,1,20
14857360,2,19
14857361,1,19
14857361,2,19
14857362,1,99
14857362,2,1
14857363,1,19
14857364,1,1
14857365,1,19
14857365,2,19
14857366,1,19
14857368,2,19
14857369,1,99
14857370,1,19
14857370,2,1
14857371,1,21
14857371,2,1
14857372,1,98
14857373,1,19
14857373,2,20
14857373,4,19
14857373,5,19
14857374,1,20
14857374,2,99
14857375,1,99
14857375,2,99
14857376,1,19
14857376,2,19
14857376,3,19
14857377,1,19
14857377,2,19
14857378,1,19
14857378,2,19
14857379,1,1
14857379,2,19
14857380,1,19
14857380,2,99
14857381,1,19
14857381,2,19
14857383,1,1
14857383,2,20
14857385,1,19
14857385,2,19
14857411,1,1
14857411,2,20
14857412,1,19
14857412,2,1
14857413,1,19
14857413,2,1
14858216,1,19
14858216,2,19
14859465,1,19
14859465,2,19
14859695,1,19
14859695,2,19
14859696,1,99
14859697,1,19
14859697,2,20
14859698,1,19
14859698,2,19
14859699,1,20
14859699,2,20
14859700,1,19
14859700,2,1
14859701,1,99
14859701,2,19
14859702,1,99
14859702,2,19
14859702,3,19
14859703,1,20
14859704,1,20
14859704,2,19
14859705,1,1
14859705,2,19
14859706,1,19
14859706,2,19
14859706,3,20
14859707,1,19
14859707,2,19
14859708,1,99
14859709,1,20
14859710,1,20
14859711,1,19
14859711,2,98
14859726,1,19
14859727,1,19
14859727,2,19
14859728,1,99
14859728,2,20
14859731,1,1
14859732,1,19
14859732,2,19
14859733,1,20
14859733,2,1
14859734,1,19
14859734,2,19
14859735,1,1
14859735,2,1
14859735,3,1
14859736,1,1
14859736,2,19
14859736,3,19
14859738,1,1
14859744,1,99
14859745,1,1
14859746,1,19
14859746,2,19
14859746,3,98
14859746,4,19
14859747,1,19
14859747,2,19
14859747,3,19
14859748,1,19
14859748,2,19
14859749,1,1
14859749,2,19
14859750,1,20
14859750,2,19
14859751,1,98
14859751,2,98
14859752,1,20
14859752,2,98
14859753,1,99
14859753,2,99
14859753,3,99
14859753,4,99
14859753,5,99
14859754,1,1
14859754,2,19
14859755,1,1
14859755,2,1
14859755,3,19
14859756,1,19
14859756,2,19
14859768,1,1
14859771,1,20
14859771,2,19
14859772,1,19
14859772,2,19
14859773,1,99
14859773,2,1
14859773,3,1
14859774,1,99
14859774,2,20
14859775,1,19
14859775,2,19
14859776,1,19
14859777,1,19
14859777,2,19
14859779,1,23
14859779,2,19
14859780,1,19
14859781,1,20
14859781,2,1
14859782,1,19
14859783,1,19
14859783,2,20
14859784,1,1
14859785,1,99
14859785,2,19
14859786,1,19
14859786,2,20
14859786,3,19
14859787,1,19
14859788,1,19
14859788,2,19
14859789,1,19
14859790,1,19
14859790,2,19
14859791,1,20
14859791,2,19
14859792,1,19
14859792,2,1
14859793,1,20
14859793,2,19
14859811,1,19
14859812,1,20
14859812,2,19
14859814,1,19
14859814,2,19
14859815,1,20
14859815,2,20
14859815,3,19
14859816,1,1
14859816,2,19
14859816,3,19
14859817,1,19
14859818,1,19
14859818,2,1
14859818,3,1
14859819,1,19
14859819,2,19
14860128,1,19
14860128,2,19
14862162,1,99
14862162,2,99
14863039,1,1
14863039,2,20
14863141,1,29
14863141,2,19
14863175,1,19
14863175,2,19
14866585,1,19
14866585,2,1
14867739,1,19
14867740,2,99
14867741,1,19
14867741,2,19
14867742,1,1
14867742,2,1
14867743,1,19
14867743,2,20
14867749,1,19
14867751,1,19
14867751,2,19
14867752,1,1
14867752,2,1
14867753,1,1
14867754,1,19
14867754,2,1
14867755,1,99
14867755,2,99
14867756,1,19
14867756,2,19
14867757,1,1
14867757,2,98
14867757,3,99
14867758,2,19
14867759,1,20
14867759,2,19
14867760,1,19
14867760,2,19
14867761,1,1
14867761,2,20
14867762,1,99
14867762,2,20
14867763,1,20
14867763,2,19
14867763,3,19
14867764,1,99
14867764,2,99
14867765,1,19
14867765,2,19
14867765,3,19
14867800,1,19
14867801,1,20
14867802,1,1
14867802,2,1
14867803,1,1
14867803,2,1
14867804,1,19
14867804,2,19
14867804,3,99
14867806,1,20
14867806,2,20
14867807,1,1
14867807,2,19
14867808,1,19
14867808,2,1
14867808,3,19
14867809,1,19
14867809,2,19
14867810,2,19
14867811,1,19
14867811,2,19
14867811,3,19
14867812,1,19
14867812,2,19
14867813,1,20
14867813,2,20
14867814,1,19
14867814,2,1
14867814,3,19
14867815,1,99
14867815,2,99
14867818,1,19
14867818,2,1
14867819,1,19
14867819,2,19
14867819,3,1
14867820,1,98
14867820,2,1
14867821,1,99
14867821,2,1
14867823,1,98
14867823,2,1
14867824,1,19
14867824,2,19
14867825,1,20
14867825,2,19
14867825,3,19
14867826,1,19
14867826,2,19
14867826,3,19
14867827,1,19
14867827,2,19
14867865,1,19
14867865,2,99
14867866,1,19
14867866,2,20
14867866,3,20
14867867,1,19
14867867,2,19
14867868,1,99
14867868,2,98
14867869,1,19
14867869,2,1
14867870,1,19
14867870,2,1
14867870,3,1
14867871,1,20
14867871,2,1
14867872,1,19
14867872,2,99
14867873,1,20
14867873,2,19
14867874,2,19
14867874,3,19
14867875,1,19
14867875,2,1
14867876,1,19
14867876,2,19
14867877,1,1
14867877,2,19
14867878,1,99
14867878,2,99
14867878,3,99
14867879,1,98
14867879,2,19
14867880,1,1
14867880,2,19
14867881,1,19
14867881,2,1
14867881,3,1
14867882,1,19
14867882,2,19
14867883,1,1
14867883,2,19
14867884,1,1
14867884,2,1
14867885,1,1
14867885,2,1
14867885,2,29
14867886,1,19
14867886,2,19
14867886,3,19
14867886,4,19
14867887,1,99
14867887,2,19
14867930,1,20
14867931,1,19
14867931,2,19
14867932,1,19
14867932,2,19
14867932,3,19
14867933,1,19
14867933,2,19
14867934,1,1
14867934,2,30
14867935,1,20
14867935,2,1
14867937,1,1
14867937,2,19
14867938,1,19
14867938,2,19
14867938,3,19
14867939,1,19
14867939,2,19
14867939,3,1
14867940,1,19
14867940,2,19
14867940,3,1
14867940,4,19
14867941,1,19
14867941,2,19
14867942,1,99
14867943,1,19
14867944,1,19
14867944,2,19
14867945,1,1
14867945,2,1
14867946,1,98
14867946,2,19
14867946,3,1
14867947,1,19
14867947,2,20
14867949,1,1
14867950,1,20
14867950,2,19
14867950,3,19
14867951,1,98
14867951,2,19
14867951,3,19
14867952,1,99
14867954,1,1
14867954,2,98
14867955,1,99
14867955,2,20
14867955,3,20
14867956,1,19
14867956,2,19
14867956,3,19
14867957,1,19
14867957,2,19
14867998,1,20
14867998,3,20
14867998,4,20
14867999,1,98
14867999,2,1
14868001,1,19
14868001,2,19
14868004,1,1
14868004,2,19
14868004,3,19
14868005,1,99
14868005,2,98
14868005,3,20
14868006,1,1
14868006,2,20
14868007,1,19
14868007,2,1
14868008,2,19
14868010,1,1
14868010,2,1
14868012,1,1
14868012,2,19
14868013,1,19
14868013,2,20
14868013,3,20
14868014,1,19
14868014,2,19
14868014,3,19
14868016,1,19
14868017,1,19
14868017,2,98
14868018,1,1
14868018,2,1
14868019,1,1
14868019,2,1
14868020,1,99
14868020,2,20
14868021,1,20
14868022,1,19
14868022,2,1
14868024,1,20
14868024,2,19
14868025,1,99
14868026,1,19
14868026,2,19
14868027,1,1
14868027,2,19
14868028,1,1
14868028,2,19
14868029,2,20
14868057,1,19
14868057,2,19
14868057,3,1
14868057,4,99
14868058,1,20
14868059,1,3
14868059,2,1
14868060,1,20
14868060,2,19
14868061,1,23
14868061,2,1
14868062,1,1
14868062,2,19
14868063,1,19
14868063,2,1
14868063,3,19
14868063,4,1
14868064,1,19
14868064,2,19
14868065,1,99
14868065,2,19
14868066,1,19
14868066,2,19
14868067,1,19
14868067,2,19
14868067,3,19
14868068,1,20
14868068,2,99
14868069,1,20
14868069,2,19
14868070,1,20
14868070,2,19
14868071,1,19
14868071,2,19
14868072,1,19
14868072,2,1
14868072,3,1
14868073,1,1
14868073,2,1
14868074,1,19
14868074,2,19
14868074,3,19
14868076,1,19
14868076,2,19
14868079,1,19
14868079,2,19
14868083,1,1
14868083,2,19
14868087,1,19
14868089,1,20
14868089,2,1
14868093,1,19
14868093,2,19
14868094,1,20
14868094,2,19
14868125,1,19
14868125,2,1
14868126,1,98
14868126,2,19
14868127,1,19
14868127,2,19
14868128,1,19
14868128,2,20
14868129,1,99
14868132,1,99
14868133,1,99
14868134,1,19
14868134,2,20
14868135,1,20
14868135,2,20
14868136,1,1
14868136,2,20
14868137,1,19
14868137,2,20
14868138,1,20
14868138,2,19
14868139,1,19
14868140,1,19
14868140,2,19
14868141,1,99
14868141,2,99
14868142,1,99
14868142,2,19
14868143,1,1
14868143,2,19
14868144,1,19
14868144,2,1
14868145,1,19
14868146,1,19
14868146,2,27
14868147,1,19
14868147,2,19
14868148,1,23
14868148,2,19
14868149,2,19
14868150,1,99
14868150,2,19
14868150,4,19
14868172,1,19
14868172,2,1
14868173,1,19
14868173,2,19
14868173,3,20
14868174,1,20
14868174,2,1
14868175,1,19
14868175,2,1
14868176,1,20
14868177,1,19
14868177,2,19
14868178,1,1
14868178,2,19
14868179,1,20
14868179,2,20
14868180,1,98
14868181,1,1
14868181,2,1
14868182,1,1
14868182,2,19
14868183,1,19
14868184,1,19
14868184,2,19
14868185,1,19
14868186,1,19
14868186,2,19
14868187,1,98
14868187,2,19
14868188,1,19
14868188,2,1
14868189,1,23
14868189,2,1
14868190,1,1
14868190,2,23
14868191,1,98
14868191,2,19
14868192,1,19
14868192,2,19
14868192,3,98
14868193,2,99
14868194,1,19
14868195,1,99
14868195,2,20
14868195,3,20
14868196,1,20
14868196,2,19
14868209,1,1
14868210,1,19
14868211,1,99
14868212,1,20
14868212,2,19
14868213,1,19
14868213,2,19
14868263,1,20
14868263,2,19
14868300,1,1
14868300,2,19
14868367,1,98
14868367,2,98
14868368,1,19
14868368,2,19
14868369,1,19
14868369,2,19
14868420,1,19
14868420,2,19
14868421,1,19
14868421,2,1
14868422,1,1
14868422,2,21
14868423,1,19
14868423,2,19
14868424,1,19
14868424,2,19
14868425,1,1
14868425,2,1
14868426,1,19
14868426,2,1
14870533,1,99
14871023,1,19
14871023,2,19
14871044,1,20
14872559,1,99
14872559,2,20
14872983,1,99
14875126,1,19
14875282,1,19
14875282,2,19
14875338,1,20
14875339,1,19
14875339,2,19
14875341,1,99
14875341,2,19
14875342,1,1
14875342,2,23
14875343,1,19
14875343,2,1
14875343,3,19
14875344,1,20
14875344,2,20
14875345,1,19
14875345,2,19
14875346,1,19
14875346,2,1
14875347,1,99
14875347,3,19
14875348,1,99
14875348,2,19
14875349,1,99
14875349,2,98
14875350,1,1
14875350,2,1
14875351,1,1
14875351,2,19
14875352,1,98
14875352,2,99
14875352,3,19
14875352,4,19
14875352,5,1
14875354,1,19
14875354,2,19
14875355,1,19
14875355,2,19
14875355,3,19
14875356,1,98
14875357,1,19
14875380,1,19
14875380,2,1
14875381,1,19
14875381,2,19
14875382,1,19
14875383,1,99
14875384,1,20
14875384,2,19
14875385,1,1
14875385,2,98
14875386,1,19
14875386,2,21
14875387,1,1
14875388,1,19
14875389,1,98
14875389,2,98
14875390,1,99
14875390,2,1
14875390,4,1
14875390,5,19
14875391,1,19
14875391,2,19
14875392,1,98
14875392,2,20
14875393,1,19
14875393,2,19
14875393,3,1
14875394,1,19
14875394,2,19
14875395,1,20
14875395,2,1
14875395,3,1
14875396,1,99
14875397,1,19
14875397,3,98
14875398,1,1
14875398,2,1
14875399,1,1
14875400,1,19
14875400,2,19
14875401,1,1
14875401,2,1
14875402,1,19
14875402,2,20
14875403,1,98
14875403,2,1
14875413,1,1
14875413,2,19
14875413,3,1
14875414,1,19
14875414,2,1
14875415,1,1
14875415,2,19
14875416,1,99
14875416,2,19
14875417,1,1
14875417,2,19
14875418,1,19
14875418,2,19
14875419,1,1
14875419,2,19
14875419,3,19
14875420,1,19
14875420,2,48
14875421,1,99
14875422,1,1
14875423,1,19
14875423,2,19
14875424,1,98
14875424,2,98
14875425,1,19
14875425,2,19
14875426,1,98
14875426,2,1
14875427,1,1
14875427,2,98
14875428,1,19
14875428,3,19
14875428,4,19
14875429,1,19
14875429,2,19
14875430,1,20
14875431,1,1
14875431,2,20
14875432,1,19
14875432,2,19
14875433,1,19
14875433,2,98
14875434,1,1
14875434,2,31
14875436,1,20
14875436,2,19
14875436,3,19
14875437,1,1
14875437,2,1
14875449,1,19
14875450,1,99
14875450,2,99
14875451,1,20
14875451,2,20
14875452,1,19
14875453,1,19
14875453,2,19
14875453,3,19
14875454,1,99
14875455,1,19
14875455,2,19
14875456,1,19
14875456,2,19
14875458,1,19
14875459,1,19
14875459,2,19
14875460,1,20
14875460,2,20
14875461,1,19
14875461,2,19
14875462,1,20
14875462,2,1
14875463,1,19
14875464,1,19
14875464,2,19
14875465,1,19
14875466,1,19
14875467,1,19
14875467,3,1
14875469,1,19
14875469,2,19
14875471,1,19
14875471,2,1
14875471,3,19
14875472,1,19
14875473,1,98
14875473,2,98
14875474,1,1
14875476,1,1
14875477,1,20
14875477,2,19
14875494,1,20
14875494,2,19
14875495,1,19
14875495,2,1
14875496,1,20
14875496,2,19
14875497,1,19
14875498,1,19
14875498,2,19
14875499,1,1
14875499,1,49
14875500,1,19
14875500,2,19
14875501,1,19
14875501,2,19
14875502,1,19
14875503,1,19
14875503,2,19
14875504,1,19
14875504,2,19
14875505,1,19
14875505,2,1
14875505,3,1
14875506,1,19
14875506,2,19
14875507,1,19
14875507,2,19
14875508,1,1
14875508,2,1
14875509,1,19
14875509,2,19
14875510,1,98
14875510,2,98
14875511,1,19
14875511,2,99
14875512,1,20
14875513,1,98
14875513,3,19
14875514,1,99
14875515,1,19
14875515,2,1
14875516,1,1
14875516,2,19
14875517,1,19
14875517,2,19
14875518,1,19
14875518,2,98
14875536,1,19
14875536,3,19
14875537,1,19
14875537,2,19
14875538,1,1
14875538,2,1
14875539,1,19
14875539,2,19
14875540,1,20
14875540,2,1
14875541,1,1
14875541,2,19
14875542,1,98
14875542,2,1
14875543,1,1
14875543,2,1
14875544,1,20
14875544,2,1
14875544,3,19
14875545,1,19
14875545,2,20
14875545,3,19
14875545,4,19
14875546,1,1
14875547,1,1
14875547,2,1
14875549,1,21
14875549,2,19
14875549,3,1
14875550,2,1
14875551,1,19
14875552,1,1
14875553,1,20
14875554,1,20
14875555,1,1
14875555,2,19
14875556,1,1
14875556,2,19
14875557,1,19
14875557,2,21
14875557,3,19
14875558,1,19
14875559,1,20
14875559,2,98
14875560,1,19
14875569,1,19
14875569,2,1
14875569,3,19
14875570,1,19
14875570,2,19
14875571,1,19
14875571,2,1
14875571,3,19
14875572,1,99
14875572,2,19
14875572,3,19
14875572,4,19
14875574,1,20
14875574,2,20
14875575,1,23
14875576,1,20
14875576,2,98
14875577,1,19
14875578,1,19
14875578,2,20
14875579,1,1
14875579,2,19
14875580,1,20
14875580,2,19
14875581,2,19
14875582,1,19
14875582,2,19
14875583,1,1
14875583,2,1
14875584,1,1
14875584,2,19
14875585,1,98
14875585,2,23
14875586,1,20
14875587,1,99
14875587,2,99
14875588,1,19
14875588,2,98
14875588,3,20
14875589,1,20
14875590,1,19
14875590,2,19
14875593,1,19
14875593,2,1
14875594,1,98
14875594,2,1
14875601,1,19
14875601,2,19
14875602,1,19
14875602,2,19
14875603,1,20
14875603,2,19
14875604,1,19
14875604,2,20
14875605,1,19
14875606,1,20
14875606,2,20
14875607,1,19
14875607,2,1
14875608,1,98
14875608,2,19
14875609,1,19
14875609,2,20
14875638,1,1
14875638,2,19
14876658,1,20
14877991,2,23
14877991,3,20
14878653,1,19
14878653,2,98
14878654,1,98
14878654,2,19
14878655,1,1
14878655,2,19
14878657,1,19
14878657,2,19
14878658,1,98
14878658,2,19
14878659,1,19
14878659,2,1
14878660,1,19
14878660,2,19
14878660,3,19
14878661,1,20
14878662,1,19
14878662,2,19
14878664,1,99
14878665,1,23
14878666,1,19
14878666,2,19
14878667,1,1
14878667,2,99
14878668,1,19
14878669,1,20
14878669,2,20
14878670,1,19
14878670,2,19
14878671,1,1
14878671,2,98
14878672,1,1
14878672,2,19
14878680,1,19
14878680,2,19
14878681,1,19
14878681,2,19
14878682,1,19
14878682,2,19
14878683,1,1
14878683,2,19
14878683,4,19
14878684,1,19
14878684,2,1
14878684,3,19
14878685,1,20
14878685,2,19
14878685,3,19
14878704,1,19
14878705,1,20
14878707,1,1
14878707,2,19
14878710,1,19
14878710,2,19
14878711,1,20
14878711,2,1
14878712,1,19
14878712,2,20
14878713,1,19
14878714,1,19
14878715,1,99
14878715,2,19
14878717,1,19
14878717,2,19
14878718,1,1
14878718,2,19
14878719,1,19
14878719,2,19
14878720,1,1
14878720,2,98
14878721,1,49
14878721,2,98
14878722,1,1
14878722,2,19
14878723,1,19
14878723,3,1
14878724,1,19
14878724,2,20
14878725,1,1
14878725,2,19
14878726,1,1
14878726,2,98
14878727,1,20
14878727,2,19
14878727,3,1
14878728,1,1
14878728,2,1
14878730,1,20
14878730,2,21
14878731,1,20
14878731,2,19
14878732,1,19
14878732,2,19
14878756,1,99
14878757,1,98
14878757,2,19
14878758,1,20
14878758,2,19
14878759,1,1
14878760,1,19
14878761,1,20
14878761,2,20
14878763,1,19
14878764,1,19
14878764,2,1
14878765,1,1
14878765,2,1
14878766,1,19
14878766,2,1
14878766,3,1
14878767,1,1
14878767,2,19
14878768,1,20
14878768,2,19
14878768,3,19
14878768,4,1
14878769,1,19
14878769,2,19
14878770,1,1
14878770,2,98
14878771,1,1
14878771,2,1
14878772,1,98
14878772,2,19
14878773,1,19
14878773,2,19
14878774,1,19
14878774,2,19
14878774,3,19
14878775,1,99
14878776,1,1
14878776,2,20
14878777,1,1
14878777,2,1
14878778,1,20
14878778,2,19
14878900,1,99
14878900,2,19
14881255,1,1
14881255,2,19
14881566,1,1
14882340,1,99
14882435,1,20
14882435,2,1
14882440,1,1
14882440,2,19
14882447,2,19
14882447,3,1
14882452,1,19
14882455,1,19
14882457,1,20
14882457,2,19
14882458,1,1
14882458,2,1
14882459,1,20
14882459,2,19
14882460,1,99
14882461,1,19
14882461,2,19
14882463,1,99
14882463,2,19
14882464,1,19
14882464,2,1
14882465,1,19
14882465,2,19
14882466,1,19
14882466,2,1
14882467,1,99
14882468,1,1
14882468,2,98
14882469,1,98
14882469,2,19
14882469,3,19
14882469,4,19
14882470,1,19
14882470,2,19
14882470,3,19
14882471,1,19
14882471,2,20
14882472,1,19
14882472,2,99
14882473,1,99
14882473,2,1
14882476,1,20
14882476,2,19
14882492,1,99
14882493,1,98
14882493,2,98
14882494,1,98
14882494,2,20
14882495,1,19
14882495,2,19
14882498,1,19
14882498,2,98
14882507,1,19
14882507,2,19
14882507,3,19
14882507,4,19
14882509,1,20
14882509,2,1
14882509,3,98
14882511,1,20
14882511,2,19
14882512,1,19
14882512,2,19
14882513,1,1
14882513,1,21
14882513,2,1
14882514,1,20
14882514,2,19
14882515,1,19
14882515,2,1
14882516,1,19
14882517,1,1
