Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
15532652,1,8
15532652,2,2
15532652,2,5
15532685,1,96
15532685,2,8
15532685,3,96
15532685,4,8
15532685,5,96
15532685,6,8
15532708,1,96
15532708,3,8
15532709,1,98
15532709,2,96
15532710,1,96
15532710,2,96
15532711,1,3
15532711,2,3
15532711,3,96
15532712,1,96
15532712,2,96
15532712,3,96
15532712,4,99
15532734,1,96
15532734,2,96
15532735,1,8
15532735,2,96
15532736,1,96
15532736,2,96
15532737,1,96
15532737,2,96
15532738,1,96
15532738,2,8
15532739,1,8
15532739,2,8
15532740,1,96
15532740,2,96
15532740,3,96
15532741,1,96
15532741,2,96
15532742,1,96
15532743,1,96
15532743,2,8
15532744,1,8
15532744,2,96
15532745,1,8
15532746,1,96
15532746,2,96
15534454,1,2
15534454,1,3
15534454,1,5
15534454,1,6
15534465,1,96
15534465,2,99
15534466,1,96
15534468,1,96
15534468,2,98
15534469,1,96
15534469,2,96
15534470,1,96
15534470,2,96
15534472,1,99
15534472,2,96
15534472,3,96
15534473,1,96
15534473,2,98
15534474,1,96
15534474,2,96
15534475,1,96
15534475,2,96
15534477,1,96
15534477,2,96
15534478,1,96
15534478,2,96
15534479,1,96
15534479,2,96
15534479,3,96
15534480,1,98
15534480,2,96
15534480,3,96
15534481,1,96
15534481,2,96
15534482,1,96
15534482,2,96
15534483,1,96
15534483,2,96
15534496,1,96
15534496,2,96
15534497,1,96
15534497,2,96
15534498,1,96
15534498,2,96
15534498,3,96
15534498,4,96
15534499,1,96
15534499,2,96
15534501,1,96
15534501,2,96
15534501,3,96
15534503,1,96
15534503,2,96
15534504,1,96
15534504,2,96
15534505,1,96
15534505,2,96
15534506,1,96
15534506,2,98
15534507,1,99
15534507,2,96
15534507,3,99
15534508,1,96
15534508,2,96
15534509,1,8
15534509,2,8
15534510,1,96
15534510,2,96
15534511,1,96
15534511,2,8
15536272,1,96
15536272,2,96
15536272,3,96
15536273,1,96
15536273,2,96
15536275,1,96
15536275,2,8
15536276,1,8
15536276,2,96
15536277,1,96
15536277,2,96
15536278,1,96
15536278,2,96
15536279,1,96
15536279,2,96
15536281,1,99
15536281,2,8
15536282,1,8
15536282,2,96
15536283,1,96
15536283,2,96
15536284,1,96
15536285,1,96
15536285,2,96
15536286,1,96
15536286,2,96
15536286,3,96
15536287,1,96
15536463,1,96
15536463,2,96
15536464,1,96
15536464,2,96
15536465,1,96
15536465,2,96
15536465,3,96
15536466,1,96
15536466,2,96
15536466,3,96
15536466,4,96
15536467,1,99
15536467,2,8
15536468,1,96
15536468,2,96
15536469,1,8
15536469,2,96
15536470,1,8
15536470,2,96
15536470,3,96
15536471,1,96
15536471,2,96
15536472,1,96
15536473,1,98
15536473,2,96
15536473,3,96
15536482,1,96
15536482,2,96
15536483,1,96
15536483,2,96
15536485,1,8
15536485,2,96
15536503,1,96
15536504,1,96
15536505,1,96
15536505,2,3
15536506,1,96
15536506,2,96
15536507,1,99
15536507,2,96
15536508,1,8
15536508,2,96
15536509,1,96
15536510,1,96
15536511,1,8
15536511,2,8
15536512,1,96
15536512,2,96
15536512,3,96
15536513,1,96
15536513,2,96
15536514,1,96
15536514,2,96
15536515,1,96
15536515,2,96
15536516,1,8
15536516,2,96
15536517,1,96
15536517,2,96
15536518,1,96
15536518,2,96
15536519,1,96
15536520,1,96
15536521,1,96
15536521,2,96
15536522,1,96
15536522,2,96
15536522,3,96
15536523,1,8
15536523,2,96
15536524,1,96
15536524,2,96
15536525,1,96
15536526,1,96
15536526,2,96
15536527,1,98
15536527,2,96
15536558,1,96
15536558,2,96
15536559,1,96
15536559,2,96
15536560,1,96
15536560,2,96
15536561,1,96
15536561,2,8
15536562,1,99
15536562,2,96
15536563,1,96
15536563,2,96
15536564,1,2
15536564,2,96
15536565,1,96
15536565,2,96
15536566,1,96
15536566,2,96
15536566,3,96
15536567,1,96
15536567,2,96
15536567,3,96
15536568,1,96
15536569,1,96
15536569,2,96
15536569,3,96
15536570,1,96
15536571,1,96
15536572,1,96
15536572,2,96
15536573,1,2
15536573,2,8
15536574,1,96
15536574,2,96
15536575,1,96
15536575,2,96
15537000,1,96
15538298,1,96
15540811,1,96
15540811,2,96
15540811,3,8
15540812,1,96
15540812,2,96
15540813,1,96
15540814,1,96
15540815,1,96
15540815,2,96
15540816,1,96
15540816,2,96
15540817,1,98
15540817,2,96
15540818,1,96
15540820,1,96
15540820,2,8
15540823,1,8
15540823,2,96
15540830,1,96
15540837,1,96
15540840,1,96
15540844,1,98
15540848,1,96
15540848,2,96
15540851,1,96
15540851,2,96
15540855,1,96
15540859,1,96
15540859,2,96
15540860,1,96
15540952,1,96
15540952,2,96
15540952,3,99
15540953,1,96
15540953,2,96
15540954,1,96
15540954,2,96
15540954,3,8
15540955,1,96
15540955,2,96
15540957,1,96
15540957,2,98
15540958,2,96
15540959,1,96
15540959,2,96
15540960,1,8
15540961,1,8
15540961,2,96
15541007,1,98
15541007,2,96
15541008,1,96
15541009,1,96
15541009,2,96
15541009,3,98
15541009,4,96
15541009,5,96
15541010,1,99
15541010,2,96
15541010,3,96
15541010,4,96
15541011,1,3
15541011,1,6
15541011,2,2
15541012,1,99
15541012,2,8
15541013,1,96
15541013,2,96
15541014,1,96
15541015,1,96
15541015,2,96
15541019,1,96
15541019,2,96
15541019,3,96
15541020,1,99
15541020,2,99
15541020,3,3
15541020,4,96
15541021,1,96
15541021,2,96
15541022,1,96
15541022,2,96
15541022,3,98
15541022,4,96
15541143,1,96
15541143,2,96
15541144,1,96
15541144,2,96
15541145,1,96
15541146,1,98
15541146,2,96
15541149,1,96
15541150,1,96
15541151,1,8
15541151,2,96
15541152,1,96
15541152,2,96
15541153,1,96
15541153,2,96
15541154,1,96
15541155,1,96
15541155,2,96
15541156,1,99
15541156,2,8
15541157,1,96
15541157,2,96
15541159,1,96
15541159,2,96
15541160,1,2
15541160,2,96
15541161,1,96
15541162,1,8
15541175,1,98
15541175,2,96
15541176,1,96
15541176,2,96
15541177,1,96
15541177,2,98
15541178,1,96
15541178,2,96
15541179,1,96
15541180,1,96
15541180,2,8
15541181,1,96
15541182,1,96
15541183,1,8
15541183,2,96
15541185,1,8
15541185,2,8
15541186,1,96
15541186,2,96
15541186,3,98
15541187,1,96
15541187,2,98
15541188,1,96
15541188,2,96
15541189,1,96
15541189,2,98
15541190,1,96
15541190,2,96
15541190,3,96
15541191,1,96
15541191,2,96
15541192,1,99
15541193,1,96
15541193,2,8
15541194,1,96
15541195,1,96
15541196,1,96
15541196,2,96
15541197,1,8
15541197,2,8
15541198,1,96
15541198,2,96
15541199,1,8
15541199,2,99
15541200,1,96
15541200,2,8
15541241,1,8
15541241,2,2
15541242,1,96
15541242,2,96
15541243,1,8
15541244,1,96
15541245,1,99
15541245,2,99
15541247,1,96
15541247,2,8
15541248,1,99
15541249,1,96
15541249,2,96
15541250,1,96
15541250,2,96
15541252,1,96
15541252,2,98
15541253,1,8
15541253,2,96
15541254,1,8
15541255,1,96
15541255,2,96
15541256,1,96
15541257,1,96
15541258,1,96
15541258,2,96
15541259,1,98
15541259,2,96
15541260,1,96
15541261,1,96
15541262,1,98
15541262,3,96
15541262,4,3
15541263,1,96
15541263,2,96
15541264,1,98
15541264,2,98
15541265,1,98
15541283,1,96
15541283,2,96
15541284,1,98
15541284,2,96
15541285,1,98
15541285,2,96
15541285,3,96
15541286,1,96
15541286,2,96
15541286,3,96
15541286,4,96
15541287,1,96
15541287,2,96
15541288,1,96
15541288,2,96
15541289,1,96
15541289,2,96
15541289,3,96
15541290,1,8
15541290,2,8
15541291,1,96
15541292,1,8
15541292,2,98
15541293,1,96
15541293,2,8
15541294,1,96
15541294,2,96
15541295,1,99
15541295,2,8
15541296,1,8
15541296,2,96
15541297,2,96
15541298,1,8
15541298,2,96
15541299,1,96
15541299,2,96
15541299,3,98
15541300,1,8
15541301,1,96
15541301,2,8
15541302,1,99
15541303,1,96
15541303,2,96
15541304,1,96
15541304,2,96
15541305,1,8
15541306,1,96
15541307,1,3
15541307,2,96
15541336,1,99
15541336,2,96
15541337,1,8
15541337,2,99
15541338,1,96
15541338,2,96
15541339,1,96
15541339,2,96
15541340,1,96
15541340,2,96
15541341,1,96
15541341,2,96
15541342,1,3
15541342,2,8
15541343,1,96
15541343,2,8
15541344,1,96
15541344,2,96
15541345,1,96
15541345,2,8
15541346,1,96
15541346,2,99
15541347,1,99
15541347,2,8
15541348,1,98
15541348,2,96
15541349,1,96
15541349,2,96
15541350,1,96
15541350,2,96
15541351,1,96
15541351,2,96
15541352,1,99
15541353,1,99
15541353,2,98
15541354,1,8
15541354,2,96
15541355,1,8
15541355,2,96
15541432,1,96
15541432,2,96
15541432,3,96
15542107,1,8
15542107,2,8
15543435,1,96
15543435,2,96
15543436,1,8
15543437,1,8
15543437,2,96
15543438,1,96
15543438,2,98
15543439,1,98
15543439,2,96
15543440,1,96
15543440,2,96
15543441,1,96
15543441,2,96
15543442,1,96
15543442,2,96
15543443,1,98
15543444,1,96
15543444,2,96
15543445,1,99
15543445,2,99
15543446,1,96
15543446,2,96
15543447,1,96
15543448,2,96
15543449,1,99
15543449,2,96
15543450,1,8
15543450,2,96
15543515,1,96
15543516,1,96
15543517,1,98
15543517,2,8
15543517,3,96
15543517,4,96
15543517,5,96
15543582,1,96
15543583,1,96
15543583,3,99
15543584,1,98
15543585,1,96
15543585,2,96
15543586,1,96
15543587,1,96
15543588,1,96
15543588,2,96
15543589,1,96
15543589,2,96
15543590,1,99
15543590,2,96
15543591,1,96
15543591,2,99
15543592,1,96
15543592,2,99
15543593,1,96
15543593,2,98
15543594,1,96
15543594,2,96
15543595,1,8
15543595,2,8
15543595,3,98
15543596,1,96
15543597,1,96
15543597,2,3
15543598,1,98
15543598,2,96
15543599,1,99
15543599,2,99
15543599,3,99
15543659,1,8
15543659,2,96
15543660,1,96
15543660,2,96
15543661,1,96
15543662,1,96
15543662,2,96
15543662,3,98
15543663,1,96
15543663,2,96
15543664,1,96
15543664,2,96
15543665,1,96
15543665,2,96
15543666,1,96
15543667,1,96
15543667,2,96
15543668,1,96
15543668,2,98
15543669,1,96
15543670,1,8
15543670,2,96
15543671,1,8
15543671,2,96
15543672,1,99
15543672,2,99
15543673,1,96
15544072,1,99
15544072,2,96
15545487,1,96
15545488,1,96
15545489,1,96
15545489,2,96
15545490,1,96
15545490,2,96
15545491,1,99
15545491,2,96
15545492,1,96
15545492,2,96
15545493,1,96
15545493,2,96
15545495,1,98
15545495,2,96
15545497,1,98
15545497,2,96
15545498,1,8
15545498,2,96
15545499,1,96
15545499,2,98
15545500,1,96
15545501,1,8
15545501,2,8
15545503,1,96
15545503,2,96
15545503,3,96
15545505,1,99
15545505,2,8
15545517,1,96
15545518,1,96
15545519,1,96
15545519,2,96
15545553,1,99
15545553,2,99
15545554,1,96
15545555,1,96
15545555,2,96
15545556,1,96
15545556,2,96
15545557,1,98
15545557,2,96
15545558,1,99
15545558,2,96
15545559,1,96
15545559,2,96
15545561,1,99
15545561,2,96
15545561,3,96
15545561,4,96
15545563,1,96
15545566,1,96
15545566,2,96
15545567,1,96
15545567,2,96
15545568,1,96
15545568,2,8
15545569,1,96
15545569,2,96
15545570,1,8
15545570,2,8
15545571,1,96
15545571,2,96
15545571,3,96
15545571,4,96
15545572,1,98
15545572,2,96
15545572,3,6
15547411,1,98
15547411,2,96
15547413,1,96
15547414,1,96
15547415,1,8
15547416,1,99
15547416,2,96
15547418,1,96
15547419,1,99
15547419,2,99
15547420,1,96
15547420,2,96
15547428,1,96
15547428,2,96
15547429,1,96
15547429,2,96
15547430,1,96
15547431,1,96
15547431,2,8
15547432,1,96
15547432,2,96
15547433,1,96
15547433,2,96
15547433,3,96
15547434,1,96
15547434,2,96
15547435,1,3
15547435,1,6
15547436,1,96
15547437,1,96
15547437,2,96
15547438,1,96
15547438,2,96
15547439,1,96
15547439,2,96
15547440,1,8
15547440,2,96
15547441,1,96
15547441,2,96
15547442,1,96
15547442,2,96
15547443,1,96
15547443,2,96
15547444,1,96
15547444,2,6
15547445,1,96
15547445,2,96
15547446,1,96
15547446,2,96
15547447,1,96
15547447,2,96
15547448,1,96
15547448,2,96
15547449,1,96
15547449,2,98
15547450,1,96
15547450,2,96
15547451,1,96
15547459,1,8
15547459,2,99
15547460,1,8
15547460,2,96
15547461,1,96
15547461,2,96
15547461,3,96
15547462,1,96
15547463,1,96
15547463,2,96
15547464,1,99
15547464,2,96
15547465,1,96
15547465,2,96
15547466,1,96
15547466,2,8
15547467,1,96
15547468,1,96
15547469,1,96
15547469,2,96
15547470,1,8
15547470,2,96
15547471,1,96
15547471,2,96
15547471,3,96
15547472,1,96
15547472,2,8
15547472,3,96
15547472,4,96
15547472,5,96
15547474,1,96
15547474,2,96
15547475,1,96
15547475,2,96
15547476,1,99
15547476,2,8
15547816,1,96
15547816,2,96
15547891,1,99
15547891,2,96
15547892,1,96
15547892,2,96
15547894,1,96
15547894,2,96
15547895,1,96
15547896,1,96
15547896,2,8
15547897,1,96
15547898,1,96
15547898,2,96
15547899,1,96
15547903,1,99
15547903,2,2
15547907,1,99
15547907,2,96
15551198,1,96
15551198,2,8
15551228,1,8
15551228,2,98
15551229,1,96
15551229,2,96
15551230,1,96
15551231,1,96
15551231,2,3
15551232,1,8
15551232,2,96
15551233,1,99
15551234,1,96
15551234,2,99
15551235,1,96
15551235,2,96
15551250,1,96
15551251,1,96
15551251,2,96
15551252,1,96
15551253,1,96
15551253,2,96
15551254,1,96
15551254,2,99
15551255,1,96
15551255,2,96
15551257,1,96
15551258,1,96
15551258,2,96
15551258,3,96
15551258,4,8
15551259,1,96
15551259,2,96
15551260,1,96
15551260,2,96
15551261,1,96
15551262,1,96
15551262,2,96
15551262,3,96
15551263,1,3
15551263,3,96
15551263,4,98
15551263,5,96
15551264,1,96
15551264,2,8
15551265,1,8
15551265,2,3
15551266,1,96
15551266,2,96
15551266,3,96
15551267,1,96
15551267,2,96
15551267,3,96
15551268,1,96
15551268,2,96
15551269,1,96
15551269,2,96
15551269,3,96
15551270,1,96
15551270,2,96
15551270,3,96
15551271,1,8
15551271,2,96
15551272,1,96
15551272,2,96
15551273,1,96
15551273,2,96
15551274,1,96
15551274,2,96
15551293,1,96
15551293,2,96
15551294,1,96
15551294,2,96
15551295,1,96
15551295,2,96
15551295,3,96
15551296,1,96
15551296,2,96
15551297,1,96
15551297,2,8
15551298,1,96
15551298,2,96
15551299,1,96
15551300,1,96
15551301,1,96
15551301,2,96
15551302,1,96
15551302,2,96
15551303,1,8
15551303,2,96
15551304,1,8
15551304,2,96
15551305,1,96
15551307,1,96
15551308,1,8
15551308,2,96
15551309,1,96
15551310,1,8
15551311,1,96
15551311,2,96
15551312,1,96
15551312,2,96
15551313,1,96
15551313,2,96
15551314,1,96
15551314,2,98
15551315,1,96
15551315,2,96
15551319,1,98
15551319,2,96
15551321,1,96
15551321,2,96
15551321,3,98
15551348,1,96
15551348,2,8
15551349,1,96
15551349,2,96
15551350,1,96
15551350,2,99
15551351,1,96
15551351,2,96
15551352,1,96
15551352,2,8
15551353,1,99
15551353,2,96
15551355,1,96
15551355,2,96
15551356,1,99
15551357,1,99
15551358,1,8
15551358,2,96
15551359,1,96
15551360,1,96
15551360,2,96
15551361,1,99
15551361,2,99
15551362,1,96
15551362,2,8
15551363,1,98
15551364,1,96
15551364,2,99
15551364,3,99
15551365,1,96
15551365,2,98
15551366,1,96
15551367,1,8
15551367,2,99
15551368,1,96
15551368,2,96
15551369,1,96
15551370,1,96
15551370,2,96
15551371,1,96
15551371,2,96
15551372,1,96
15551397,1,98
15551397,2,96
15551397,3,99
15551398,1,96
15551398,2,8
15551400,1,96
15551400,2,96
15551401,1,8
15551401,2,8
15551757,1,96
15551757,2,98
15551758,1,8
15551759,2,8
15551760,1,96
15551760,2,8
15551760,3,8
15553727,1,96
15553727,2,96
15554096,1,8
15554096,2,99
15554097,1,96
15554097,2,96
15554098,1,96
15554098,2,96
15554099,2,96
15554100,1,96
15554100,2,96
15554101,1,96
15554101,2,96
15554102,1,99
15554102,2,96
15554103,1,96
15554103,2,96
15554104,1,96
15554104,2,96
15554105,1,96
15554106,1,96
15554106,2,96
15554107,1,96
15554107,2,96
15554108,1,96
15554109,1,96
15554109,2,96
15554110,1,96
15554111,1,96
15554111,2,96
15554112,1,96
15554112,2,96
15554113,1,96
15554113,2,96
15554131,1,96
15554131,2,96
15554131,3,96
15554132,1,96
15554133,1,96
15554134,1,96
15554134,2,98
15554135,1,8
15554136,1,96
15554136,2,98
15554137,1,8
15554137,2,96
15554139,1,8
15554140,1,8
15554140,2,96
15554141,1,98
15554141,2,8
15554142,1,8
15554142,2,96
15554143,1,96
15554144,1,96
15554144,2,96
15554145,1,96
15554146,1,96
15554146,2,96
15554147,1,96
15554147,2,8
15554147,3,8
15554148,1,96
15554148,2,96
15554149,1,8
15554150,1,96
15554150,2,96
15554150,3,96
15554150,4,2
15554151,1,96
15554151,2,96
15554151,3,96
15554152,1,8
15554152,2,96
15554153,1,96
15554153,2,96
15554157,1,96
15554157,2,96
15554158,1,96
15554158,2,96
15554159,1,96
15554160,1,96
15554160,2,96
15554161,1,96
15554161,2,96
15554162,1,8
15554162,2,96
15554163,1,99
15554163,2,96
15554164,2,96
15554165,1,8
15554165,2,96
15554166,1,96
15554166,2,96
15554167,1,99
15554167,2,8
15554168,1,96
15554168,2,96
15554169,1,96
15554169,2,96
15554170,1,96
15554170,2,8
15554171,1,96
15554171,2,96
15554172,1,8
15554172,2,96
15554173,1,96
15554173,2,96
15554174,1,8
15554175,1,96
15554175,2,96
15554176,1,96
15554176,2,96
15554177,1,96
15554177,2,96
15555230,1,98
15555230,2,96
15555880,1,96
15556345,1,96
15556345,2,96
15556906,1,96
15556906,2,96
15556930,1,96
15556930,2,96
15556931,1,99
15556931,3,99
15556931,4,99
15556931,5,99
15556932,1,96
15556933,1,96
15556933,2,96
15556934,1,8
15556934,2,96
15556935,1,96
15556936,1,96
15556937,1,8
15556937,2,96
15556938,1,96
