Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
15523101,1,19
15523101,2,19
15523102,1,98
15523102,3,1
15523102,4,19
15523103,1,1
15523103,2,19
15523105,1,19
15523105,2,19
15523106,1,19
15523107,1,19
15523108,1,99
15523108,2,99
15523109,1,23
15523109,2,1
15523110,1,19
15523110,2,19
15523111,1,21
15523111,1,22
15523111,2,20
15523112,1,19
15523112,2,19
15523113,1,19
15523113,2,19
15523114,1,19
15523114,2,19
15523115,1,1
15523116,1,19
15523116,2,20
15523148,1,19
15523148,2,19
15523149,1,19
15523149,2,19
15523150,1,1
15523150,2,20
15523151,1,19
15523151,2,1
15523152,1,1
15523152,2,1
15523152,3,19
15523153,1,1
15523153,2,19
15523154,1,19
15523154,2,19
15523155,1,20
15523155,2,1
15523155,3,19
15523156,1,19
15523156,2,1
15523157,1,99
15523159,1,19
15524499,1,20
15524500,1,19
15524501,1,1
15524501,2,98
15524501,3,19
15524502,1,19
15524502,2,19
15524502,3,19
15524502,4,1
15524503,1,99
15524504,1,19
15524505,1,19
15524505,2,19
15524506,1,19
15524506,2,98
15524507,1,98
15524507,3,19
15524507,4,19
15524527,1,98
15524527,3,19
15524528,1,20
15524529,1,19
15524529,2,19
15524530,1,1
15524530,2,19
15524531,1,19
15524532,1,19
15524532,2,20
15524533,1,19
15524534,1,1
15524534,2,20
15524535,1,98
15524535,2,19
15524536,1,98
15524537,1,1
15524538,1,20
15524539,1,19
15524539,2,19
15524540,1,19
15524541,1,19
15524541,2,19
15524542,1,19
15524542,2,19
15524543,1,19
15524543,2,20
15524544,1,19
15524544,2,98
15524545,1,1
15524545,2,1
15524546,1,19
15524546,2,19
15524547,1,19
15524547,2,19
15524548,1,19
15524548,2,1
15524548,3,1
15524549,1,20
15524549,2,1
15524550,1,19
15524550,2,1
15524551,1,19
15524551,2,20
15524585,1,19
15524585,2,19
15524586,1,20
15524586,2,19
15524587,1,19
15524587,2,19
15524588,1,20
15524589,1,1
15524589,2,1
15524590,1,19
15524590,2,19
15524591,1,19
15524592,1,20
15524592,2,19
15524593,1,19
15524593,2,19
15526836,1,19
15528047,1,20
15528212,1,99
15528213,1,19
15528213,2,19
15528214,1,19
15528215,1,1
15528215,2,19
15528216,1,19
15528216,2,19
15528217,1,99
15528217,2,98
15528218,1,19
15528218,2,20
15528219,1,20
15528219,2,19
15528220,1,19
15528220,2,19
15528221,1,19
15528221,2,20
15528225,1,19
15528225,2,1
15528228,1,19
15528231,1,23
15528231,2,19
15528232,1,1
15528232,2,1
15528233,1,19
15528233,2,1
15528234,1,20
15528234,2,20
15528252,1,19
15528252,2,19
15528253,1,20
15528253,2,19
15528254,1,19
15528254,2,99
15528255,1,19
15528255,2,19
15528256,1,1
15528256,2,19
15528257,1,20
15528257,2,19
15528258,1,19
15528259,1,19
15528259,2,99
15528267,1,99
15528267,2,20
15528268,1,19
15528269,1,20
15528269,2,19
15528270,1,99
15528270,2,19
15528271,1,99
15528272,1,19
15528272,2,20
15528273,1,20
15528274,1,1
15528274,2,1
15528275,1,1
15528275,2,20
15528276,1,20
15528277,1,19
15528277,2,19
15528278,1,1
15528278,2,1
15528279,1,19
15528279,2,19
15528279,3,19
15528279,4,19
15528280,1,1
15528281,1,99
15528281,2,99
15528282,1,19
15528282,2,19
15528283,1,20
15528283,2,21
15528331,1,20
15528331,2,20
15528332,1,1
15528333,1,1
15528334,1,20
15528334,2,19
15528334,3,19
15528334,4,19
15528335,1,1
15528336,1,99
15528336,2,1
15528339,1,1
15528341,1,98
15528341,2,19
15528342,1,19
15528343,1,19
15528343,2,19
15528344,1,19
15528344,2,20
15528345,1,19
15528345,2,1
15528346,1,1
15528347,1,99
15528348,1,99
15528349,1,20
15528349,2,19
15528349,3,19
15528350,1,20
15528351,1,99
15528351,2,20
15528352,1,19
15528353,1,19
15528353,2,19
15528354,1,99
15528354,2,19
15528355,1,19
15528355,2,19
15528356,1,19
15528356,2,20
15528357,1,19
15528357,2,19
15528358,1,19
15528390,1,1
15528390,2,19
15528391,1,19
15528391,2,1
15528392,1,19
15528392,2,19
15528392,3,20
15528393,1,20
15528393,2,99
15528393,3,99
15528393,5,99
15528394,1,98
15528394,2,19
15528394,3,19
15528395,1,99
15528395,2,19
15528396,1,19
15528396,2,19
15528396,3,1
15528397,1,19
15528397,2,1
15528398,1,20
15528398,2,19
15528400,1,19
15528400,2,19
15528400,3,19
15528400,4,19
15528400,5,19
15528400,6,1
15528401,1,1
15528402,1,19
15528402,2,19
15528402,3,20
15528404,1,1
15528405,1,19
15528406,1,1
15528406,2,1
15528406,3,1
15528407,1,19
15528407,2,19
15528408,1,1
15528408,2,20
15528849,1,19
15528849,2,19
15531225,1,1
15531226,1,19
15531227,1,20
15531227,2,98
15531227,3,19
15531228,1,19
15531229,1,20
15531229,2,19
15531229,3,19
15531229,4,1
15531230,1,64
15531230,2,19
15531231,1,19
15531231,2,19
15531232,1,1
15531233,1,20
15531234,1,99
15531234,2,20
15531235,1,1
15531235,2,20
15531236,1,19
15531236,2,19
15531236,3,19
15531237,1,1
15531237,2,19
15531238,1,1
15531238,2,1
15531239,1,19
15531240,1,1
15531240,2,19
15531241,1,19
15531241,2,1
15531244,1,19
15531244,2,19
15531245,1,19
15531245,2,20
15531246,1,19
15531246,2,19
15531247,1,1
15531247,2,1
15531248,1,49
15531248,2,19
15531249,1,19
15531249,2,1
15531250,1,19
15531250,2,19
15531251,1,19
15531251,2,19
15531252,1,20
15531252,2,19
15531253,1,19
15531256,1,19
15531256,2,19
15531257,1,19
15531257,2,19
15531257,3,19
15531258,1,19
15531258,2,19
15531259,1,99
15531260,1,19
15531261,1,20
15531261,2,20
15531262,1,19
15531262,2,19
15531263,1,1
15531263,2,8
15531264,1,1
15531264,2,19
15531265,1,19
15531265,2,19
15531266,1,1
15531266,3,1
15531267,1,1
15531267,2,99
15531268,1,1
15531268,2,19
15531268,3,1
15531269,1,1
15531269,2,1
15532062,1,99
15532062,2,20
15532567,1,1
15532567,2,19
15532567,3,19
15532567,4,19
15532568,1,1
15532569,1,19
15532570,1,19
15532570,2,19
15532571,1,20
15532571,2,1
15532572,1,99
15532573,1,8
15532573,2,19
15532574,1,99
15532574,2,98
15532575,1,1
15532575,2,19
15532576,1,19
15532576,2,19
15532576,3,19
15532577,1,1
15532577,2,1
15532578,1,19
15532578,2,1
15532579,1,98
15532579,2,19
15532579,3,20
15532580,1,1
15532580,2,19
15532581,1,19
15532582,1,19
15532583,1,99
15532583,2,19
15532584,1,19
15532584,2,19
15532584,3,19
15532585,1,19
15532585,2,19
15532633,1,20
15532634,1,20
15532635,1,19
15532635,3,1
15532636,1,1
15532636,2,20
15532637,1,1
15532638,1,1
15532638,2,19
15532639,1,19
15532639,2,1
15532640,1,19
15532641,1,1
15532641,2,19
15532642,1,99
15532643,1,20
15532644,1,20
15532645,1,19
15532645,2,19
15532649,1,98
15532649,2,19
15532649,3,19
15532650,1,1
15532650,2,53
15532650,3,19
15532651,1,1
15532651,2,19
15532652,1,20
15532652,2,48
15532685,1,19
15532685,2,20
15532685,3,19
15532685,4,20
15532685,5,19
15532685,6,20
15532708,1,19
15532708,3,20
15532709,1,98
15532709,2,19
15532710,1,1
15532710,2,1
15532711,1,1
15532711,2,1
15532711,3,19
15532712,1,19
15532712,2,19
15532712,3,19
15532712,4,99
15532734,1,19
15532734,2,19
15532735,1,20
15532735,2,1
15532736,1,21
15532736,2,19
15532737,1,19
15532737,2,19
15532738,1,19
15532738,2,20
15532739,1,20
15532739,2,20
15532740,1,1
15532740,2,19
15532740,3,19
15532741,1,1
15532741,2,19
15532742,1,19
15532743,1,19
15532743,2,20
15532744,1,20
15532744,2,19
15532745,1,20
15532746,1,1
15532746,2,19
15534454,1,19
15534465,1,19
15534465,2,99
15534466,1,19
15534468,1,19
15534468,2,98
15534469,1,19
15534469,2,16
15534470,1,19
15534470,2,1
15534472,1,99
15534472,2,19
15534472,3,1
15534473,1,19
15534473,2,98
15534474,1,1
15534474,2,1
15534475,1,19
15534475,2,19
15534477,1,19
15534477,2,1
15534478,1,19
15534478,2,1
15534479,1,1
15534479,2,1
15534479,3,19
15534480,1,98
15534480,2,1
15534480,3,19
15534481,1,1
15534481,2,19
15534482,1,19
15534482,2,19
15534483,1,19
15534483,2,19
15534496,1,19
15534496,2,19
15534497,1,19
15534497,2,19
15534498,1,19
15534498,2,1
15534498,3,1
15534498,4,19
15534499,1,19
15534499,2,19
15534501,1,19
15534501,2,19
15534501,3,19
15534503,1,19
15534503,2,19
15534504,1,19
15534504,2,1
15534505,1,1
15534505,2,1
15534506,1,19
15534506,2,98
15534507,1,99
15534507,2,19
15534507,3,1
15534508,1,19
15534508,2,1
15534509,1,20
15534509,2,20
15534510,1,19
15534510,2,19
15534511,1,19
15534511,2,20
15536272,1,19
15536272,2,19
15536272,3,19
15536273,1,1
15536273,2,1
15536275,1,1
15536275,2,20
15536276,1,20
15536276,2,19
15536277,1,19
15536277,2,19
15536278,1,21
15536278,2,19
15536279,1,1
15536279,2,19
15536281,1,99
15536281,2,20
15536282,1,20
15536282,2,1
15536283,1,19
15536283,2,19
15536284,1,19
15536285,1,1
15536285,2,19
15536286,1,19
15536286,2,19
15536286,3,19
15536287,1,19
15536463,1,19
15536463,2,1
15536464,1,19
15536464,2,19
15536465,1,19
15536465,2,19
15536465,3,19
15536466,1,19
15536466,2,23
15536466,3,1
15536466,4,19
15536467,1,19
15536467,2,20
15536468,1,19
15536468,2,19
15536469,1,20
15536469,2,19
15536470,1,20
15536470,2,19
15536470,3,19
15536471,1,19
15536471,2,19
15536472,1,19
15536473,1,98
15536473,2,19
15536473,3,19
15536482,1,19
15536482,2,19
15536483,1,19
15536483,2,1
15536485,1,20
15536485,2,1
15536503,1,19
15536504,1,1
15536505,1,19
15536505,2,1
15536506,1,19
15536506,2,1
15536507,1,99
15536507,2,19
15536508,1,20
15536508,2,1
15536509,1,19
15536510,1,19
15536511,1,19
15536511,2,19
15536512,1,19
15536512,2,19
15536512,3,19
15536513,1,1
15536513,2,23
15536514,1,19
15536514,2,1
15536515,1,1
15536515,2,19
15536516,1,20
15536516,2,19
15536517,1,19
15536517,2,1
15536518,1,19
15536518,2,19
15536519,1,19
15536520,1,1
15536521,1,19
15536521,2,19
15536522,1,19
15536522,2,19
15536522,3,19
15536523,1,20
15536523,2,19
15536524,1,19
15536524,2,1
15536525,1,19
15536526,1,1
15536526,2,19
15536527,1,98
15536527,2,1
15536558,1,19
15536558,2,19
15536559,1,19
15536559,2,19
15536560,1,19
15536560,2,19
15536561,1,19
15536561,2,20
15536562,1,99
15536562,2,19
15536563,1,1
15536563,2,1
15536564,1,98
15536564,2,1
15536565,1,19
15536565,2,19
15536566,1,98
15536566,2,1
15536566,3,98
15536567,1,19
15536567,2,19
15536567,3,19
15536568,1,19
15536569,1,1
15536569,2,1
15536569,3,1
15536570,1,19
15536571,1,19
15536572,1,19
15536572,2,19
15536573,1,19
15536573,2,20
15536574,1,19
15536574,2,19
15536575,1,19
15536575,2,19
15537000,1,19
15538298,1,1
15540811,1,19
15540811,2,19
15540811,3,20
15540812,1,19
15540812,2,19
15540813,1,1
15540814,1,19
15540815,1,1
15540815,2,19
15540816,1,19
15540816,2,19
15540817,1,98
15540817,2,19
15540818,1,19
15540820,1,19
15540820,2,20
15540823,1,20
15540823,2,19
15540830,1,19
15540837,1,1
15540840,1,19
15540844,1,98
15540848,1,1
15540848,2,19
15540851,1,1
15540851,2,19
15540855,1,21
15540859,1,1
15540859,2,19
15540860,1,19
15540952,1,19
15540952,2,19
15540952,3,99
15540953,1,19
15540953,2,19
15540954,1,19
15540954,2,19
15540954,3,20
15540955,1,19
15540955,2,1
15540957,1,19
15540957,2,98
15540958,2,19
15540959,1,19
15540959,2,19
15540960,1,20
15540961,1,20
15540961,2,19
15541007,1,98
15541007,2,19
15541008,1,20
15541009,1,1
15541009,2,19
15541009,3,98
15541009,4,19
15541009,5,1
15541010,1,99
15541010,2,19
15541010,3,19
15541010,4,19
15541011,1,19
15541011,2,1
15541012,1,99
15541012,2,20
15541013,1,19
15541013,2,19
15541014,1,1
15541015,1,19
15541015,2,19
15541019,1,19
15541019,2,19
15541019,3,19
15541020,1,99
15541020,2,99
15541020,3,19
15541020,4,19
15541021,1,98
15541021,2,19
15541022,1,1
15541022,2,19
15541022,3,98
15541022,4,19
15541143,1,19
15541143,2,19
15541144,1,19
15541144,2,19
15541145,1,19
15541146,1,98
15541146,2,99
15541149,1,1
15541150,1,19
15541151,1,20
15541151,2,19
15541152,1,19
15541152,2,19
15541153,1,19
15541153,2,19
15541154,1,1
15541155,1,19
15541155,2,19
15541156,1,99
15541156,2,20
15541157,1,19
15541157,2,19
15541159,1,1
15541159,2,19
15541160,1,19
15541160,2,98
15541161,1,23
15541162,1,20
15541175,1,98
15541175,2,19
15541176,1,19
15541176,2,19
15541177,1,19
15541177,2,98
15541178,1,19
15541178,2,19
15541179,1,19
15541180,1,1
15541180,2,20
15541181,1,19
15541182,1,1
15541183,1,20
15541183,2,19
15541185,1,20
15541185,2,20
15541186,1,19
15541186,2,19
15541186,3,98
15541187,1,19
15541187,2,98
15541188,1,99
15541188,2,99
15541189,1,19
15541189,2,98
15541190,1,23
15541190,2,19
15541190,3,1
15541191,1,19
15541191,2,19
15541192,1,99
15541193,1,1
15541193,2,20
15541194,1,19
15541195,1,19
15541196,1,23
15541196,2,1
15541197,1,20
15541197,2,20
15541198,1,19
15541198,2,19
15541199,1,20
15541199,2,99
15541200,1,21
15541200,2,20
15541241,1,20
15541241,2,19
15541242,1,19
15541242,2,19
15541243,1,20
15541244,1,1
15541245,1,99
15541245,2,99
15541247,1,19
15541247,2,20
15541248,1,99
15541249,1,19
15541249,2,19
15541250,1,19
15541250,2,19
15541252,1,19
15541252,2,98
15541253,1,20
15541253,2,19
15541254,1,20
15541255,1,49
15541255,2,1
15541256,1,1
15541257,1,1
15541258,1,19
15541258,2,1
15541259,1,98
15541259,2,19
15541260,1,19
15541261,1,19
15541262,1,98
15541262,3,19
15541262,4,19
15541263,1,19
15541263,2,19
15541264,1,1
15541264,2,98
15541265,1,98
15541283,1,1
15541283,2,19
15541284,1,98
15541284,2,1
15541285,1,98
15541285,2,19
15541285,3,1
15541286,1,19
15541286,2,19
15541286,3,1
15541286,4,19
15541287,1,19
15541287,2,19
15541288,1,1
15541288,2,19
15541289,1,1
15541289,2,19
15541289,3,1
15541290,1,20
15541290,2,1
15541291,1,1
15541292,1,20
15541292,2,98
15541293,1,19
15541293,2,20
15541294,1,1
15541294,2,1
15541295,1,99
15541295,2,20
15541296,1,20
15541296,2,19
15541297,2,19
15541298,1,20
15541298,2,1
15541299,1,19
15541299,2,19
15541299,3,98
15541300,1,20
15541301,1,19
15541301,2,20
15541302,1,99
15541303,1,19
15541303,2,19
15541304,1,1
15541304,2,19
15541305,1,1
15541306,1,19
15541307,1,19
15541307,2,1
15541336,1,99
15541336,2,1
15541337,1,20
15541337,2,99
15541338,1,19
15541338,2,19
15541339,1,19
15541339,2,19
15541340,1,19
15541340,2,19
15541341,1,19
15541341,2,19
15541342,1,1
15541342,2,20
15541343,1,19
15541343,2,20
15541344,1,1
15541344,2,19
15541345,1,19
15541345,2,20
15541346,1,19
15541346,2,99
15541347,1,99
15541347,2,20
15541348,1,98
15541348,2,19
15541349,1,19
15541349,2,19
15541350,1,1
15541350,2,1
15541351,1,19
15541351,2,19
15541352,1,99
15541353,1,99
15541353,2,98
15541354,1,20
15541354,2,1
15541355,1,20
15541355,2,19
15541432,1,19
15541432,2,19
15541432,3,19
15542107,1,20
15542107,2,20
15543435,1,1
15543435,2,19
15543436,1,20
15543437,1,20
15543437,2,19
15543438,1,19
15543438,2,98
15543439,1,98
15543439,2,19
15543440,1,19
15543440,2,19
15543441,1,1
15543441,2,19
15543442,1,23
15543442,2,1
15543443,1,98
15543444,1,19
15543444,2,19
15543445,1,99
15543445,2,99
15543446,1,1
15543446,2,19
15543447,1,19
15543448,2,19
15543449,1,99
15543449,2,21
15543450,1,20
15543450,2,1
15543515,1,19
15543516,1,19
15543517,1,98
15543517,2,20
15543517,3,19
15543517,4,19
15543517,5,19
15543582,1,21
15543583,1,19
15543583,3,99
15543584,1,98
15543585,1,19
15543585,2,19
15543586,1,19
15543587,1,19
15543588,1,1
15543588,2,19
15543589,1,1
15543589,2,19
15543590,1,99
15543590,2,19
15543591,1,19
15543591,2,19
15543592,1,19
15543592,2,99
15543593,1,1
15543593,2,19
15543594,1,19
15543594,2,1
15543595,1,20
15543595,2,20
15543595,3,98
15543596,1,19
15543597,1,19
15543597,2,19
15543598,1,98
15543598,2,19
15543599,1,99
15543599,2,99
15543599,3,99
15543659,1,20
15543659,2,19
15543660,1,1
15543660,2,19
15543661,1,19
15543662,1,1
15543662,2,1
15543662,3,98
15543663,1,19
15543663,2,19
15543664,1,1
15543664,2,19
15543665,1,19
15543665,2,19
15543666,1,19
15543667,1,1
15543667,2,19
15543668,1,19
15543668,2,98
15543669,1,19
15543670,1,20
15543670,2,19
15543671,1,20
15543671,2,19
15543672,1,99
15543672,2,99
15543673,1,20
15544072,1,99
15544072,2,98
15545487,1,19
15545488,1,1
15545489,1,19
15545489,2,19
15545490,1,19
15545490,2,19
15545491,1,99
15545491,2,1
15545492,1,1
15545492,2,19
15545493,1,19
15545493,2,1
15545495,1,98
15545495,2,19
15545497,1,98
15545497,2,19
15545498,1,20
15545498,2,1
15545499,1,1
15545499,2,98
15545500,1,19
15545501,1,20
15545501,2,20
15545503,1,1
15545503,2,23
15545503,3,19
15545505,1,99
15545505,2,20
15545517,1,19
15545518,1,19
15545519,1,19
15545519,2,19
15545553,1,99
15545553,2,99
15545554,1,19
15545555,1,19
15545555,2,19
15545556,1,19
15545556,2,19
15545557,1,98
15545557,2,19
15545558,1,99
15545558,2,19
15545559,1,19
15545559,2,19
15545561,1,99
15545561,2,19
15545561,3,19
15545561,4,19
15545563,1,1
15545566,1,1
15545566,2,19
15545567,1,1
15545567,2,19
15545568,1,1
15545568,2,20
15545569,1,19
15545569,2,1
15545570,1,20
15545570,2,20
15545571,1,19
15545571,2,1
15545571,3,19
15545571,4,1
15545572,1,98
15545572,2,1
15545572,3,19
15547411,1,98
15547411,2,19
15547413,1,19
15547414,1,19
15547415,1,20
15547416,1,99
15547416,2,19
15547418,1,19
15547419,1,99
15547419,2,99
15547420,1,19
15547420,2,19
15547428,1,19
15547428,2,1
15547429,1,19
15547429,2,19
15547430,1,1
15547431,1,19
15547431,2,20
15547432,1,19
15547432,2,19
15547433,1,19
15547433,2,19
15547433,3,19
15547434,1,1
15547434,2,19
15547435,1,19
15547436,1,1
15547437,1,19
15547437,2,1
15547438,1,1
15547438,2,19
15547439,1,1
15547439,2,19
15547440,1,20
15547440,2,19
15547441,1,19
15547441,2,1
15547441,2,21
15547442,1,19
15547442,2,19
15547443,1,19
15547443,2,19
15547444,1,19
15547444,2,1
15547445,1,19
15547445,2,1
15547446,1,1
15547446,2,19
15547447,1,19
15547447,2,1
15547448,1,1
15547448,2,19
15547449,1,1
15547449,2,98
15547450,1,19
15547450,2,19
15547451,1,19
15547459,1,20
15547459,2,99
15547460,1,20
15547460,2,19
15547461,1,19
15547461,2,1
15547461,3,14
15547462,1,19
15547463,1,99
15547463,2,99
15547464,1,99
15547464,2,1
15547465,1,19
15547465,2,19
15547466,1,19
15547466,2,20
15547467,1,19
15547468,1,19
15547469,1,19
15547469,2,19
15547470,1,20
15547470,2,1
15547471,1,1
15547471,2,1
15547471,3,1
15547472,1,19
15547472,2,20
15547472,3,19
15547472,4,19
15547472,5,19
15547474,1,19
15547474,2,19
15547475,1,19
15547475,2,1
15547476,1,99
15547476,2,20
15547816,1,98
15547816,2,19
15547891,1,99
15547891,2,19
15547892,1,19
15547892,2,19
15547894,1,19
15547894,2,19
15547895,1,19
15547896,1,19
15547896,2,20
15547897,1,21
15547898,1,19
15547898,2,19
15547899,1,19
15547903,1,99
15547903,2,19
15547907,1,99
15547907,2,1
15551198,1,19
15551198,2,20
15551228,1,20
15551228,2,98
15551229,1,1
15551229,2,19
15551230,1,19
15551231,1,19
15551231,2,1
15551232,1,20
15551232,2,1
15551233,1,99
15551234,1,19
15551234,2,99
15551235,1,19
15551235,2,19
15551250,1,19
15551251,1,19
15551251,2,19
15551252,1,19
15551253,1,1
15551253,2,19
15551254,1,1
15551254,2,99
15551255,1,1
15551255,2,19
15551257,1,19
15551258,1,1
15551258,2,1
15551258,3,19
15551258,4,20
15551259,1,19
15551259,2,19
15551260,1,19
15551260,2,19
15551261,1,19
15551262,1,19
15551262,2,19
15551262,3,19
15551263,1,1
15551263,3,19
15551263,4,98
15551263,5,1
15551264,1,21
15551264,2,20
15551265,1,20
15551265,2,1
15551266,1,19
15551266,2,19
15551266,3,19
15551267,1,1
15551267,2,19
15551267,3,1
15551268,1,19
15551268,2,19
15551269,1,1
15551269,2,1
15551269,3,19
15551270,1,19
15551270,2,19
15551270,3,19
15551271,1,20
15551271,2,19
15551272,1,19
15551272,2,19
15551273,1,1
15551273,2,19
15551274,1,19
15551274,2,19
15551293,1,19
15551293,2,19
15551294,1,1
15551294,2,19
15551295,1,1
15551295,2,19
15551295,3,19
15551296,1,1
15551296,2,19
15551297,1,19
15551297,2,20
15551298,1,23
15551298,2,19
15551299,1,19
15551300,1,19
15551301,1,19
15551301,2,19
15551302,1,1
15551302,2,19
15551303,1,20
15551303,2,19
15551304,1,20
15551304,2,19
15551305,1,19
15551307,1,19
15551308,1,20
15551308,2,19
15551309,1,19
15551310,1,20
15551311,1,19
15551311,2,19
15551312,1,19
15551312,2,1
15551313,1,19
15551313,2,1
15551314,1,19
15551314,2,98
15551315,1,19
15551315,2,19
15551319,1,98
15551319,2,1
15551321,1,19
15551321,2,19
15551321,3,98
15551348,1,1
15551348,2,20
15551349,1,1
15551349,2,1
15551350,1,19
15551350,2,99
15551351,1,19
15551351,2,19
15551352,1,19
15551352,2,20
15551353,1,99
15551353,2,19
15551355,1,1
15551355,2,19
15551356,1,99
15551357,1,99
15551358,1,20
15551358,2,1
15551359,1,1
15551360,1,1
15551360,2,1
15551361,1,99
15551361,2,99
15551362,1,1
15551362,2,20
15551363,1,98
15551364,1,99
15551364,2,99
15551364,3,99
15551365,1,19
15551365,2,98
15551366,1,19
15551367,1,20
15551367,2,99
15551368,1,1
15551368,2,19
15551369,1,99
15551370,1,1
15551370,2,19
15551371,1,1
15551371,2,19
15551372,1,98
15551397,1,98
15551397,2,19
15551397,3,99
15551398,1,19
15551398,2,20
15551400,1,19
15551400,2,1
15551401,1,20
15551401,2,20
15551757,1,19
15551757,2,98
15551758,1,20
15551759,2,20
15551760,1,19
15551760,2,20
15551760,3,20
15553727,1,19
15553727,2,19
15554096,1,20
15554096,2,99
15554097,1,19
15554097,2,19
15554098,1,19
15554098,2,19
15554099,2,1
15554100,1,1
15554100,2,19
15554101,1,19
15554101,2,19
15554102,1,99
15554102,2,19
15554103,1,19
15554103,2,19
15554104,1,19
15554104,2,19
15554105,1,19
15554106,1,19
15554106,2,19
15554107,1,19
15554107,2,19
15554108,1,19
15554109,1,19
15554109,2,19
15554110,1,1
15554110,1,21
15554111,1,19
15554111,2,19
15554112,1,1
15554112,2,1
15554113,1,19
15554113,2,19
15554131,1,19
15554131,2,19
15554131,3,1
15554132,1,19
15554133,1,19
15554134,1,19
15554134,2,98
15554135,1,20
15554136,1,19
15554136,2,98
15554137,1,20
15554137,2,19
15554139,1,20
15554140,1,20
15554140,2,1
15554141,1,98
15554141,2,20
15554142,1,20
15554142,2,1
15554143,1,19
15554144,1,19
15554144,2,1
15554145,1,19
15554146,1,19
15554146,2,19
15554147,1,19
15554147,2,20
15554147,3,20
15554148,1,19
15554148,2,19
15554149,1,20
15554150,1,1
15554150,2,19
15554150,3,19
15554150,4,19
15554151,1,19
15554151,2,1
15554151,3,19
15554152,1,20
15554152,2,1
15554153,1,19
15554153,2,19
15554157,1,1
15554157,2,19
15554158,1,19
15554158,2,19
15554159,1,19
15554160,1,19
15554160,2,19
15554161,1,19
15554161,2,19
15554162,1,20
15554162,2,1
15554163,1,99
15554163,2,19
15554164,2,1
15554165,1,20
15554165,2,19
15554166,1,1
15554166,2,19
15554167,1,99
15554167,2,20
15554168,1,19
15554168,2,1
15554169,1,19
15554169,2,19
15554170,1,19
15554170,2,20
15554171,1,19
15554171,2,19
15554172,1,20
15554172,2,19
15554173,1,19
15554173,2,1
15554173,2,29
15554174,1,20
15554175,1,1
15554175,2,19
15554176,1,19
15554176,2,19
15554177,1,19
15554177,2,19
15555230,1,98
15555230,2,19
15555880,1,19
15556345,1,19
15556345,2,19
15556906,1,19
15556906,2,1
15556930,1,19
15556930,2,1
15556931,1,99
15556931,3,99
15556931,4,99
15556931,5,99
15556932,1,19
15556933,1,19
15556933,2,19
15556934,1,20
15556934,2,19
15556935,1,1
15556936,1,1
15556937,1,20
15556937,2,19
15556938,1,19
15556938,2,98
15556939,1,19
15556939,2,1
15556940,1,20
