Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt
16831858,3,2,2,3,5,11,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831858,3,3,2,4,5,1,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16831860,2,2,2,3,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831864,1,2,2,3,3,20,4,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
16831866,2,2,2,3,5,26,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16831869,1,2,2,3,5,17,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831869,1,3,2,6,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831894,1,2,2,3,5,13,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16831896,1,2,2,3,5,53,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831927,1,2,2,3,5,23,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831928,2,2,2,3,5,11,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16831928,2,3,2,4,5,3,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16831928,2,4,2,5,2,9,2,1,1,2,2,97,N,,,,,,,0,1,0,0,0,1,0
16831928,2,5,2,6,5,1,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16831937,3,2,2,3,0,47,1,2,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
16831937,3,3,2,4,2,10,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16831937,3,4,2,6,2,13,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16831939,2,2,2,3,3,83,1,1,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
16831946,2,2,2,3,5,27,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16831946,2,3,2,4,5,5,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16831946,2,4,2,5,0,9,2,1,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
16831946,2,5,2,6,0,9,2,1,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
16831949,1,2,2,3,5,21,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16835326,2,2,2,3,5,37,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835326,2,3,2,4,2,6,3,1,1,1,4,97,N,,,,,,,0,1,0,0,0,1,0
16835326,2,4,2,5,5,10,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835326,2,5,2,6,5,12,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835329,1,2,2,3,5,59,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16835330,1,2,2,1,5,29,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835330,1,3,2,7,5,11,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835330,1,4,2,1,5,7,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835330,1,5,2,6,5,9,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835333,1,2,2,3,5,29,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16835336,1,2,2,3,2,14,2,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
16835336,1,3,2,4,0,,2,1,1,10,1,97,N,,,,,,,0,0,0,0,1,0,0
16835336,1,4,2,6,0,,2,1,1,10,1,97,N,,,,,,,0,0,0,0,1,0,0
16835394,2,2,2,3,5,29,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835395,3,2,2,3,3,20,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16835395,3,3,2,4,3,52,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16835396,2,2,2,3,5,21,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835402,2,2,2,3,5,12,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835402,2,3,2,4,5,8,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835402,2,4,2,5,5,1,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835432,2,2,2,3,5,16,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835434,3,2,2,3,5,74,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835439,2,2,2,3,5,16,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16835442,1,2,2,4,5,6,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16835442,4,2,2,3,5,32,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835449,1,2,2,3,5,19,3,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16835451,1,2,2,3,5,23,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835451,1,3,2,6,5,30,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835452,2,2,2,3,5,48,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835452,2,3,2,6,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835456,2,2,2,3,5,42,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835456,2,3,2,4,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835457,1,2,2,3,5,60,,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835457,1,3,2,4,5,60,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835457,1,4,2,6,5,53,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835955,1,2,2,3,5,29,1,2,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
16835955,2,2,2,1,5,19,,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835957,2,2,2,3,5,69,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16835957,2,3,2,4,5,6,4,1,1,4,3,97,N,,,,,,,0,0,0,1,0,0,0
16835957,2,4,2,6,5,8,4,2,1,4,3,97,N,,,,,,,0,0,0,1,0,0,0
16835959,2,2,2,3,3,27,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16835960,2,2,2,3,5,55,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835960,2,3,2,6,5,35,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835961,2,2,2,3,5,24,2,1,1,1,0,97,N,,,,,,,0,0,0,1,0,0,0
16835963,1,2,2,3,5,28,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16835963,2,2,2,3,2,22,2,2,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
16835963,2,3,2,6,5,1,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16835964,1,2,2,3,5,56,2,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
16835965,2,2,2,3,5,12,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835965,3,2,2,3,3,39,1,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
16835967,2,2,2,3,2,27,1,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
16835967,3,2,2,3,2,31,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16835969,1,2,2,3,5,43,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16835969,1,3,2,4,5,5,4,2,4,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16835969,1,4,2,6,5,3,4,2,4,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16835969,2,2,2,3,3,66,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16835973,2,2,2,3,5,45,2,1,1,11,2,97,N,,,,,,,0,0,0,1,0,0,0
16836000,3,2,2,3,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836000,3,3,2,4,3,14,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16836000,3,4,2,5,3,7,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16836000,3,5,2,6,3,17,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16836000,4,2,2,3,5,43,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836002,1,2,2,3,5,22,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836002,3,2,2,3,5,40,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836003,2,2,2,3,5,38,,0,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16836003,2,3,2,4,5,34,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836003,2,4,2,6,5,31,,0,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16836005,2,2,2,4,5,40,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836005,2,3,2,3,5,38,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836005,2,4,2,7,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836007,2,2,2,3,5,22,1,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16836007,2,3,2,4,5,20,1,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16836007,2,4,2,6,5,21,1,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16836010,1,2,2,3,5,32,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836014,3,2,2,3,5,28,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836021,1,2,2,3,5,12,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16836039,1,2,2,3,2,30,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16836039,1,3,2,6,5,40,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16836041,1,2,2,3,2,25,1,2,1,1,4,97,N,,,,,,,0,1,0,0,0,1,0
16836043,1,2,2,3,5,44,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837531,2,2,2,3,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837531,2,3,2,4,5,24,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837532,1,2,2,3,5,23,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16837533,1,2,2,3,5,23,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16837534,2,2,2,3,5,32,1,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
16837536,1,2,2,3,3,10,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16837536,1,3,2,6,5,1,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16837536,1,4,2,4,5,4,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
16837537,2,2,2,3,5,37,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,2,2,14,5,36,3,2,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,3,2,14,5,25,2,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,4,2,14,5,23,2,1,1,8,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,5,2,14,5,21,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,6,2,14,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,7,2,14,5,30,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,1,8,2,14,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837544,2,2,2,3,5,21,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837545,2,2,2,3,5,41,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837547,1,2,2,3,0,26,3,2,1,1,2,97,N,,,,,,,0,0,0,0,1,0,0
16837547,1,3,2,6,0,4,3,1,1,4,2,97,N,,,,,,,0,0,0,0,1,0,0
16837549,3,2,2,3,5,20,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837596,2,2,2,3,5,18,4,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837596,3,2,2,3,5,37,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16837596,3,3,2,6,5,6,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16837596,3,4,2,4,5,10,1,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
16837601,2,2,2,3,1,35,4,2,1,1,2,97,N,,,,,,,1,0,0,0,0,1,0
16837603,1,2,2,6,2,57,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16837604,2,2,2,3,3,15,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16837606,3,2,2,13,5,33,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16838967,1,2,2,3,5,31,3,1,1,8,3,97,N,,,,,,,0,0,0,1,0,0,0
16839357,2,2,2,3,5,13,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839358,3,2,2,3,2,27,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16839359,1,2,2,3,5,65,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839360,2,2,2,3,3,34,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16839360,2,3,2,6,5,3,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16839364,2,2,2,3,5,9,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839368,2,2,2,3,5,14,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839424,2,2,2,14,5,58,1,1,1,11,2,97,N,,,,,,,0,0,0,1,0,0,0
16839436,2,2,2,3,3,41,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16839438,1,2,2,3,3,60,2,1,1,10,2,97,N,,,,,,,0,0,1,0,0,1,0
16839438,1,3,2,6,5,27,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16839448,1,2,2,3,5,56,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16839448,1,3,2,4,5,50,,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16839448,1,4,2,3,5,53,4,2,1,3,3,97,N,,,,,,,0,0,0,1,0,0,0
16839448,1,5,2,7,5,30,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16839448,1,6,2,9,5,47,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16839449,2,2,2,3,5,30,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839451,1,2,2,3,5,38,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839451,1,3,2,6,5,16,2,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
16839451,1,4,2,5,5,4,2,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
16839478,3,2,2,3,5,48,,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16839478,3,3,2,4,5,33,,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841404,1,2,2,3,5,25,1,1,1,1,2,97,Y,,,,,,,0,0,0,1,0,0,0
16841410,2,2,2,3,2,32,2,1,1,10,2,97,N,,,,,,,0,1,0,0,0,1,0
16841414,1,2,2,3,5,55,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16841414,1,3,2,4,5,74,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16841414,1,4,2,6,5,82,2,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16841416,2,2,2,3,2,11,3,2,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
16841418,3,2,2,4,5,10,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841418,3,3,2,6,5,6,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841418,3,4,2,8,5,5,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841418,4,2,2,4,5,15,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841421,2,2,2,3,5,40,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841423,3,2,2,6,5,6,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16841425,2,2,2,3,5,37,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841456,1,2,2,3,2,26,2,1,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
16841459,1,2,2,3,5,29,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841475,1,2,2,6,5,4,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841475,2,2,2,3,5,41,,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16841475,2,3,2,6,5,28,,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843456,1,2,2,3,5,6,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843459,1,2,2,3,5,70,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16843459,2,2,2,6,5,2,1,1,1,4,8,97,N,,,,,,,0,0,0,1,0,0,0
16843463,2,2,2,14,5,21,1,1,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
16843492,2,2,2,3,3,42,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16843494,3,2,2,3,5,27,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16843494,3,3,2,6,5,29,,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16843494,3,4,2,5,5,0,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16843494,3,5,2,4,5,2,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16843495,2,2,2,3,5,28,3,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
16843498,2,2,2,10,5,33,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843498,2,3,2,10,3,30,,2,1,10,1,97,N,,,,,,,0,0,1,0,0,1,0
16843498,2,4,2,10,5,1,,0,1,10,1,97,N,,,,,,,0,0,0,1,0,0,0
16843500,1,2,2,12,0,,,1,1,10,2,97,N,,,,,,,0,0,0,0,1,0,0
16843500,3,2,2,3,5,21,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843505,1,2,2,3,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843505,2,2,2,3,3,46,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16843507,1,2,2,4,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843507,1,3,2,6,5,12,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843507,2,2,2,6,5,7,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16843508,1,2,2,3,5,52,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843510,2,2,2,3,5,33,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843511,2,2,2,3,5,27,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843514,2,2,2,3,5,22,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16843527,1,2,2,3,5,14,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16847477,2,2,2,3,0,,3,1,1,10,0,97,N,,,,,,,0,0,0,0,1,0,0
16848204,1,2,2,3,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848208,1,2,2,3,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848210,1,2,2,6,5,16,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848210,1,3,2,7,5,15,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848210,2,2,2,3,5,19,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16848213,2,2,2,3,5,43,2,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
16848215,1,2,2,6,5,9,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848215,1,3,2,4,5,2,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848215,2,2,2,5,5,29,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848215,2,3,2,4,5,0,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848217,2,2,2,14,3,54,2,2,4,11,1,97,N,,,,,,,0,0,1,0,0,1,0
16848217,2,3,2,14,3,57,2,1,4,11,1,97,N,,,,,,,0,0,1,0,0,1,0
16848217,2,4,2,14,3,51,1,1,4,11,1,97,N,,,,,,,0,0,1,0,0,1,0
16848238,1,2,2,3,5,25,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16848239,1,2,2,3,5,47,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848239,2,2,2,3,2,47,1,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16848240,1,2,2,3,5,19,4,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16848278,2,2,2,3,5,22,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16848278,2,3,2,6,2,23,1,1,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
16848280,2,2,2,3,2,20,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16848282,1,2,2,3,5,22,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16848283,1,2,2,6,5,6,4,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16848285,2,2,2,3,5,75,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848286,1,2,2,3,5,22,,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16848287,1,2,2,3,5,32,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848288,2,2,2,4,5,28,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848288,2,3,2,6,5,73,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848289,2,2,2,6,5,15,4,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16848290,2,2,2,3,5,14,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848290,2,3,2,6,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848300,2,2,2,3,5,27,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848300,2,3,2,4,5,17,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848300,2,4,2,3,5,49,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848301,2,2,2,3,5,10,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848302,4,2,2,3,5,21,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
16848302,5,2,2,3,5,26,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
16848387,2,2,2,3,3,16,2,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16848390,1,2,2,6,5,4,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16848390,1,3,2,5,5,1,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16848390,1,4,2,4,5,1,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
16848390,3,2,2,3,2,26,1,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
16848391,2,2,2,3,5,28,2,1,1,10,4,97,N,,,,,,,0,0,0,1,0,0,0
16848407,1,2,2,3,2,14,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
16848407,1,3,2,6,3,13,2,1,1,1,4,97,N,,,,,,,0,0,1,0,0,1,0
16848407,2,2,2,3,3,35,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
16848439,1,2,2,3,5,75,1,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
16848440,1,2,2,3,3,27,2,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
