Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
16836005,2,19
16836006,1,99
16836007,1,20
16836007,2,19
16836008,1,98
16836008,2,19
16836009,1,19
16836010,1,19
16836010,2,19
16836011,1,19
16836011,2,19
16836012,1,19
16836012,2,19
16836013,1,20
16836013,2,1
16836013,2,23
16836014,1,98
16836014,3,19
16836015,1,19
16836015,2,20
16836016,1,19
16836016,2,19
16836017,1,19
16836017,2,19
16836018,1,1
16836018,2,1
16836018,3,19
16836021,1,1
16836021,2,1
16836037,1,1
16836037,2,1
16836039,1,19
16836039,2,1
16836041,1,1
16836041,2,20
16836042,1,19
16836042,2,19
16836042,3,19
16836043,1,20
16836043,2,19
16836046,1,19
16836046,2,1
16837522,1,99
16837522,2,99
16837522,3,99
16837527,1,19
16837527,2,19
16837531,1,1
16837531,2,1
16837531,3,19
16837532,1,99
16837532,2,19
16837533,1,99
16837533,2,20
16837534,1,19
16837534,2,1
16837535,1,19
16837535,2,19
16837536,1,20
16837537,1,1
16837537,2,1
16837538,1,1
16837538,2,19
16837539,1,1
16837539,2,19
16837540,1,1
16837540,2,19
16837541,1,19
16837541,2,19
16837542,1,19
16837542,2,1
16837542,3,19
16837543,1,19
16837544,1,19
16837544,2,20
16837545,1,19
16837545,2,19
16837546,1,99
16837547,1,98
16837547,2,99
16837548,1,19
16837548,2,19
16837549,1,19
16837549,2,19
16837549,3,1
16837596,1,1
16837596,2,1
16837596,3,19
16837597,1,19
16837597,2,1
16837598,1,19
16837599,1,20
16837599,2,19
16837600,1,19
16837600,2,19
16837601,1,20
16837601,2,98
16837602,1,99
16837602,2,20
16837603,1,19
16837603,2,98
16837604,1,20
16837604,2,19
16837605,1,19
16837605,2,19
16837606,1,19
16837606,2,19
16837606,3,19
16837607,1,1
16837607,2,19
16837608,1,19
16837608,2,19
16838967,1,20
16838967,2,19
16838967,3,1
16838967,4,98
16838967,5,20
16838967,6,1
16839355,1,19
16839355,2,19
16839355,3,19
16839356,1,99
16839356,2,99
16839357,1,1
16839357,2,19
16839358,1,19
16839358,2,98
16839358,3,20
16839358,4,19
16839359,1,19
16839359,2,19
16839360,1,19
16839360,2,19
16839361,1,99
16839361,2,1
16839362,1,19
16839363,1,19
16839364,1,20
16839364,2,20
16839365,1,98
16839365,2,1
16839365,3,19
16839366,1,19
16839366,2,19
16839367,1,1
16839367,2,98
16839368,1,19
16839368,2,19
16839369,1,1
16839369,2,19
16839370,1,20
16839370,2,19
16839371,1,99
16839371,2,99
16839372,1,19
16839372,2,1
16839372,3,1
16839373,1,19
16839373,2,19
16839421,1,99
16839421,2,20
16839422,1,98
16839422,2,19
16839423,1,1
16839423,2,1
16839424,1,19
16839424,2,1
16839425,1,99
16839425,2,19
16839426,1,20
16839426,2,19
16839427,1,19
16839427,2,19
16839428,1,20
16839428,2,20
16839429,1,19
16839429,2,19
16839430,1,1
16839430,2,1
16839430,3,19
16839431,1,19
16839431,2,19
16839431,3,19
16839432,1,19
16839432,2,19
16839433,1,19
16839435,1,19
16839436,1,98
16839436,2,20
16839437,1,20
16839437,2,20
16839438,1,20
16839438,2,20
16839445,1,1
16839447,1,19
16839447,2,19
16839448,1,19
16839448,2,19
16839449,1,99
16839449,2,1
16839449,3,1
16839449,4,19
16839450,1,19
16839450,2,19
16839451,1,20
16839451,2,19
16839454,1,1
16839454,2,98
16839454,3,1
16839478,1,1
16839478,3,19
16839481,1,19
16839481,2,19
16839482,1,99
16839482,2,19
16841401,1,23
16841401,2,19
16841402,1,19
16841402,2,19
16841403,1,19
16841404,1,20
16841405,1,1
16841405,2,19
16841409,1,19
16841409,2,1
16841410,1,20
16841410,2,99
16841411,1,1
16841411,2,1
16841412,1,1
16841412,2,1
16841413,1,19
16841413,2,20
16841414,1,19
16841414,2,19
16841415,1,98
16841415,2,19
16841416,1,1
16841416,2,19
16841417,1,19
16841417,2,1
16841417,3,19
16841418,1,19
16841418,2,19
16841418,3,20
16841418,4,20
16841419,1,1
16841419,2,1
16841420,1,19
16841420,2,1
16841421,1,19
16841421,2,19
16841422,1,19
16841423,1,19
16841423,2,19
16841423,3,19
16841423,4,19
16841424,1,1
16841424,2,19
16841424,3,1
16841425,1,1
16841425,2,1
16841453,1,20
16841453,2,19
16841454,1,20
16841455,1,19
16841455,2,20
16841456,1,19
16841456,2,19
16841457,2,79
16841458,1,1
16841458,2,21
16841458,2,22
16841459,1,19
16841459,2,19
16841460,1,19
16841460,2,20
16841460,3,19
16841460,5,1
16841461,1,98
16841461,2,20
16841461,3,20
16841463,1,19
16841464,1,19
16841465,1,19
16841465,2,19
16841465,3,19
16841466,1,19
16841467,1,19
16841467,2,19
16841468,2,1
16841469,1,19
16841469,2,1
16841469,3,1
16841470,1,1
16841470,2,19
16841471,1,19
16841471,2,20
16841472,1,19
16841472,2,1
16841473,1,1
16841473,1,23
16841473,2,1
16841474,1,19
16841474,2,19
16841475,1,19
16841475,2,98
16843453,1,19
16843453,2,19
16843454,1,1
16843455,1,19
16843456,1,99
16843456,2,99
16843457,1,99
16843458,1,19
16843458,2,19
16843459,1,19
16843459,2,19
16843460,2,19
16843461,1,20
16843461,2,20
16843462,1,1
16843462,1,59
16843462,3,20
16843463,1,21
16843463,2,19
16843464,1,19
16843464,2,19
16843465,1,19
16843465,2,19
16843465,3,19
16843466,1,19
16843466,2,19
16843466,3,1
16843467,1,1
16843467,3,1
16843468,1,1
16843468,2,19
16843469,1,19
16843469,2,19
16843472,1,99
16843472,2,49
16843491,1,1
16843491,2,19
16843492,1,19
16843492,2,19
16843493,1,1
16843493,2,19
16843493,3,19
16843494,1,19
16843494,2,19
16843494,3,1
16843495,1,1
16843495,2,19
16843496,1,1
16843496,2,1
16843496,3,1
16843497,1,19
16843497,2,19
16843498,1,98
16843498,2,19
16843499,1,19
16843500,1,99
16843500,2,20
16843500,3,19
16843502,1,99
16843502,2,98
16843504,1,19
16843504,2,19
16843505,1,20
16843505,2,1
16843506,1,99
16843506,2,19
16843507,1,19
16843507,2,19
16843508,1,1
16843508,2,19
16843509,1,19
16843509,2,19
16843510,1,99
16843510,2,98
16843511,1,19
16843511,2,19
16843511,3,19
16843512,1,19
16843512,2,19
16843513,1,1
16843513,2,19
16843513,3,19
16843514,1,1
16843514,2,21
16843514,2,22
16843515,1,20
16843515,2,1
16843515,3,19
16843516,1,1
16843516,2,1
16843517,1,19
16843517,2,19
16843525,1,19
16843525,2,19
16843527,1,1
16843527,2,1
16845599,1,19
16845599,2,19
16847477,1,19
16847477,2,99
16848204,1,1
16848206,1,99
16848206,2,19
16848207,1,19
16848207,2,20
16848208,1,20
16848209,1,20
16848209,2,19
16848210,1,19
16848210,2,20
16848211,1,19
16848211,2,1
16848212,1,19
16848212,2,19
16848213,1,20
16848213,2,1
16848214,1,19
16848214,2,19
16848215,1,19
16848215,2,19
16848215,3,19
16848216,1,19
16848216,2,19
16848216,3,1
16848217,1,99
16848217,2,19
16848218,1,1
16848218,2,1
16848221,1,23
16848231,1,99
16848235,1,19
16848236,1,19
16848236,2,1
16848237,1,19
16848237,2,19
16848238,1,19
16848238,2,19
16848239,1,98
16848239,2,19
16848240,1,1
16848240,2,1
16848241,1,19
16848269,1,19
16848270,1,20
16848270,2,19
16848270,3,20
16848278,1,1
16848278,2,98
16848279,2,19
16848280,1,19
16848280,2,1
16848281,1,19
16848281,2,19
16848282,1,19
16848282,2,19
16848283,1,19
16848283,2,19
16848284,2,1
16848285,1,1
16848285,2,19
16848286,1,19
16848287,1,19
16848287,2,99
16848288,1,20
16848288,2,19
16848289,1,1
16848289,2,1
16848290,1,19
16848290,2,20
16848291,1,99
16848292,1,19
16848292,2,19
16848292,3,19
16848292,4,19
16848294,1,19
16848294,2,19
16848294,3,19
16848295,1,19
16848298,1,99
16848299,1,20
16848299,2,49
16848300,1,19
16848300,2,1
16848301,1,1
16848301,2,19
16848301,3,1
16848302,1,19
16848302,2,19
16848302,3,19
16848302,4,19
16848302,5,19
16848383,1,19
16848383,2,14
16848385,1,19
16848385,2,19
16848386,1,19
16848386,2,19
16848387,1,1
16848387,2,1
16848388,1,1
16848388,2,19
16848389,1,1
16848390,1,20
16848390,2,19
16848390,3,1
16848390,4,1
16848391,1,19
16848391,2,20
16848396,1,19
16848403,1,20
16848407,1,19
16848407,2,19
16848438,1,1
16848438,2,19
16848439,1,19
16848439,2,19
16848440,1,19
16848440,2,19
16848441,1,19
16848442,1,1
16848442,2,19
16848443,2,1
16848444,1,19
16848445,1,1
16848445,2,19
16848448,1,19
16848448,2,19
16848457,1,19
16848460,1,20
16848460,2,19
16848461,1,1
16848461,2,99
16848464,1,19
16848464,2,19
16848465,1,19
16848465,2,19
16848466,1,99
16848467,1,19
16848467,2,20
16848468,1,20
16848468,2,99
16848468,3,19
16848469,1,20
16848469,2,20
16848470,1,19
16848471,2,98
16848472,1,19
16848472,2,99
16848474,1,99
16848474,2,99
16848503,1,19
16848503,2,19
16848505,1,19
16848505,2,99
16848506,1,99
16848506,2,99
16848508,1,99
16848508,2,19
16848509,1,1
16848509,2,20
16848510,1,19
16848511,1,20
16848511,2,19
16848512,1,20
16848512,2,19
16848513,1,19
16848513,2,19
16848514,1,19
16848514,2,98
16848515,1,20
16848516,1,1
16848516,2,1
16848517,1,19
16848517,2,19
16848518,1,99
16848518,2,99
16848519,1,1
16848519,2,19
16848520,1,19
16848520,2,19
16848521,1,19
16848521,2,19
16848522,1,19
16848522,2,19
16848523,1,99
16848523,2,20
16848524,1,19
16848524,2,19
16848525,1,19
16848525,2,19
16848526,1,20
16848526,2,98
16848527,1,20
16848527,2,19
16848527,3,20
16848528,1,99
16848528,2,99
16848528,3,99
16848529,1,99
16848529,2,99
16848562,1,1
16848562,2,1
16848563,1,19
16848563,2,20
16848564,1,19
16848564,2,1
16848565,1,19
16848565,2,19
16848566,1,20
16848566,2,1
16848567,1,19
16848567,2,1
16848567,3,1
16848568,1,99
16848568,2,1
16848569,1,19
16848570,1,19
16848571,1,99
16848572,1,19
16848572,2,19
16848576,1,19
16848576,2,19
16848577,1,19
16848577,2,20
16848578,1,19
16848578,2,19
16848579,1,19
16848579,2,19
16848579,3,19
16848580,1,20
16848580,2,20
16848580,3,1
16848582,1,1
16848582,2,19
16848583,1,20
16848583,2,1
16848584,1,19
16848584,2,19
16848585,1,19
16848585,2,19
16848586,1,20
16848586,2,19
16848587,1,20
16848587,2,19
16848588,1,20
16848589,1,99
16848589,2,19
16848590,1,19
16848590,2,1
16848623,1,19
16848623,2,19
16848624,1,1
16848624,2,19
16848625,1,19
16848625,2,19
16848626,1,19
16848626,2,1
16848627,1,1
16848627,2,1
16848628,1,19
16848628,2,19
16848629,1,98
16848629,2,99
16848630,1,19
16848630,2,19
16848632,1,1
16848632,2,19
16848633,1,19
16848633,2,19
16848634,1,1
16848635,1,19
16848635,2,1
16848636,1,20
16848636,2,19
16848637,1,19
16848637,2,19
16848638,1,19
16848638,2,19
16848638,3,19
16848639,1,19
16848639,2,20
16848640,1,20
16848640,2,19
16848641,1,19
16848641,2,1
16848642,1,19
16848642,2,1
16848642,3,19
16848643,1,19
16848643,2,19
16848644,1,19
16848645,2,19
16848646,1,99
16848646,2,99
16848648,1,20
16848648,2,19
16848649,1,19
16848649,2,19
16848689,1,19
16848689,2,21
16850192,1,1
16850520,1,19
16850520,2,19
16850520,3,19
16850689,1,99
16850692,1,99
16850971,1,19
16850971,2,98
16852586,1,19
16852586,3,98
16852893,1,98
16852893,2,19
16852935,1,1
16852935,2,19
16853188,1,67
16853188,1,72
16853188,2,19
16853705,1,99
16854642,1,19
16854642,2,19
16854643,1,20
16854643,2,19
16854644,1,19
16854644,2,19
16854644,3,19
16854645,1,20
16854645,2,19
16854646,1,99
16854646,2,99
16854647,1,20
16854647,2,19
16854648,1,19
16854649,1,19
16854649,2,19
16854650,1,19
16854650,2,19
16854651,1,19
16854651,2,19
16854652,1,19
16854652,2,1
16854654,1,19
16854654,2,1
16854655,1,19
16854655,2,1
16854656,1,1
16854656,2,19
16854657,1,19
16854657,2,19
16854657,3,19
16854657,4,19
16854658,1,20
16854658,2,20
16854659,1,20
16854659,2,98
16854660,1,19
16854662,1,1
16854662,2,1
16854662,3,1
16854665,1,19
16854665,2,19
16854667,1,20
16854667,2,20
16854668,1,19
16854668,2,20
16854669,1,20
16854669,2,19
16854670,1,19
16854670,2,1
16854696,1,99
16854696,2,99
16854697,1,19
16854698,1,19
16854698,2,20
16854698,3,20
16854698,4,19
16854698,5,19
16854699,1,99
16854700,1,1
16854700,2,1
16854701,1,19
16854701,2,20
16854702,1,99
16854702,2,99
16854702,3,99
16854703,1,19
16854703,2,1
16854704,1,20
16854704,2,1
16854705,1,19
16854706,1,19
16854706,2,98
16854707,1,19
16854707,2,1
16854708,1,1
16854708,2,1
16854709,1,19
16854710,1,19
16854710,2,98
16854711,1,19
16854739,1,1
16854739,2,19
16854742,1,19
16854742,2,1
16854743,1,19
16854743,2,19
16854744,1,20
16854744,2,20
16854744,3,19
16854745,1,19
16854745,2,1
16854746,1,20
16854747,1,20
16854747,2,19
16854749,1,19
16854749,2,1
16854750,1,19
16854750,2,19
16854751,1,19
16854751,2,19
16854752,1,19
16854752,2,19
16854753,1,19
16854753,2,98
16854754,1,19
16854754,2,20
16854755,1,20
16854755,2,20
16854757,1,19
16854757,2,19
16854757,3,19
16854757,4,98
16854758,1,20
16854758,2,19
16854758,3,19
16854759,1,1
16854759,2,19
16854762,1,99
16854767,1,99
16854767,3,20
16854767,4,19
16854768,1,20
16854768,2,19
16854768,4,19
16854769,1,99
16854769,2,20
16854769,3,19
16854771,1,20
16854772,1,19
16854772,2,19
16854773,1,20
16854773,2,19
16854820,1,1
16854820,2,1
16854820,3,19
16854822,1,19
16854822,2,20
16854823,1,1
16854823,2,1
16854823,3,1
16854825,1,98
16854826,1,20
16854827,1,19
16854827,2,19
16854827,3,19
16854828,1,19
16854828,2,19
16854829,1,19
16854829,2,1
16854830,1,19
16854830,2,1
16854832,1,1
16854832,2,1
16854833,1,1
16854834,1,19
16854835,1,99
16854836,1,1
16854836,2,19
16854837,1,1
16854838,1,19
16854840,1,1
16854840,2,1
16854841,1,20
16854841,2,1
16854841,3,98
16854842,1,1
16854842,2,98
16854843,1,19
16854843,2,1
16854844,1,20
16854845,1,20
16854845,2,1
16854847,1,19
16854891,1,1
16854891,2,1
16854892,1,20
16854892,2,19
16854892,3,20
16854893,1,20
16854893,2,1
16854894,1,19
16854895,1,99
16854895,2,23
16854897,1,21
16854897,1,22
16854898,1,19
16854898,2,20
16854899,1,98
16854899,2,20
16854901,1,99
16854901,2,1
16854902,1,19
16854902,2,99
16854903,1,1
16854903,2,19
16854904,1,19
16854906,1,19
16854907,1,19
16854908,1,20
16854909,1,20
16854909,2,1
16854911,1,19
16854911,2,19
16854911,3,1
16854912,1,99
16854912,2,19
16854913,1,19
16854913,2,19
16854914,1,21
16854914,2,19
16854915,1,49
16854915,2,1
16854915,3,1
16854915,4,19
16854917,1,19
16854917,2,19
16854918,1,19
16854918,2,19
16854954,1,19
16854954,2,1
16854956,1,21
16854956,2,98
16854956,3,99
16854957,1,20
16854957,2,98
16854958,1,1
16854958,2,19
16854959,1,19
16854959,2,19
16854959,3,1
16854960,1,19
16854960,2,19
16854960,3,19
16854961,1,19
16854961,2,98
16854962,1,19
16854962,2,19
16854963,1,19
16854963,2,19
16854964,1,19
16854964,2,19
16854965,1,1
16854965,2,19
16854966,1,20
16854966,2,20
16854967,1,19
16854967,2,19
16854968,1,19
16854968,2,1
16854969,1,19
16854969,2,99
16854970,1,19
16854970,2,1
16854971,1,20
16854971,2,19
16854973,1,1
16854973,2,19
16854973,3,19
16854974,1,19
16854975,1,19
16854975,2,19
16854976,1,19
16854976,2,20
16854977,1,19
16854977,2,19
16854977,3,19
16854978,1,20
16854978,2,1
16854979,1,98
16854979,2,19
16854980,1,19
16854980,2,19
16854980,3,19
16854980,4,19
16855005,1,19
16855005,2,99
16855006,1,19
16855006,2,19
16855006,3,19
16855007,1,19
16855007,2,19
16855008,1,1
16855008,2,19
16855008,3,20
16855009,1,20
16855009,2,1
16855010,1,98
16855010,2,1
16855011,1,99
16855012,1,19
16855013,1,19
16855013,2,1
16855013,3,19
16855014,1,1
16855014,2,19
16855015,1,19
16855015,2,1
16855016,1,19
16855017,1,1
16855017,2,99
16855018,1,19
16855018,2,1
16855019,1,1
16855019,2,19
16855020,1,23
16855020,2,19
16855021,1,1
16855021,2,19
16855286,1,98
16855286,2,19
16856286,1,20
16856409,1,19
16856409,2,1
16856941,1,20
16857205,1,19
16857205,2,19
16858534,1,98
16858542,1,19
16861046,1,19
16861046,2,19
16861047,1,20
16861048,1,19
16861048,2,19
16861049,1,98
16861049,2,1
16861053,1,19
16861053,2,19
16861056,1,19
16861056,2,1
16861057,1,19
16861057,2,1
16861058,1,19
16861059,1,99
16861059,2,98
16861060,1,99
16861061,1,19
16861061,2,19
16861061,3,1
16861061,4,1
16861062,1,19
16861062,2,19
16861063,1,20
16861063,2,1
16861064,1,19
16861064,2,20
16861065,1,1
16861065,2,1
16861085,1,19
16861085,2,20
16861086,1,19
16861086,2,19
16861087,1,1
16861087,2,19
16861088,1,19
16861088,2,19
16861089,1,20
16861089,2,98
16861089,3,98
16861090,1,19
16861090,2,1
16861090,3,19
16861091,1,19
16861091,2,1
16861092,1,19
16861092,2,19
16861092,3,1
16861093,1,20
16861093,2,20
16861094,1,19
16861094,2,19
16861096,1,1
16861097,1,23
16861097,2,74
16861098,1,99
16861098,2,99
16861099,1,1
16861099,2,19
16861100,1,99
16861101,1,19
16861101,2,19
16861102,1,19
16861102,2,19
16861103,1,19
16861103,2,19
16861104,1,19
16861104,2,19
16861105,1,19
16861105,2,19
16861106,1,19
16861106,2,19
16861107,2,19
16861107,3,1
16861107,4,19
16861107,5,19
16861107,6,19
16861108,1,19
16861109,1,19
16861109,2,19
16861140,1,19
16861140,2,20
16861141,1,1
16861141,2,1
16861142,1,21
16861143,1,19
16861143,2,19
16861143,3,1
16861145,1,1
16861145,2,19
16861146,1,19
16861146,2,1
16861147,1,59
16861147,2,1
16861148,1,1
16861148,2,1
16861149,1,19
16861149,2,19
16861150,1,1
16861150,2,19
16861151,1,1
16861151,2,1
16861152,1,1
16861152,2,19
16861153,1,19
16861153,2,1
16861154,1,19
16861154,2,19
16861155,1,23
16861155,2,19
16861156,1,19
16861156,2,1
16861158,1,19
16861158,2,1
16861159,1,98
16861159,2,19
16861160,1,20
16861160,2,20
16861161,1,19
16861162,1,19
16861163,1,19
16861163,2,20
16861164,1,19
16861164,2,1
16861164,3,1
16861165,1,19
16861166,1,98
16861166,2,19
16861182,1,99
16861182,2,20
16861183,1,99
16861184,1,1
16861184,2,20
16861186,1,23
16861186,2,19
16861187,1,20
16861188,1,19
16861188,2,19
16861189,1,19
16861190,1,98
16861191,1,98
16861192,1,20
16861193,1,19
16861193,2,99
16861194,1,20
16861194,2,19
16861195,1,20
16861195,2,98
16861196,1,25
16861196,3,1
16861197,1,1
16861197,2,98
16861198,1,19
16861198,2,20
16861199,1,19
16861199,2,19
16861200,1,1
16861200,2,1
16861201,1,19
16861201,2,1
16861202,1,19
16861202,2,19
16861204,1,1
16861204,2,19
16861204,3,20
16861205,1,98
16861205,2,1
16861206,1,99
16861206,2,19
16861228,1,19
16861228,2,20
16861230,1,20
16861233,1,19
16861233,2,19
16861233,3,19
16861236,1,19
16861237,1,19
16861238,1,20
16861238,2,20
16861239,1,1
16861239,2,19
16861240,1,19
16861240,2,19
16861241,1,20
16861241,2,19
16861242,1,19
16861242,2,98
16861243,1,19
16861243,2,19
16861244,1,19
16861244,2,19
16861245,1,19
16861245,2,19
16861246,1,1
16861246,2,19
16861247,1,98
16861247,2,20
16861248,1,20
16861248,2,19
16861249,1,77
16861250,1,98
16861250,2,1
16861250,3,19
16861251,1,1
16861251,2,1
16861252,1,19
16861253,1,19
16861254,1,19
16861254,2,19
16861254,3,19
16861255,1,20
16861255,2,19
16861256,1,19
16861256,2,19
16861262,1,19
16861262,2,1
16861283,1,23
16861283,2,19
16861283,3,19
16861287,1,19
16861287,2,1
16861288,1,19
16861288,2,19
16861289,1,19
16861289,3,98
16861289,4,19
16861290,1,19
16861290,2,20
16861290,3,1
16861291,1,19
16861291,2,20
16861292,1,1
16861292,2,19
16861293,1,19
16861293,2,98
16861294,1,19
16861294,2,19
16861295,1,1
16861295,2,1
16861296,1,1
16861296,2,20
16861297,1,19
16861297,2,19
16861298,1,19
16861298,2,19
16861299,1,19
16861299,2,19
16861299,3,98
16861300,1,1
16861300,2,1
16861302,1,1
16861303,1,19
16861303,2,20
16861303,3,19
16861304,1,98
16861304,2,20
16861305,1,20
16861305,2,19
16861306,1,99
16861306,2,99
16861307,1,19
16861307,2,19
16861308,1,19
16861308,2,19
16861309,1,98
16861310,1,1
16861310,2,19
16861328,1,19
16861329,1,1
16861329,2,19
16861330,1,1
16861330,2,19
16861418,1,21
16861418,2,1
16861419,1,19
16861419,2,19
16861900,1,98
16861900,2,19
16862323,1,99
16862438,1,20
16862438,2,19
16862835,1,20
16862835,2,19
16863190,1,99
16863190,2,99
16863190,3,99
16863190,4,99
16863191,1,19
16863191,2,20
16863192,1,20
16863192,2,19
16863192,3,19
16863193,1,1
16863193,2,1
16863193,2,23
16863194,1,99
16863195,1,19
16863195,2,19
16863196,1,1
16863196,2,1
16863197,1,19
16863197,2,1
16863198,1,19
16863198,2,98
16863199,1,1
16863199,2,19
16863200,1,19
16863200,2,99
16863200,3,99
16863201,1,19
16863201,2,19
16863202,1,19
16863202,2,20
16863203,1,20
16863203,2,1
16863204,1,1
16863204,2,19
16863205,1,98
16863205,2,19
16863205,3,20
16863206,1,19
16863207,1,98
16863207,2,19
16863211,1,20
16863212,1,19
16863213,1,19
16863213,2,1
16863213,3,19
16863214,1,20
16863214,2,20
16863230,1,99
16863230,2,1
16863231,1,1
16863231,2,1
16863232,1,99
16863232,2,19
16863232,3,1
16863234,1,19
16863235,1,20
16863235,2,19
16863238,1,19
16863239,1,19
16863239,2,19
16863243,1,99
16863243,2,19
16863249,1,19
16863249,2,19
16863251,1,1
16863251,2,99
16863252,1,20
16863252,2,99
16863253,1,1
16863253,2,20
16863254,1,99
16863255,1,20
16863256,1,1
16863256,2,99
16863258,1,19
16863259,2,19
16863260,1,1
16863260,2,19
16863261,1,19
16863261,2,1
16863262,1,19
16863262,2,19
16863263,1,19
16863263,2,19
16863264,1,1
16863264,2,19
16864229,1,20
16864229,2,1
16864229,3,19
16864488,1,20
16864488,2,19
16864488,3,98
16864689,1,19
16864689,2,19
16864689,3,19
16864717,1,98
16864717,2,98
16864718,1,99
16864718,2,19
16864719,1,19
