Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
14222727,1,96
14222727,2,96
14222728,1,96
14222728,2,96
14222729,1,96
14222729,2,96
14222730,1,96
14222730,2,96
14222731,1,96
14222732,1,99
14222783,1,96
14222783,2,98
14222902,1,96
14222902,2,96
14222903,1,96
14222903,2,96
14222903,3,96
14222903,4,96
14222975,1,8
14223107,1,8
14223107,2,96
14223107,3,8
14223108,1,8
14223292,1,96
14223292,2,98
14223293,1,96
14223293,2,99
14223295,1,8
14223295,2,96
14223389,1,96
14223390,1,96
14223390,2,96
14223391,1,96
14223392,1,96
14223393,1,99
14223393,2,96
14223394,1,99
14223410,1,96
14223410,2,99
14223411,1,96
14223412,1,96
14223412,2,96
14223413,1,96
14223413,2,96
14223414,1,8
14223414,2,96
14223443,1,99
14223443,2,96
14223444,1,99
14223445,1,96
14223446,1,96
14223446,2,96
14223447,1,99
14223448,1,96
14223448,2,96
14223467,1,96
14223467,2,96
14223468,1,96
14223468,2,96
14223469,1,96
14223469,2,96
14223470,1,8
14223471,1,96
14223482,1,8
14223482,2,8
14223482,3,99
14223484,1,96
14223484,2,96
14223485,1,8
14223485,2,96
14223486,1,96
14223486,2,96
14223507,1,96
14223507,2,96
14223574,1,96
14223574,2,96
14223946,1,96
14223948,1,96
14224336,1,96
14224336,2,96
14224337,1,98
14224337,2,96
14225144,1,96
14225144,2,96
14225275,1,96
14225275,2,99
14225375,1,99
14225436,1,96
14225436,2,8
14225441,1,98
14225441,2,96
14225474,1,96
14225475,1,96
14225476,1,96
14225477,1,96
14225477,2,96
14225478,1,96
14225513,1,99
14225513,2,99
14225515,1,96
14225516,1,96
14225517,1,98
14225517,2,96
14225518,1,96
14225518,2,96
14225519,1,96
14225519,2,96
14225548,1,96
14225548,2,96
14225549,1,96
14225549,2,96
14225549,3,96
14225549,4,96
14225550,1,96
14225550,2,96
14225551,1,96
14225551,2,96
14225562,1,96
14225562,2,96
14225672,1,96
14225672,2,96
14225702,1,96
14225814,1,96
14225814,2,96
14225860,1,98
14225860,2,96
14225907,1,98
14225907,2,96
14225907,3,96
14226340,1,96
14226340,2,96
14226530,1,96
14226530,2,96
14226531,1,98
14226531,2,96
14226532,1,96
14226532,2,8
14226533,1,3
14226533,2,8
14226534,1,96
14226534,2,96
14226535,1,96
14226578,1,96
14226579,1,96
14226579,2,96
14226580,1,96
14226580,2,96
14226580,3,96
14226581,1,98
14226581,2,96
14226617,1,8
14226617,2,96
14226642,1,96
14226642,2,96
14226642,3,99
14226789,1,96
14226789,2,96
14226850,1,96
14226902,1,96
14226902,2,96
14226916,1,99
14226916,2,96
14226917,1,96
14226918,1,96
14226953,1,96
14226953,2,96
14226953,3,96
14226953,4,8
14226954,1,96
14226957,1,96
14226957,2,96
14226959,1,96
14226959,2,96
14226960,1,96
14226960,2,2
14226970,1,98
14226971,1,96
14226971,2,98
14226973,1,2
14226973,2,8
14226974,1,96
14226974,2,96
14226975,1,96
14226975,2,96
14226975,3,96
14227000,1,96
14227000,2,96
14227001,1,96
14227002,1,96
14227002,2,8
14227003,1,99
14227004,1,98
14227004,2,96
14227004,3,96
14227004,4,96
14227012,1,8
14227012,2,96
14227012,3,96
14227013,1,96
14227014,1,8
14227015,1,8
14227016,1,96
14227016,2,96
14227017,1,98
14227043,1,99
14227043,2,8
14227043,3,8
14227044,1,99
14227046,1,96
14227046,2,96
14227046,3,96
14227046,4,96
14227048,1,8
14227048,2,96
14227049,1,96
14227049,2,98
14227234,1,96
14227234,2,96
14227530,1,99
14227530,2,98
14228081,1,99
14228081,2,96
14228171,1,96
14228171,2,3
14228216,1,96
14228216,2,96
14228264,1,96
14228264,2,96
14228264,3,96
14228325,1,96
14228325,2,96
14228480,2,96
14229679,1,96
14229679,2,96
14230046,1,96
14230657,1,96
14230670,1,8
14230672,1,96
14230672,2,96
14230675,1,98
14230675,2,8
14230727,1,96
14230728,1,8
14230729,1,3
14230729,2,98
14230732,1,96
14230732,2,96
14230797,1,96
14230797,2,96
14230800,1,8
14230806,1,96
14230806,2,96
14230807,1,8
14230807,2,96
14230889,1,8
14230891,1,96
14230892,1,8
14230892,2,8
14230893,1,96
14230893,2,96
14230895,1,99
14230895,2,99
14230968,1,96
14230968,2,96
14230972,1,96
14230972,2,96
14230972,3,96
14230973,1,96
14230975,1,96
14230975,2,96
14230976,1,96
14230976,2,96
14230977,1,96
14230977,2,96
14231019,1,96
14231019,2,96
14231037,1,96
14231043,1,96
14231043,2,96
14231044,1,8
14231044,3,96
14231045,1,99
14231045,2,96
14231080,1,99
14231081,1,96
14231081,2,96
14231082,1,96
14231082,2,96
14231083,1,96
14231083,2,96
14231089,1,96
14231089,2,96
14231119,1,96
14231189,1,96
14231189,2,96
14231192,1,8
14231247,1,96
14231247,2,96
14231248,1,96
14231248,2,96
14231248,3,8
14231389,1,8
14231553,1,8
14231553,2,8
14231554,1,96
14231554,2,96
14231555,1,96
14231555,2,98
14231555,3,96
14231556,1,96
14231556,2,96
14231583,1,99
14231583,2,96
14231587,1,99
14231587,2,99
14231589,1,96
14231589,2,96
14231590,1,96
14231590,2,96
14231591,1,96
14231591,2,96
14231591,3,96
14231649,1,96
14231649,2,96
14231649,3,96
14231649,4,96
14231851,1,96
14231851,2,96
14232304,1,96
14232764,1,96
14232805,1,96
14232805,2,96
14232806,1,8
14232806,2,96
14232828,1,8
14232828,2,8
14232828,3,96
14233130,1,8
14233130,2,96
14233131,1,96
14233131,2,96
14233131,3,96
14233238,1,96
14233238,2,96
14233304,1,96
14233304,2,96
14233357,1,96
14233357,2,96
14233358,1,96
14233358,2,96
14233359,1,96
14233360,1,96
14233360,2,98
14233361,1,99
14233381,1,96
14233381,2,96
14233382,1,96
14233382,2,96
14233382,3,96
14233383,1,96
14233383,2,96
14233385,1,96
14233385,2,96
14233386,1,96
14233424,1,96
14233447,1,96
14233447,2,96
14233448,1,8
14233448,2,96
14233449,1,96
14233449,2,96
14233450,1,96
14233450,2,96
14233450,3,96
14233451,1,99
14233451,2,96
14233496,1,96
14233496,2,8
14233503,1,99
14233503,2,96
14233503,3,96
14233504,1,96
14233504,2,98
14233510,1,99
14233510,2,99
14233510,3,96
14233510,4,96
14233510,5,98
14233515,1,96
14233515,2,8
14233515,3,96
14233515,4,96
14233515,5,96
14233520,1,96
14233520,2,96
14233563,1,96
14233563,2,96
14233563,3,96
14233564,1,96
14233564,2,96
14233564,3,96
14233565,1,99
14233565,2,96
14233566,1,8
14233566,2,96
14233601,1,8
14233601,2,96
14233602,1,96
14233602,2,8
14233604,1,96
14233604,2,96
14233604,3,96
14233605,1,96
14233606,1,96
14233639,1,96
14233639,2,96
14233640,1,96
14233641,1,99
14233642,1,96
14233643,1,96
14233643,2,99
14233648,1,96
14233648,2,96
14233681,1,98
14233681,2,96
14233681,3,96
14233683,1,96
14233683,2,98
14233685,1,96
14233685,2,98
14233687,1,96
14233687,2,96
14233689,1,96
14233689,2,96
14233689,3,96
14233691,1,96
14233691,2,8
14233694,1,96
14233694,2,96
14233696,1,96
14233696,2,99
14233698,1,96
14233698,2,96
14233700,1,96
14233731,1,96
14233731,2,98
14233732,1,96
14233732,2,96
14233733,1,99
14233733,2,96
14233734,1,96
14233734,2,96
14233735,1,98
14233871,1,99
14233871,2,96
14233898,1,96
14233898,2,96
14233899,1,96
14233899,2,98
14233899,3,96
14233899,4,96
14233952,1,96
14233952,2,96
14234735,1,96
14234736,1,96
14234736,2,96
14234737,1,96
14234739,1,99
14234789,1,96
14234789,2,96
14234794,1,99
14234794,2,96
14234796,1,96
14234796,2,96
14234796,3,96
14234802,1,96
14234802,2,96
14234802,3,96
14234802,4,96
14234805,1,96
14234805,2,96
14234806,1,99
14234806,2,8
14234807,1,99
14234809,1,96
14234809,2,96
14234810,1,96
14234811,1,96
14234813,1,8
14234832,1,8
14234832,2,96
14234955,1,96
14234955,2,96
14235107,1,96
14235107,2,96
14235107,3,96
14235140,1,96
14235140,2,96
14235293,1,96
14235293,2,96
14235505,1,96
14235505,2,96
14235542,1,96
14235603,1,8
14235603,2,8
14235603,3,99
14235636,1,96
14235636,2,96
14235636,3,96
14235637,1,99
14235637,2,96
14235648,1,96
14235648,2,96
14235687,1,99
14235687,2,96
14235913,1,96
14235913,2,96
14236941,1,96
14236941,2,96
14236942,1,99
14236943,1,99
14236943,2,96
14236944,1,8
14236944,2,2
14236980,1,96
14236981,1,96
14236981,2,96
14236982,1,8
14236982,2,96
14236983,1,96
14236983,2,96
14237146,1,96
14237146,2,8
14237150,1,99
14237150,2,96
14237154,1,96
14237154,2,96
14237156,1,96
14237156,2,96
14237162,1,96
14237162,2,96
14237165,1,98
14237165,2,96
14237165,3,96
14237291,1,99
14237292,1,96
14237293,1,96
14237294,1,8
14237294,2,96
14237300,1,96
14237341,1,96
14237342,1,8
14237342,2,96
14237343,1,96
14237344,1,96
14237344,2,96
14237345,1,96
14237345,2,96
14237350,1,96
14237385,1,96
14237385,2,96
14237390,1,96
14237390,2,96
14237391,1,96
14237392,1,96
14237393,1,96
14237394,1,96
14237421,1,8
14237422,1,96
14237422,2,96
14237572,1,96
14237573,1,96
14237573,2,96
14237610,1,96
14237610,2,3
14237611,1,96
14237612,1,96
14237612,2,96
14237614,1,8
14237614,2,5
14237684,1,96
14237684,2,96
14237742,1,99
14237742,2,8
14237743,1,99
14237743,2,96
14237743,3,98
14237744,1,96
14237744,2,96
14237744,3,96
14237745,1,96
14237745,2,96
14237746,1,96
14237783,1,96
14237783,2,2
14237784,1,96
14237784,2,96
14237785,1,96
14237785,2,96
14237786,1,99
14237786,3,99
14237787,1,99
14237788,1,98
14237788,2,96
14237827,1,96
14237828,1,96
14237828,2,8
14238032,1,96
14238055,1,96
14238055,2,96
14238056,1,99
14238056,2,99
14238056,3,99
14238057,1,96
14238058,1,96
14238058,2,96
14238059,1,96
14238059,2,96
14238060,1,96
14238060,2,96
14238069,1,96
14238069,2,96
14238069,3,98
14238070,1,96
14238070,2,8
14238071,1,96
14238071,2,96
14238204,1,96
14238275,1,99
14238275,2,96
14238460,1,96
14238460,2,96
14238460,3,96
14239762,1,96
14239762,2,96
14239762,3,96
14240244,1,96
14240244,2,96
14240251,1,99
14240251,2,96
14240257,1,96
14240257,2,96
14240261,1,96
14240261,2,96
14240261,3,96
14240670,1,96
14240670,2,96
14240672,1,8
14240672,2,8
14240673,1,96
14240674,1,96
14240675,1,96
14240675,2,96
14240675,3,96
14240676,1,8
14240745,1,96
14240745,2,96
14240746,1,96
14240748,1,96
14240748,2,96
14240749,1,96
14240749,2,96
14240839,1,96
14240839,2,96
14240840,1,96
14240840,2,2
14240840,4,96
14240841,1,96
14240842,1,96
14240842,2,8
14240843,1,96
14240925,1,96
14240926,1,96
14240926,2,96
14240927,1,96
14240928,1,96
14240928,2,96
14240929,1,96
14240929,2,96
14240976,1,8
14240976,2,96
14240977,1,96
14240977,2,8
14240978,1,8
14240978,2,96
14240978,3,96
14240979,1,96
14240980,1,2
14240980,2,96
14241030,1,8
14241030,2,96
14241031,1,96
14241031,2,96
14241031,3,96
14241031,4,96
14241032,1,96
14241032,2,96
14241033,1,96
14241033,2,8
14241034,1,96
14241034,2,96
14241409,1,96
14241409,2,99
14241417,1,96
14241417,2,98
14241418,1,96
14241418,2,96
14241418,3,8
14241471,1,99
14241471,2,96
14241509,1,96
14241509,2,96
14241510,1,3
14241510,2,96
14241511,1,96
14241511,2,96
14241512,1,96
14241512,2,96
14241514,1,96
14241514,2,96
14241552,1,96
14241552,2,8
14241554,1,8
14241555,1,96
14241555,2,96
14241556,1,96
14241556,2,99
14241557,1,99
14241559,1,96
14241559,2,96
14241559,3,96
14241587,1,96
14241588,1,96
14241588,2,96
14241589,1,96
14241589,2,96
14241590,1,96
14241590,2,96
14241591,1,96
14241591,2,96
14241592,1,96
14241592,2,96
14241592,3,96
14242861,1,96
14242861,2,8
14242861,3,96
14242862,1,96
14242862,2,96
14242863,1,8
14242864,1,96
14242864,2,96
14242939,1,96
14242939,2,96
14242960,1,96
14242960,2,96
14243120,1,96
14243120,2,99
14243121,1,96
14243121,2,8
14243197,1,96
14243324,1,8
14243324,2,96
14243325,1,98
14243325,2,96
14243325,3,96
14243326,1,96
14243327,1,96
14243327,2,96
14243330,1,96
14243330,2,8
14243394,1,96
14243394,2,2
14243395,1,96
14243395,2,8
14243396,1,96
14243396,2,96
14243397,1,96
14243397,2,96
14243397,3,96
14243398,1,96
14243440,1,96
14243440,2,96
14243440,3,96
14243441,1,8
14243441,2,96
14243441,3,2
14243441,3,5
14243442,1,96
14243442,2,96
14243442,3,96
14243443,1,96
14243443,2,96
14243444,1,96
14243444,2,96
14243481,1,96
14243481,2,96
14243483,1,96
14243486,1,96
14243486,2,96
14243487,1,8
14243488,1,96
14243489,1,96
14243489,2,96
14243489,3,96
14243533,1,96
14243533,2,8
14243533,3,96
14243534,1,8
14243534,2,96
14243535,1,96
14243535,2,96
14243595,1,96
14243595,2,96
14243641,1,96
14243641,2,96
14243721,1,96
14243721,2,96
14243721,3,96
14243722,1,96
14243723,1,96
14243723,2,96
14243960,1,96
14243960,2,96
14243967,1,96
14243967,2,96
14243969,1,98
14243969,2,96
14244486,1,96
14244486,2,96
14244831,1,96
14244831,2,96
14244831,3,96
14245279,1,96
14245279,2,96
14245331,1,96
14245332,1,96
14245332,2,96
14245375,1,99
14245375,2,96
14245376,1,96
14245376,2,96
14245377,1,8
14245377,2,96
14245377,3,96
14245378,1,96
14245378,2,96
14245378,3,96
14245379,1,8
14245379,2,96
14245380,1,96
14245380,2,96
14245393,1,96
14245394,1,8
14245394,2,99
14245394,3,96
14245395,1,8
14245395,2,8
14245396,1,96
14245396,2,96
14245397,1,96
14245397,2,99
14245418,1,96
14245418,2,96
14245420,1,96
14245420,2,96
14245421,1,8
14245421,2,8
14245422,1,2
14245422,2,96
14245423,1,96
14245423,2,8
14245447,1,96
14245447,2,96
14245448,1,96
14245449,1,8
14245449,2,8
14245451,1,96
14245451,2,8
14245486,1,96
14245486,2,96
14245487,1,96
14245487,2,96
14245490,1,96
14245490,2,96
14245490,3,96
14245490,4,96
14245491,1,96
14245491,2,96
14245492,1,96
14245492,2,96
14245493,1,96
14245493,2,96
14245493,3,96
14245521,1,96
14245522,1,96
14245522,2,8
14245524,1,96
14245524,2,8
14245525,1,96
14245525,2,98
14245526,1,96
14245526,2,96
14245753,1,96
14246469,1,96
14246469,2,96
14246470,1,96
14246470,2,8
14246471,1,8
14246472,1,96
14246472,2,96
14246534,1,96
14246534,2,8
14246535,1,96
14246535,2,96
14246536,1,96
14246536,2,96
14246536,3,96
14246536,4,96
14246537,1,8
14246538,1,96
14246538,2,96
14246540,1,96
14246540,2,96
14246623,2,8
14246624,1,96
14246624,2,96
14246860,1,96
14246860,2,96
14246984,1,96
14246984,2,96
14246985,1,96
14246985,2,96
14246985,3,99
14246986,1,6
14246986,1,7
14246986,2,96
14247024,1,8
14247024,2,96
14247025,1,96
14247025,2,96
14247026,1,96
14247026,2,96
14247027,1,96
14247027,2,96
14247027,3,96
14247027,4,96
14247028,1,96
14247028,2,96
14247029,1,96
14247029,2,96
14247061,1,96
14247061,2,96
14247062,1,96
14247062,2,96
14247183,1,6
14247183,3,96
14247183,4,96
14247183,5,96
14247394,1,96
14247394,2,96
14247569,1,96
14247569,2,8
14247626,1,96
14247626,2,96
14247627,1,96
14247627,2,96
14247628,1,96
14247628,2,96
14247629,1,96
14247629,2,96
14247630,1,8
14247630,2,99
14247758,1,96
14247758,2,96
14247758,3,96
14247759,1,96
14247759,2,96
14247759,3,96
14247759,4,96
14247760,1,99
14247761,1,8
14247761,2,96
14247762,1,96
14247817,1,96
14247817,2,96
14247817,3,96
14247818,1,96
14247819,1,96
14247819,2,96
14247820,1,96
14247820,2,96
14247820,3,96
14248205,1,96
14248205,2,96
14248206,1,8
14248206,2,96
14248207,1,8
14248208,1,99
14248208,2,8
14248209,1,96
14248209,2,3
14248238,1,8
14248238,2,96
14248239,1,96
14248239,2,96
14248240,1,96
14248240,2,96
14248240,3,96
14248240,4,96
14248241,1,96
14248241,2,3
14248242,1,96
14248243,1,7
14248243,2,96
14248243,3,96
14248280,1,96
14248280,2,96
14248280,3,98
14248530,1,96
14248530,2,96
14248530,3,96
14248531,1,99
14249754,1,96
14249754,2,96
14250624,1,98
14250625,1,96
14250625,2,96
14250626,1,96
14250626,2,96
14250627,1,96
14250627,2,96
14250864,1,96
14250864,2,96
14250869,1,96
14250874,2,96
14250876,1,2
14250876,3,99
14250877,1,8
14250877,2,96
14251248,1,96
14251248,2,96
14251249,1,96
14251249,2,96
14251250,1,96
14251250,2,96
14251251,1,96
14251251,2,8
14251251,3,3
14251251,4,98
14251251,5,98
14251252,1,96
14251253,1,96
14251253,2,96
14251324,1,99
14251324,2,96
14251325,1,96
14251325,2,96
14251326,1,2
14251326,2,96
14251327,1,96
14251327,2,8
14251328,1,96
14251328,2,96
14251401,1,96
14251403,1,96
14251404,1,96
14251404,2,96
14251405,1,8
14251405,2,99
14251406,1,8
14251406,2,96
14251489,1,96
14251490,1,96
14251490,2,96
14251491,1,96
14251576,1,96
14251577,1,8
14251578,1,8
14251579,1,96
14251579,2,96
14251580,1,96
14251581,1,96
14251581,2,96
14251642,1,96
14251642,2,96
14251642,3,96
14251643,1,96
14251643,2,96
14251644,1,96
14251644,2,96
14251644,3,96
14251645,1,96
14251645,2,96
14251646,1,96
14251646,2,96
14251696,1,96
14251697,1,96
14251697,2,96
14251698,1,8
14251698,2,96
14251698,3,96
14251699,1,98
14251699,2,96
14251702,1,96
14251730,1,96
14251730,2,8
14251731,1,96
14251731,2,98
14251732,1,96
14251733,1,96
14251734,1,99
14251734,2,96
14251735,1,8
14251776,1,96
14251777,1,8
14251777,2,96
14251778,1,96
14251779,1,96
14251779,2,99
14251780,1,98
14251780,2,8
14251781,1,96
14251852,1,96
14251852,2,96
14251853,1,8
14251854,1,8
14251854,2,96
14251855,1,8
14251856,1,8
14251947,1,96
14251947,2,96
14251948,1,8
14251949,1,99
14251949,2,96
14251950,1,96
14251950,2,96
14251951,1,96
14251952,1,96
14252004,1,96
14252005,2,96
14252006,1,99
14252007,1,99
14252008,1,96
14252057,1,96
14252058,1,96
14252058,2,96
14252059,1,96
14252059,2,96
14252059,3,96
14252060,1,96
14252060,2,98
14252180,1,96
14252180,2,96
14252219,1,8
14252219,2,96
14252449,1,96
14252449,2,96
14253578,1,96
14253578,2,96
14253579,1,96
14253579,2,99
14253582,1,8
14253586,1,98
14253589,1,96
14253622,1,96
14253622,2,96
14253623,1,96
14253624,1,96
14253624,2,98
14253625,1,99
14253626,1,96
14253662,1,96
14253662,2,96
14253662,3,96
14253663,1,96
14253663,2,96
14253664,1,99
14253664,2,96
14253666,1,96
14253666,2,96
14253667,1,96
14253667,2,98
14253669,1,98
14253669,2,96
14253720,1,96
14253720,2,96
14253721,1,99
14253722,1,96
14253723,1,96
14253724,1,96
14253724,2,8
14253757,1,98
14253757,2,96
14253757,3,8
14253757,4,96
14253758,1,8
14253758,2,96
14253759,1,96
14253760,1,96
14253761,1,96
14253761,2,96
14253762,2,96
14253812,1,96
14253812,2,96
14253813,1,96
14253813,2,96
14253814,1,8
14253816,1,96
14253816,2,2
14253816,2,5
14253817,1,99
14253858,1,96
14253858,2,96
14253859,1,8
14253859,2,96
14253860,1,8
14253861,1,96
14253861,2,99
14253862,1,99
14253863,1,96
14253863,2,96
14253863,3,96
14253987,1,96
14253987,2,96
14254011,1,96
14255343,1,8
14255343,2,96
14255420,1,96
14255421,1,8
14255421,2,96
14255465,1,96
14255465,2,96
14255466,1,96
14255466,2,98
14255467,1,96
14255467,2,98
14255469,1,99
14255514,2,96
14255518,1,98
14255518,2,96
14255519,1,96
14255519,2,8
14255520,1,98
14255520,2,96
14255521,1,96
14255573,1,96
14255573,2,96
14255574,1,96
14255574,2,96
14255575,1,8
14255576,1,96
14255576,2,96
14255577,1,96
14255577,2,96
14255578,1,96
14255578,2,98
14255578,3,96
14255579,1,96
14255579,2,8
14255580,1,96
14255580,2,96
14255581,1,8
14255581,2,96
14255582,1,96
14255583,1,96
14255584,1,96
14255584,2,96
14255586,1,96
14255586,2,96
14255587,1,96
14255587,2,96
14255658,1,96
14255658,2,96
14255659,1,96
14255659,2,96
14255659,3,96
14255816,1,96
14256083,1,8
14256083,2,98
14256084,1,96
14256084,2,96
14256085,1,96
14256086,1,96
14256086,3,96
14257584,1,96
14257671,1,8
14257671,2,96
14257672,1,96
14257673,1,96
14257673,2,96
14257675,1,96
14257675,2,96
14257676,1,96
14257676,2,5
14257677,1,96
14257677,2,96
14257678,1,96
14257682,1,96
14257682,2,96
14257682,3,96
14257686,1,2
14257686,2,8
14257687,1,98
14257687,2,96
14257688,1,96
14257689,1,98
14257689,2,96
14257690,1,96
14257690,2,96
14257691,1,8
14257691,2,96
14257692,1,8
14257692,2,96
14257694,1,96
14257694,2,96
14257695,1,8
14257695,2,96
14257724,1,8
14257724,2,96
14257725,1,96
14257725,2,96
14257725,3,96
14257725,4,96
14257726,1,96
14257726,2,96
14257727,1,96
14257727,2,96
14257727,3,96
14257728,1,96
14257728,2,96
14257729,1,96
14257729,2,96
14257730,2,96
14257731,1,96
14257731,2,96
14257759,1,96
14257760,1,96
14257760,2,8
14257761,1,96
14257761,2,96
14257762,1,99
14257762,2,96
14257763,1,99
14257763,2,96
14257764,1,8
14257764,2,96
14257765,1,96
14257765,2,96
14257766,1,98
14257766,2,96
14257767,1,96
14257767,2,99
14257768,1,96
14257768,2,98
14257769,1,96
14257769,2,96
14257770,1,99
14257770,2,96
14257771,1,96
14257772,1,99
14257772,2,99
14257773,1,96
14257774,1,96
14257774,2,8
14257775,1,96
