Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
11168979,2,96
11169202,1,5
11169202,2,96
11169214,2,2
11169214,2,4
11169214,2,5
11169232,1,96
11169232,2,96
11169236,1,96
11169236,2,96
11169236,3,96
11169236,4,96
11169238,1,96
11169238,2,96
11169238,3,96
11169240,1,96
11169240,2,96
11169250,1,96
11169250,2,96
11169251,1,96
11169251,2,96
11169251,3,96
11169488,1,99
11169492,1,96
11169492,2,96
11169492,3,96
11169493,1,96
11169504,1,96
11169504,2,96
11169508,1,96
11169508,2,96
11169572,1,96
11169596,1,2
11169596,2,2
11169596,2,3
11169603,1,96
11169603,2,96
11169611,1,96
11169611,2,2
11169615,1,8
11169615,2,96
11169635,1,8
11169636,1,96
11169636,2,96
11169639,1,96
11169639,2,2
11169639,3,96
11169644,1,96
11169644,2,96
11169646,1,96
11169745,1,96
11169745,2,96
11169747,2,2
11171147,1,96
11171148,1,96
11171148,2,96
11171149,1,99
11171149,2,96
11175958,1,96
11175958,2,96
11176828,2,96
11178424,1,96
11178424,2,96
11178590,1,99
11178590,2,99
11178591,1,96
11178591,2,96
11178603,1,96
11178647,1,99
11178647,2,96
11179864,1,96
11182955,1,96
11182955,2,96
11184816,1,96
11184816,2,96
11184830,1,2
11184831,1,96
11184831,2,96
11184832,1,96
11184832,2,96
11184833,1,99
11184833,2,99
11184833,3,99
11184833,5,2
11184837,1,96
11184837,2,96
11184849,1,8
11184849,2,96
11184853,1,96
11184853,2,96
11184854,1,99
11184854,2,8
11184855,1,96
11184856,2,99
11184859,1,96
11184859,2,96
11184864,1,96
11184864,2,99
11184864,3,96
11184864,4,99
11184866,1,96
11184868,1,96
11184868,2,96
11184870,1,98
11184870,2,96
11184870,3,96
11184871,1,96
11184872,1,8
11184872,2,96
11184873,1,96
11184873,2,96
11184877,1,96
11184877,2,96
11184880,1,96
11184880,2,96
11184882,1,96
11184882,2,96
11184883,1,96
11184883,2,96
11184886,1,96
11184886,2,96
11184886,3,96
11184896,1,96
11184896,2,96
11184897,1,99
11184898,1,8
11184912,1,96
11184912,2,96
11184912,3,96
11184916,1,96
11184916,2,96
11184923,1,96
11184923,2,96
11184930,1,96
11184940,2,96
11184941,1,96
11184941,2,96
11184941,3,96
11184943,1,99
11184943,2,96
11184946,1,96
11184946,2,96
11184948,1,96
11184948,2,96
11184953,1,99
11184954,1,5
11184954,2,96
11184954,3,99
11184954,4,2
11184955,1,8
11184957,1,99
11184957,2,96
11184958,2,8
11184958,3,5
11184959,1,96
11184959,2,96
11184960,1,96
11184960,2,96
11184960,3,96
11184961,1,99
11184961,2,99
11184962,1,99
11184962,2,99
11184962,3,96
11184962,4,96
11184965,1,8
11184966,1,8
11184966,2,96
11184967,1,96
11184967,2,96
11184971,1,8
11184971,2,96
11184971,3,96
11184972,1,96
11184981,1,2
11184981,2,99
11184982,1,96
11184982,2,96
11184991,1,96
11184991,2,96
11184991,3,96
11184993,1,8
11184993,2,5
11184994,1,96
11184994,2,96
11184995,1,96
11184995,2,96
11184996,1,99
11184998,1,96
11184998,2,96
11184999,1,99
11185001,1,96
11185001,2,96
11185001,3,96
11185004,1,96
11185004,2,96
11185004,3,96
11185006,1,96
11185006,2,96
11185007,1,96
11185012,1,96
11185015,1,99
11185015,2,99
11185016,1,99
11185016,2,99
11185017,1,96
11185017,2,96
11185018,1,96
11185018,2,99
11185019,1,96
11185019,2,96
11185022,1,96
11185022,2,96
11185023,1,99
11185024,1,99
11185026,1,96
11185026,2,96
11185030,1,96
11185032,1,96
11185032,2,98
11185035,1,96
11185038,1,96
11185041,1,96
11185041,2,96
11185042,2,96
11185047,1,96
11185050,1,96
11185050,2,96
11185054,1,96
