Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
13081965,2,1
13081974,1,1
13081977,1,99
13081983,3,1
13081984,3,1
13081984,4,1
13081986,1,1
13081994,1,1
13081997,2,1
13082004,1,1
13082005,1,99
13082007,1,1
13082007,2,19
13082009,1,1
13082010,1,1
13082010,2,19
13082011,1,1
13082014,1,1
13082017,1,20
13082019,1,99
13082021,1,99
13082023,1,19
13082023,2,1
13082038,1,20
13082043,1,21
13082043,1,22
13082043,2,1
13082044,1,19
13085682,1,99
13085682,2,19
13085683,1,19
13085683,2,19
13085685,1,19
13085685,2,20
13085686,1,99
13085689,1,19
13085689,2,20
13085690,1,20
13085691,1,19
13085691,2,1
13085692,1,1
13087343,1,19
13087343,2,19
13087505,1,1
13090380,1,20
13090380,2,19
13092113,1,19
13092113,2,19
13093174,3,1
13093174,3,8
13093175,1,20
13093175,2,1
13093177,3,1
13093178,3,10
13093330,1,1
13094319,1,99
13094319,2,19
13094326,1,99
13094328,1,19
13094328,2,19
13094330,1,1
13094333,1,1
13094334,1,1
13094456,1,1
13094456,2,1
13094456,3,1
13094457,1,1
13094460,1,1
13094460,2,1
13094460,3,1
13094463,1,1
13094464,1,1
13094466,1,1
13094466,2,1
13094468,1,19
13094469,1,19
13094472,2,1
13094475,1,1
13094476,2,20
13094476,3,20
13094476,4,1
13094482,1,20
13094484,2,1
13094485,3,1
13094486,2,20
13094490,1,1
13094492,1,20
13094495,1,1
13094495,2,19
13094498,2,1
13094500,1,1
13094503,1,99
13094507,1,19
13094507,2,19
13094508,1,19
13094508,2,19
13094512,2,1
13094512,2,23
13094512,3,1
13094516,1,1
13094516,2,1
13094517,1,19
13094517,2,19
13094525,1,99
13094530,1,21
13094537,1,1
13094537,2,1
13094537,3,1
13094538,1,1
13094538,2,20
13094539,1,1
13094544,1,19
13094544,2,1
13094545,1,20
13094546,1,1
13094549,1,1
13094551,2,15
13094552,1,1
13094554,2,1
13094557,1,1
13094558,1,99
13094563,3,1
13094565,1,1
13094565,2,1
13094565,3,1
13094567,1,1
13094567,2,19
13094568,1,19
13094568,2,99
13094579,1,99
13094580,2,1
13094580,3,1
13094580,4,1
13094583,2,99
13094584,2,1
13094585,1,1
13094585,2,20
13094586,2,20
13094589,1,99
13094590,1,99
13094590,2,1
13094591,1,1
13094591,2,98
13094591,3,1
13094591,4,1
13094593,1,98
13094595,1,20
13094603,1,20
13094604,1,20
13094605,1,19
13094605,2,19
13094605,3,19
13094606,2,1
13094606,3,1
13094609,1,1
13094610,2,1
13094615,2,1
13094616,1,23
13094618,1,19
13094620,2,14
13094620,3,1
13094622,1,20
13094623,2,20
13094626,1,20
13094630,1,20
13094641,2,1
13094642,1,1
13094642,2,23
13094644,1,1
13094658,1,99
13094661,1,1
13094662,1,1
13094663,1,1
13094666,1,1
13094673,1,19
13094673,2,19
13094674,1,1
13094676,2,1
13094679,2,1
13094681,1,23
13094683,1,19
13094683,2,98
13094684,2,1
13094686,2,1
13094687,2,21
13094688,1,20
13094688,2,19
13094688,3,19
13094689,1,1
13094689,2,1
13094690,1,1
13094691,1,1
13094691,2,1
13094695,1,1
13094695,2,1
13094701,1,1
13094705,1,1
13094714,1,1
13094714,2,1
13094716,1,20
13094720,2,1
13094721,1,1
13094722,1,20
13094725,1,1
13094725,1,23
13094726,1,1
13094726,2,19
13094727,2,1
13095540,1,19
13097109,1,1
13097109,2,19
13097419,1,19
13097624,1,19
13097624,2,19
13101509,1,19
13101509,2,19
13102215,1,20
13102262,1,19
13102262,2,19
13106454,1,19
13106527,1,20
13107888,2,1
13108312,1,19
13109621,1,20
13109621,2,19
13109623,1,19
13109623,2,19
13109623,3,19
13109624,1,19
13109625,2,19
13109626,1,19
13109626,2,19
13109627,1,1
13109627,2,19
13109629,1,19
13109629,2,1
13109630,1,99
13109632,1,99
13109632,2,1
13109633,1,1
13109633,2,19
13109633,3,19
13109633,4,1
13109634,1,19
13110021,1,19
13110021,2,19
13110025,1,1
13110025,2,1
13110028,1,1
13110032,3,1
13110043,1,1
13110043,3,1
13110044,1,20
13110044,2,20
13110050,1,1
13110050,2,1
13110051,1,99
13110051,2,20
13110051,3,1
13110051,4,1
13110052,1,1
13110055,1,1
13110055,2,1
13110056,2,1
13110057,1,99
13110058,1,20
13110061,1,1
13110063,1,99
13110064,1,1
13110065,2,1
13110068,2,1
13110071,1,1
13110071,2,19
13110076,1,20
13110079,3,20
13110080,1,1
13110084,1,1
13110087,1,99
13110088,2,1
13110090,1,99
13110092,1,1
13110095,1,1
13110105,1,1
13110107,1,1
13110109,2,1
13110112,2,20
13110113,1,1
13110114,1,98
13110114,2,19
13110118,2,1
13110120,1,1
13110122,1,1
13110148,2,1
13110149,2,1
13110150,1,19
13110150,2,98
13110154,1,23
13110155,1,20
13110159,2,1
13110160,1,19
13110160,2,1
13110161,1,99
13110161,2,1
13110166,1,99
13110168,1,1
13110169,1,1
13110170,1,1
13110170,2,19
13110172,1,19
13110172,2,19
13110173,1,19
13110173,2,23
13110179,1,1
13110186,1,99
13110187,1,99
13110189,1,1
13110191,1,1
13110192,2,1
13110194,1,1
13110194,2,1
13110195,1,19
13110198,1,1
13110205,1,1
13110208,1,20
13110208,2,19
13110209,1,1
13110211,1,19
13110211,2,19
13110219,1,20
13110221,2,1
13110222,1,1
13110222,3,1
13110222,3,14
13110228,1,99
13110232,1,20
13110232,2,20
13110239,1,20
13110247,2,1
13110250,2,1
13110253,1,20
13110257,2,1
13110262,1,99
13110262,2,1
13110263,1,20
13110268,1,1
13110268,2,19
13110269,1,1
13110269,2,1
13110270,1,99
13110270,2,99
13110271,1,99
13110271,2,1
13110272,2,99
13110277,1,99
13110278,2,20
13110279,2,1
13110281,1,99
13110281,2,99
13110282,1,1
13110286,2,20
13110287,2,20
13110291,2,1
13110295,1,20
13110296,1,99
13110300,1,20
13110300,2,19
13110301,1,99
13110302,1,99
13110303,1,1
13110303,2,1
13110306,2,1
13110310,1,99
13110762,1,20
13111609,1,19
13112623,1,1
13112623,2,19
13112624,1,1
13112626,1,11
13112626,2,1
13112629,1,98
13112630,1,1
13112630,2,1
13115658,1,98
13115658,2,1
13118030,2,1
13118034,2,1
13118036,1,99
13118038,2,20
13118038,3,20
13118039,1,1
13118041,2,20
13118043,1,99
13118043,2,99
13118045,1,1
13118045,2,20
13118048,2,20
13118049,1,99
13118054,1,20
13118054,2,1
13118059,1,1
13118059,2,1
13118062,1,1
13118062,2,1
13118063,1,20
13118063,2,20
13118065,2,1
13118066,1,1
13118068,2,1
13118069,2,1
13118076,1,99
13118082,1,20
13118085,1,20
13118087,2,1
13118093,1,1
13118094,1,19
13118096,2,1
13118097,1,1
13118097,2,19
13118099,2,20
13118100,2,20
13118106,1,99
13118106,2,1
13118108,1,1
13118108,2,1
13118110,1,1
13118112,1,1
13118112,2,1
13118117,1,1
13118117,3,5
13118117,3,10
13118117,3,24
13118121,2,1
13118126,1,1
13118126,2,19
13118129,1,20
13118129,2,1
13118132,1,1
13118133,2,1
13118135,1,1
13118135,2,1
13118138,1,1
13118139,1,1
13118143,1,1
13118143,2,1
13118144,2,1
13118146,1,20
13118146,2,20
13118148,1,23
13118149,1,1
13118149,2,1
13118150,1,99
13118154,1,20
13118156,1,19
13118156,2,19
13118158,1,15
13118160,1,99
13118162,1,19
13118162,2,19
13118164,1,1
13118164,2,1
13118165,1,1
13118165,2,1
13118167,1,99
13118168,1,99
13118168,2,1
13118170,2,1
13118170,3,1
13118171,1,1
13118174,2,20
13118176,2,1
13118181,1,1
13118183,1,20
13118183,3,20
13118186,1,1
13118186,2,19
13118187,1,99
13118193,1,1
13118195,1,1
13118195,2,1
13118196,1,99
13118198,1,99
13118198,2,1
13118201,1,20
13118202,1,19
13118202,2,19
13118205,1,1
13118207,2,1
13118211,1,1
13118212,1,1
13118212,2,23
13118213,1,19
13118213,2,19
13118214,1,1
13118216,2,1
13118217,1,20
13118218,1,20
13118218,2,20
13118219,1,99
13118220,1,1
13118220,2,99
13118223,1,20
13118224,1,20
13118229,1,19
13118232,2,20
13118232,3,20
13118234,1,20
13118234,2,19
13118236,1,1
13118237,1,1
13118237,2,14
13118241,2,1
13118241,4,1
13118243,1,1
13118244,1,19
13118245,1,19
13118247,2,99
13118250,1,1
13118250,2,1
13118250,3,1
13118250,4,1
13118251,2,1
13118253,1,1
13118253,2,1
13118261,1,1
13118261,2,1
13118264,1,1
13118264,2,19
13118266,2,1
13118267,1,19
13118268,1,1
13118268,2,1
13118269,1,99
13118271,1,1
13118271,2,1
13118275,1,20
13118276,1,1
13118278,1,1
13118278,4,1
13118281,1,1
13118282,1,1
13118282,2,1
13118287,1,1
13118291,1,99
13118292,1,99
13118293,1,20
13118295,1,20
13118773,1,10
13119287,1,1
13119287,2,1
13119287,3,1
13119289,1,19
13119289,2,19
13119290,1,19
13119290,2,19
13119291,1,1
13119291,2,1
13119294,1,99
13119294,2,1
13119317,1,19
13119320,1,99
13119321,1,98
13119324,1,19
13119324,2,19
13119324,3,1
13119324,4,1
13119325,1,20
13119325,2,98
13120182,1,19
13120182,2,19
13122697,1,26
13122697,2,19
13122697,3,1
13122697,4,19
13122918,1,19
13122918,2,19
13123925,1,98
13123925,2,19
13124229,1,1
13124229,2,99
13126455,1,19
13126455,2,19
13127457,1,19
13127457,3,1
13127543,1,20
13127543,2,19
13127937,1,1
13127937,2,20
13128267,1,19
13128267,2,19
13135479,1,19
13135479,2,19
13135721,1,1
13135721,2,1
13135727,1,19
13135727,2,19
13135727,3,99
13135738,1,1
13135738,1,14
13135738,2,19
13136020,1,1
13136021,1,99
13136024,2,1
13136026,1,1
13136029,1,1
13136029,2,1
13136030,1,99
13136032,2,1
13136033,1,98
13136038,3,1
13136039,2,1
13136044,1,99
13136044,2,1
13136046,1,19
13136046,2,1
13136047,1,19
13136047,2,19
13136049,3,1
13136051,1,1
13136055,1,20
13136055,2,1
13136056,1,15
13136060,2,1
13136062,1,99
13136065,2,1
13136065,3,1
13136066,1,99
13136066,2,19
13136068,2,1
13136070,1,1
13136071,1,99
13136072,1,19
13136072,2,19
13136073,1,20
13136079,1,1
13136084,1,99
13136087,1,1
13136087,2,19
13136088,1,1
13136088,2,21
13136088,2,22
13136091,1,99
13136093,1,1
13136093,2,19
13136095,1,1
13136095,2,1
13136097,2,1
13136098,1,1
13136102,1,19
13136102,2,1
13136102,3,1
13136108,2,1
13136113,1,1
13136114,1,99
13136115,1,1
13136116,1,1
13136116,2,19
13136116,3,19
13136118,1,1
13136120,1,1
13136122,1,98
13136126,1,1
13136127,1,19
13136130,1,1
13136130,1,3
13136130,1,4
13136130,1,5
13136133,1,19
13136133,2,19
13136134,1,99
13136134,2,19
13136135,1,20
13136137,1,21
13136137,2,1
13136139,1,1
13136140,1,19
13136143,2,1
13136145,2,1
13136151,1,1
13136152,2,1
13136155,2,1
13136158,2,1
13136162,2,9
13136165,1,1
13136166,1,1
13136167,1,99
13136168,1,19
13136168,2,19
13136170,1,99
13136172,1,1
13136172,1,21
13136174,1,99
13136174,2,99
13136178,1,1
13136181,1,1
13136181,2,1
13136185,1,20
13136186,1,1
13136187,1,1
13136189,1,1
13136191,1,1
13136191,2,1
13136192,1,1
13136192,2,1
13136194,1,19
13136194,2,19
13136195,1,1
13136197,1,1
13136200,1,99
13136201,1,1
13136201,2,1
13136203,1,1
13136209,1,99
13136212,1,1
13136212,2,99
13136216,1,1
13136216,2,1
13136217,2,1
13136218,1,99
13136222,1,20
13136226,1,1
13136226,2,25
13136228,1,1
13136230,1,20
13136231,1,1
13136231,2,19
13136232,2,1
13136239,2,20
13136240,1,19
13136240,2,19
13136240,3,19
13136241,1,1
13136242,1,20
13136243,1,1
13136243,2,19
13136244,1,20
13136247,1,1
13136249,2,1
13136253,2,1
13136255,1,1
13136255,1,23
13136262,1,1
13136263,1,1
13136264,1,19
13136264,2,19
13136264,3,1
13136267,1,1
13136267,2,19
13136271,1,1
13136271,2,1
13136273,3,1
13136274,1,1
13136274,1,23
13136274,2,19
13136276,1,20
13136276,2,1
13136277,1,1
13136277,2,19
13136278,1,21
13136278,2,1
13136283,1,99
13136283,2,20
13136284,2,1
13136287,1,19
13136287,2,1
13136288,1,1
13136289,1,1
13136290,1,1
13136295,1,1
13136295,2,19
13136298,2,99
13136305,1,1
13136309,1,99
13136309,2,1
13136314,1,1
13136328,2,1
13136329,2,1
13136331,1,1
13136333,1,20
13136337,1,1
13136341,1,1
13136343,1,1
13136344,1,1
13136345,1,1
13136345,2,1
13136346,1,1
13136349,1,19
13136352,1,20
13136352,2,99
13136354,1,1
13136354,2,1
13136357,1,1
13136357,2,21
13136359,2,1
13136362,1,1
13136362,2,1
13136363,1,1
13136368,1,99
13136370,1,19
13136370,2,1
13136374,1,19
13136379,3,20
13136382,1,99
13136382,2,1
13136387,1,99
13136388,1,20
13136388,2,1
13136389,1,99
13136514,1,1
13136515,2,11
13136523,1,19
13137622,2,20
13137623,1,1
13137624,1,19
13137624,2,19
13137627,1,1
13137628,1,19
13137629,1,99
13137630,1,19
13137630,2,1
13137630,3,19
13137631,1,19
13137631,2,19
13137631,3,19
13137634,1,1
13137634,2,1
13138250,1,19
13138250,2,1
13138266,1,20
13139504,1,1
13139504,2,19
13143475,1,19
13143848,1,19
13143848,2,19
13143848,3,1
13143848,4,1
13144038,2,29
13144040,3,1
13144043,2,1
13144045,1,1
13144047,1,99
13144048,1,1
13144050,1,99
13144055,1,99
13144056,1,25
13144057,3,1
13144059,1,1
13144062,1,1
13144065,3,1
13144068,1,1
13144073,1,99
13144075,1,99
13144076,1,99
13144077,1,1
13144078,1,1
13144082,2,1
13144083,1,20
13144084,1,19
13144084,2,19
13144084,3,19
13144087,2,20
13144090,2,20
13144093,1,20
13144094,1,99
13144095,1,99
13144098,1,1
13144099,1,1
13144099,2,1
13144101,1,1
13144105,1,1
13144108,1,29
13144109,1,1
13144110,1,19
13144110,2,20
13144112,1,1
13144112,2,1
13144112,4,1
13144115,1,20
13144115,2,1
13144121,1,1
13144121,2,1
13144123,1,1
13144123,2,19
13144123,3,19
13144124,1,1
13144125,2,20
13144127,1,1
13144127,2,20
13144128,1,1
13144130,1,23
13144130,2,19
13144135,1,1
13144136,1,20
13144137,1,20
13144138,1,21
13144138,2,20
13144142,1,1
13144143,1,1
13144145,1,1
13144145,2,1
13144149,1,19
13144149,2,1
13144151,1,99
13144154,1,1
13144157,1,20
13144161,1,1
13144162,1,99
13144163,1,1
13144163,2,1
13144164,1,99
13144164,2,1
13144165,2,20
13144168,1,1
13144169,1,99
13144170,1,20
13144173,2,20
13144176,3,1
13144176,4,1
13144177,2,1
13144178,1,19
13144178,2,19
13144178,3,19
13144182,1,20
13144182,2,1
13144183,1,1
13144183,2,1
13144184,1,1
13144184,2,99
13144192,1,1
13144193,1,1
13144193,2,20
13144195,1,20
13144195,3,1
13144196,1,1
13144197,1,1
13144197,2,1
13144202,1,99
13144205,1,1
13144205,2,1
13144212,1,99
13144213,1,8
13144215,2,1
13144218,1,20
13144219,1,22
13144222,1,1
13144224,1,1
13144224,2,1
13144225,1,20
13144225,2,1
13144227,1,19
13144227,2,19
13144227,3,1
13144227,4,19
13144229,1,99
13144230,1,1
13144230,2,1
13144232,2,1
13144233,2,1
13144236,1,99
13144237,1,1
13144238,1,1
13144239,1,1
13144239,2,1
13144240,2,5
13144249,2,20
13144256,2,1
13144257,1,1
13144259,1,19
13144267,1,19
13144270,2,23
13144271,2,20
13144272,1,1
13144273,1,99
13144274,2,11
13144276,1,20
13144278,1,99
13144278,3,19
13144289,1,99
13144290,1,20
13144293,1,99
13144294,1,1
13144294,2,1
13144298,1,99
13144303,1,99
13144304,2,1
13144310,1,1
13144313,2,20
13144313,3,1
13144314,1,1
13144314,2,19
13144314,3,19
13144315,2,20
13144319,1,20
13144323,1,1
13144328,1,1
13144329,3,8
13145650,1,1
13148078,1,1
13149075,1,19
13149075,2,19
13149834,1,20
13150226,1,19
13150228,1,1
13150228,2,1
13150230,1,19
13150230,2,1
13150233,1,1
13150233,2,1
13150237,1,99
13150239,2,19
13150243,1,19
13150243,2,19
13150244,1,19
13150244,2,19
13152768,1,99
13152770,1,99
13152774,1,99
13152775,1,99
13152777,2,20
13152778,2,1
13152779,1,1
13152781,1,20
13152788,1,19
13152791,1,99
13152791,2,19
13152792,1,1
13152792,2,1
13152793,2,1
13152794,1,19
13152797,2,1
13152798,1,20
13152799,2,20
13152800,1,20
13152801,1,19
13152809,1,1
13152820,1,1
13152820,2,19
13152821,1,99
13152823,1,1
13152826,1,20
13152828,2,1
13152828,3,1
13152833,1,99
13152834,1,1
13152834,2,1
13152835,1,19
13152835,2,19
13152840,1,1
13152840,1,23
13152842,1,99
13152843,1,99
13152843,2,1
13152844,1,1
13152844,2,1
13152846,1,20
13152850,1,99
13152857,1,1
13152858,3,20
13152860,1,1
13152860,2,1
13152861,1,19
13152861,2,1
13152861,2,10
13152867,1,1
13152867,2,1
13152870,1,99
13152874,2,1
13152874,3,1
13152877,2,20
13152878,1,1
13152880,1,20
13152885,1,1
13152885,2,1
13152885,3,19
13152888,1,20
13152888,2,1
13152890,1,20
13152893,1,99
13152895,1,1
13152897,1,20
13152898,2,20
13152902,2,99
13152903,2,99
13152904,2,20
13152907,1,99
13152911,2,1
13152912,1,1
13152912,2,1
13152913,1,20
13152915,1,1
13152915,2,1
13152922,1,19
13152922,3,11
13152925,1,11
13152926,2,20
13152927,1,1
13152927,2,11
13152929,1,1
13154280,1,99
13154289,2,1
13154293,1,1
13154293,2,19
13154294,1,19
13154294,2,1
13154295,2,20
13154305,1,19
13154305,2,19
13154306,1,1
13154307,1,1
13154309,2,20
13154312,1,1
13154313,1,19
13154313,2,19
13154315,1,1
13154317,1,20
13154320,1,99
13154321,2,21
13154321,2,22
13154322,1,1
13154322,2,1
13154323,1,21
13154326,1,99
13154326,4,20
13154329,2,1
13154334,1,1
13154335,1,20
13154336,1,20
13154336,3,20
13154337,2,1
13154338,2,1
13154346,1,1
13154347,1,1
13154349,1,1
13154351,1,20
13154351,2,19
13154352,1,99
13154353,1,1
13154356,1,19
13154356,2,19
13154359,2,1
13154363,1,20
13154364,1,1
13154364,2,20
13154365,1,19
13154365,2,19
13154369,1,23
13154371,1,20
13154371,2,1
13154373,1,99
13154374,2,1
13154375,1,99
13154376,1,1
13154380,1,20
13154380,2,1
13154381,2,1
13154384,1,99
13154392,1,99
13155357,1,1
13155357,2,19
13155671,1,1
13155671,2,1
13155671,3,19
13155671,4,1
13156081,1,19
13156081,2,19
13156082,1,19
13156082,2,19
13156085,1,99
13156085,2,99
13156085,3,19
13156085,4,19
13156088,1,19
13156088,2,19
13156089,1,21
13156089,1,22
13156089,2,20
13156090,1,20
13156091,1,1
13156091,2,1
13156091,3,1
13156092,1,19
13156092,2,20
13156094,1,19
13156094,2,19
13156096,1,20
13156098,1,1
13156100,1,19
13156100,2,19
13156101,1,1
13156101,2,1
13156102,2,20
13156103,1,23
13156103,2,23
13156104,1,20
13156104,2,19
13156149,1,1
13156149,2,19
13156149,3,19
13156683,1,19
13156888,1,19
13156888,2,19
13156888,3,19
13159081,1,99
13159081,2,19
13160057,1,19
13160057,2,19
13163532,1,19
13163532,2,20
13163532,3,20
13163754,1,19
13165026,1,1
13166115,1,19
13166115,2,99
13166628,2,1
13166804,1,19
13166804,2,1
13168041,1,19
13168041,2,19
13168808,2,1
13168809,1,99
13168809,5,1
13168809,6,1
13168813,1,19
13168813,2,19
13168818,1,1
13168818,2,1
13168819,2,20
13168976,1,1
13168976,3,19
13168979,2,99
13168980,1,1
13168981,1,99
13168986,1,99
13168990,1,1
13168991,2,21
13168992,1,1
13168992,2,99
13168998,2,1
13169003,1,98
13169003,2,1
13169005,1,1
13169009,1,99
13169011,1,99
13169014,2,1
13169016,1,1
13169019,1,1
13169019,2,19
13169021,1,21
13169026,2,1
13169028,2,20
13169031,1,20
13169031,2,1
13169033,1,1
13169033,2,1
13169035,1,19
13169036,2,1
13169041,1,20
13169041,2,99
13169047,3,1
13169048,2,20
13169052,1,1
13169052,2,1
13169053,2,20
13169058,1,1
13169065,1,99
13169066,1,20
13169066,2,1
13169067,1,19
13169072,1,1
13169072,3,20
13169073,1,19
13169073,2,19
13169073,3,21
13169075,1,20
13169079,1,1
13169080,1,1
13169080,2,1
13169110,3,1
13169112,2,1
13169113,1,19
13169113,2,19
13169114,2,1
13169118,1,1
13169119,1,19
13169121,1,20
13169123,1,99
13169125,1,1
13169125,2,1
13169128,1,20
13169129,2,99
13169130,2,20
13169132,1,99
13169135,1,99
13169137,1,1
13169142,2,1
13169142,3,1
13169144,2,20
13169167,1,19
13169167,2,19
13169168,1,19
13169168,2,1
13169169,1,19
13169169,2,1
13169170,2,1
13169170,3,1
13169171,2,1
13169173,1,1
13169174,1,1
13169174,2,19
13169175,1,19
13169175,2,19
13169176,1,1
13169176,2,1
13169179,1,20
13169181,1,20
13169186,1,1
13169186,2,1
13169187,1,20
13169195,1,23
13169198,4,20
13169201,1,99
13169202,1,1
13169241,1,1
13169241,2,1
13169254,2,3
13169255,2,1
13169261,1,99
13169262,2,20
13169263,1,1
13169263,2,1
13169288,2,1
13169289,1,1
13169289,2,1
13169293,1,19
13169293,2,1
13169296,2,1
13169300,1,20
13169301,2,1
13169304,1,19
13169304,2,19
13169329,2,20
13169331,1,1
13169334,1,1
13169339,3,1
13169340,1,1
13169343,1,1
13169370,2,1
13169371,1,19
13169371,2,19
13169373,1,1
13169373,2,1
13169373,3,3
13169375,1,1
13169375,2,1
13169375,3,19
13169376,1,19
13169376,2,98
13169379,1,99
13169381,1,1
13169385,1,20
13169385,2,1
13169388,1,1
13169388,2,1
13170411,1,19
13170411,3,19
13170412,1,20
13170412,2,19
13170413,2,20
13170414,1,1
13170414,2,20
13170415,1,19
13170415,2,19
13170416,1,1
13170416,2,1
13170417,1,19
13170417,2,19
13170418,1,19
13170418,2,1
13170419,1,1
13170419,2,20
13170420,1,19
13170420,2,19
13170423,3,19
13170423,4,1
13170425,1,19
13170425,2,19
13170426,1,1
13170426,2,1
13170426,3,1
13170427,1,98
13170427,2,1
13170428,1,19
13170428,2,1
13171160,1,99
13171160,2,99
13171161,1,20
13171165,1,19
13171165,2,1
13171165,3,1
13171166,1,1
13171166,2,19
13171167,1,23
13171168,1,1
13171171,2,1
13171176,1,1
13171177,1,19
13171178,1,19
13171178,2,1
13171179,1,19
13171179,2,1
13171181,1,1
13171182,1,1
13171183,1,1
13171184,1,1
13171185,2,20
13171189,3,1
13171192,2,1
13171193,2,20
13171194,2,99
13171196,1,1
13171196,2,20
13171202,1,1
13171205,1,1
13171209,2,1
13171210,1,20
13171212,2,1
13171213,1,19
13171213,2,1
13171216,1,26
13171216,2,20
13171216,3,26
13171219,1,20
13171220,2,20
13171226,1,20
13171227,2,20
13171228,2,23
13171229,1,1
13171229,2,1
13171230,1,99
13171231,1,1
13171231,2,99
13171232,1,1
13171242,2,20
13171245,1,26
13171245,2,26
13171247,1,1
13171248,1,23
13171248,2,98
13171249,1,19
13171251,1,1
13171251,2,20
13171253,1,99
13171254,1,1
13171262,1,20
13171266,1,1
13171269,3,1
13171272,1,19
13171275,1,1
13171277,2,20
13171282,1,19
13171282,2,19
13171289,1,99
13171292,1,1
13171292,2,1
13171293,2,1
13171294,1,99
13171296,1,20
13171297,1,1
13171298,1,1
13171298,2,1
13171299,2,1
13171300,3,25
13171302,1,1
13171303,1,1
13171304,2,1
13171305,1,19
13171305,2,19
13171305,3,19
13171306,1,19
13171306,2,19
13171307,1,1
13171307,2,19
13171316,2,1
13171319,2,1
13171320,2,20
13171322,1,1
13171323,2,1
13171329,1,1
13171333,1,1
13171334,1,1
13171335,1,26
13171335,2,26
13171335,3,26
13171335,5,26
13171335,6,26
13171337,2,1
13171341,2,1
13171341,2,23
13171343,1,19
13171343,2,19
13171345,1,99
13171352,1,1
13171355,1,1
13171355,2,1
13171356,1,98
13171356,2,19
13171359,1,1
13171360,1,19
13171360,2,1
13171360,3,19
13171369,2,20
13171380,1,1
13171382,2,19
13171383,2,99
13171387,1,1
13171389,1,19
13171391,2,1
13171392,1,23
13171393,1,98
13171393,2,98
13171397,1,98
13171397,2,19
13171397,3,19
13171400,1,23
13171401,1,99
13171401,2,1
13171401,2,21
13171401,2,22
13171401,3,1
13171404,1,1
13171405,1,99
13171409,1,1
13171409,2,1
13171411,1,19
13171411,2,20
13171412,1,99
13171412,2,1
13171413,1,1
13171414,1,20
13171417,1,1
13171417,1,23
13171417,2,1
13171419,2,1
13171420,2,1
13171422,1,1
13171423,1,1
13171423,2,1
13171424,1,19
13171424,2,98
13171428,2,20
13171435,2,20
13171436,2,99
13171437,1,26
13171438,1,99
13171461,1,99
13171463,1,1
13171467,1,1
13171469,1,1
13171469,1,11
13171470,1,1
13171470,2,1
13171473,1,1
13171475,1,99
13171475,2,20
13171738,1,19
13171738,2,19
13171739,1,19
13171739,2,19
13171739,3,19
13171740,1,19
13171740,2,1
13171741,1,1
13171741,2,19
13171743,2,20
13171744,1,99
13171746,1,99
13171748,1,20
13171748,2,19
13171748,3,19
13171749,1,19
13171749,2,19
13171750,2,19
13172998,1,19
13172999,1,19
13174245,1,1
13174245,2,19
13175688,1,19
13175688,2,19
13176069,1,11
13176069,2,1
13176967,1,1
13182970,1,1
13182970,2,1
13182970,3,1
13182973,1,19
13183402,1,19
13183429,1,19
13183429,2,19
13184160,1,1
13184160,2,19
13186426,1,19
13186426,2,20
13186905,1,98
13186905,2,1
13187111,1,1
13187113,1,1
13187114,1,1
13187117,1,99
13187118,1,1
13187118,2,1
13187119,2,1
13187121,1,20
13187124,1,99
13187124,2,99
