Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
12524818,2,99
12524845,1,96
12524845,2,8
12524846,1,96
12524846,2,96
12524847,1,96
12524847,2,96
12524848,1,96
12524849,1,96
12524849,2,99
12524850,1,96
12524850,2,8
12524852,1,96
12524852,2,96
12524852,3,96
12524854,1,96
12524854,2,8
12524855,2,99
12524856,1,96
12524857,1,96
12524857,2,96
12524860,1,96
12524860,2,96
12524861,1,99
12524862,1,96
12524862,2,96
12524863,1,96
12524863,2,96
12524865,1,96
12524865,2,96
12524868,2,8
12524869,1,96
12524871,1,8
12524872,1,96
12524873,1,96
12524873,2,96
12524874,1,5
12524874,2,96
12524875,1,96
12524875,2,8
12524878,1,96
12524878,2,96
12524879,1,99
12524880,1,96
12524880,2,96
12524880,3,96
12524882,1,96
12524882,2,96
12524884,1,96
12524884,2,99
12524885,1,99
12524885,2,99
12524886,1,96
12524886,2,96
12524886,3,96
12524888,1,99
12524888,2,99
12524889,1,96
12524889,2,96
12524890,1,96
12524890,2,96
12524893,1,96
12524893,2,96
12524894,2,2
12524905,1,96
12524905,2,96
12524922,2,2
12524922,2,6
12524928,1,96
12524928,2,96
12524931,1,8
12524939,2,96
12524940,1,96
12524946,1,96
12524946,2,96
12524958,1,2
12524958,2,96
12524958,3,96
12524963,1,99
12524974,1,99
12524988,2,96
12525017,1,8
12525022,1,8
12525030,1,96
12525038,1,96
12525038,2,96
12525117,2,8
12525118,1,96
12525118,2,96
12525120,3,96
12525125,1,8
12525125,2,96
12525127,2,8
12525128,1,8
12525130,1,96
12525130,2,96
12525136,1,96
12525136,2,96
12525147,1,99
12525149,1,99
12525152,1,99
12525154,1,99
12525161,1,99
12525162,1,99
12525168,1,96
12525170,1,96
12525170,2,96
12525171,1,7
12525171,2,96
12525172,1,99
12525173,3,3
12525176,1,96
12525176,2,96
12525176,3,96
12525197,2,8
12525200,1,8
12525239,1,99
12525246,1,96
12525246,2,96
12525250,2,99
12525253,1,8
12527863,1,96
12528356,1,96
12528356,2,96
12528501,1,96
12528501,2,96
12528587,1,96
12528587,2,96
12530346,1,96
12530346,2,96
12530347,1,96
12530347,2,96
12530348,1,96
12530349,1,96
12530349,2,96
12530350,1,96
12530350,2,96
12530352,1,96
12530352,2,96
12530806,1,96
12530806,2,99
12531162,1,8
12531162,2,96
12538727,1,96
12539158,1,96
12539158,3,8
12539158,4,96
12539161,2,2
12539162,2,2
12539162,2,6
12539164,1,7
12539168,1,96
12539168,2,8
12539171,1,96
12539171,2,96
12539172,1,96
12539172,2,99
12539177,1,99
12539180,1,3
12539181,1,8
12539181,2,96
12539181,3,96
12539182,1,99
12539182,2,96
12539183,1,99
12539183,2,96
12539185,1,96
12539187,1,96
12539187,2,96
12539187,3,96
12539191,1,96
12539191,2,96
12539193,1,99
12539194,2,96
12539195,1,96
12539195,2,96
12539198,1,8
12539200,1,96
12539200,2,96
12539202,2,96
12539203,1,8
12539204,1,99
12539204,2,96
12539205,1,96
12539205,2,96
12539206,1,96
12539206,2,96
12539207,1,99
12539208,1,98
12539221,1,96
12539222,1,99
12539236,1,99
12539254,2,96
12539257,1,96
12539257,2,8
12539258,1,8
12539260,6,8
12539274,1,99
12539288,1,8
12539291,1,96
12539291,2,96
12539291,3,96
12539293,1,96
12539293,2,96
12539298,1,96
12539298,2,96
12539299,1,96
12539299,2,96
12539300,1,96
12539301,1,96
12539301,2,96
12539302,1,96
12539307,2,99
12539311,1,96
12539311,2,96
12539317,1,96
12539328,1,96
12539328,2,96
12539331,1,99
12539332,1,96
12539332,2,96
12539335,1,96
12539335,2,96
12539336,1,96
12539347,1,8
12539347,2,8
12539349,3,8
12539353,2,8
12539361,2,5
12539363,1,99
12539377,2,3
12539383,1,8
12539386,1,8
12539387,1,96
12539387,2,99
12539388,1,8
12539391,2,8
12539395,1,2
12539400,1,96
12539404,2,99
12539405,1,99
12539417,1,99
12539418,1,8
12539422,1,8
12539430,1,99
12539432,1,99
12539434,1,99
12539434,3,99
12541137,1,96
12541137,2,96
12544266,1,96
12544266,2,96
12545798,1,96
12545798,2,96
12546225,1,96
12549595,1,8
12549680,1,96
12551706,1,96
12551706,2,96
12552769,1,96
12552769,2,96
12552770,1,96
12552770,2,8
12552770,3,96
12554170,1,5
12554170,2,96
12558755,1,3
12558755,2,96
12558759,1,96
12558759,2,96
12558761,1,3
12558761,1,6
12558761,1,98
12558761,3,99
12558761,4,99
12558763,1,96
12558764,1,96
12558788,1,96
12558788,2,96
12558789,1,96
12558789,2,96
12558792,1,8
12558792,2,96
12558794,1,96
12558795,1,99
12558797,1,99
12558798,1,99
12558799,1,99
12558800,1,96
12558800,2,96
12558800,3,96
12558800,4,96
12558801,1,96
12558801,2,8
12558803,1,99
12558804,1,96
12558805,1,96
12558806,1,96
12558807,1,96
12558810,1,3
12558810,1,6
12558810,2,96
12558817,1,2
12558818,1,2
12558820,1,96
12558820,2,96
12558822,1,96
12558822,2,96
12558826,1,96
12558826,2,96
12558830,1,96
12558830,2,96
12558830,3,96
12558832,1,96
12558832,2,96
12558834,1,96
12558836,1,96
12558836,2,96
12558838,1,96
12558838,2,96
12558840,2,8
12558842,2,99
12558844,1,99
12558844,2,99
12558871,2,99
12558877,2,8
12558882,1,96
12558882,2,96
12558885,1,96
12558889,2,8
12558911,1,96
12558911,2,96
12558912,1,8
12558913,2,96
12558917,1,99
12558917,2,99
12558919,1,96
12558919,2,96
12558919,3,96
12558920,1,96
12558920,2,96
12558925,2,99
12558960,1,96
12558960,2,96
12558961,1,96
12558962,1,8
12558966,1,96
12558966,2,96
12558970,1,99
12558995,1,8
12558995,2,5
12558995,2,98
12559003,1,8
12559004,1,98
12559004,2,96
12559004,3,96
12559007,1,99
12559007,2,96
12559009,1,96
12559009,2,96
12559046,1,96
12559046,2,96
12559053,1,8
12559058,1,96
12559058,2,96
12559062,2,8
12559087,1,99
12559107,1,99
12559115,1,3
12559149,1,96
12559149,2,99
12559151,2,8
12559157,1,99
12559161,1,96
12559161,2,96
12559163,1,99
12559164,1,8
12559220,1,99
12559221,1,99
12559225,1,8
12559230,2,8
12559233,1,8
12559237,1,8
12559248,2,8
12559263,1,96
12559264,1,8
12559274,1,96
12559276,1,96
12559276,2,96
12559284,2,8
12559285,2,8
12559288,1,96
12559288,2,96
12559289,1,96
12559289,2,96
12559318,1,96
12559318,2,96
12559319,1,2
12559336,1,96
12559336,2,96
12560045,1,2
12560245,1,99
12560245,2,99
12560249,2,3
12560250,1,8
12560250,2,96
12560258,3,96
12560278,1,8
12560282,1,8
12560297,1,96
12560298,1,3
12560298,2,3
12560298,3,3
12560302,1,8
12560305,1,8
12560306,1,8
12560322,1,99
12560323,1,96
12560324,1,96
12560324,2,96
12560333,1,99
12560350,1,8
12560352,1,96
12560352,2,96
12560360,1,99
12560362,1,99
12560368,1,96
12560368,2,96
12560370,1,99
12560371,1,99
12560373,1,8
12560375,1,96
12560375,2,96
12560385,1,99
12560409,1,8
12560410,1,96
12560410,2,96
12560412,2,8
12560414,1,99
12560415,2,8
12560417,2,8
12560421,1,2
12560421,1,5
12560421,2,96
12560428,1,99
12560429,1,96
12560429,2,96
12560451,1,96
12560451,2,96
12560458,1,96
12560458,3,96
12560458,4,96
12560493,1,8
12560504,1,8
12560508,1,96
12560508,2,99
12560511,1,96
12560512,1,96
12560522,1,8
12560526,1,8
12560551,1,8
12560561,1,8
12560564,2,8
12560582,1,99
12560584,1,96
12560584,2,99
12560588,2,8
12561203,2,8
12561205,1,99
12561205,2,96
12561206,1,96
12561206,2,96
12561206,3,96
12561206,4,96
12561211,1,96
12561213,1,96
12561214,1,96
12561214,2,96
12561215,1,96
12561215,2,96
12561218,1,8
12561218,2,98
12561218,3,96
12561228,1,96
12561228,2,98
12561232,1,8
12561232,2,96
12561234,1,96
12561246,1,96
12561246,2,96
12561247,1,96
12561247,2,96
12561248,1,8
12561248,2,96
12561249,1,96
12561249,2,96
12561252,1,8
12561253,3,8
12561257,1,96
12561258,1,96
12561259,1,96
12561262,1,96
12561264,1,96
12561264,2,96
12561265,1,96
12561265,2,96
12561268,1,8
12561268,2,8
12563743,1,99
12571071,1,96
12574948,1,2
12574949,1,99
12574949,2,5
12574950,1,96
12574950,2,99
12575170,2,8
12575247,1,8
12575247,2,8
12575251,1,96
12575251,2,96
12575254,2,8
12575294,1,99
12575296,1,99
12575317,1,96
12575320,1,96
12575320,2,96
12575327,1,96
12575327,2,96
12575333,1,96
12575333,2,96
12575346,1,8
12575347,1,3
12575347,2,96
12575349,1,96
12575349,2,96
12575350,1,96
12575350,2,96
12575351,1,96
12575351,2,96
12575351,3,96
12575353,1,96
12575353,2,96
12575356,1,96
12575356,2,96
12575356,3,96
12575357,1,99
12575358,1,99
12575358,2,96
12575358,3,96
12575360,1,96
12575363,1,96
12575363,2,96
12575364,1,96
12575364,2,96
12575365,1,96
12575365,2,96
12575366,1,96
12575367,1,96
12575367,2,96
12575367,3,96
12575367,4,96
12575367,5,96
12575367,6,96
12575368,1,96
12575370,1,96
12575370,2,96
12575371,1,96
12575371,2,96
12575372,1,99
12575372,2,99
12575374,1,96
12575377,1,8
12575378,1,99
12575382,1,96
12575382,2,96
12575383,1,96
12575388,1,96
12575388,2,99
12575389,1,96
12575389,2,96
12575389,3,96
12575393,1,99
12575395,1,96
12575395,2,96
12575396,2,96
12575396,3,96
12575403,2,8
12575415,2,8
12575446,2,8
12575481,1,96
12575486,1,8
12575490,1,96
12575490,2,96
12575499,1,99
12575518,2,99
12575523,2,99
12575531,1,8
12575531,2,8
12575561,4,96
12575563,1,99
12575565,2,96
12575565,3,96
12575571,2,2
12575572,2,8
12575599,1,8
12575617,1,96
12576452,1,96
12576452,2,96
12578579,1,8
12578579,2,96
12581074,2,96
12584782,1,96
12584782,2,96
12584783,1,96
12584783,2,96
12584784,1,96
12584785,1,96
12584785,2,96
12584786,1,99
12584788,1,96
12584788,2,96
12584789,1,96
12584789,2,96
12584790,2,96
12584791,1,96
12584791,2,96
12584791,3,96
12584793,2,3
12584793,2,4
12584793,2,6
12584795,1,99
12584796,1,96
12584796,2,96
12584801,1,2
12584803,1,96
12584805,1,99
12584817,1,96
12584817,2,96
12584819,1,96
12584823,1,3
12584825,1,99
12584827,2,99
12584829,1,2
12584831,1,96
12584831,2,96
12584837,1,99
12584839,1,99
12584841,1,8
12584846,1,99
12584847,1,99
12584848,1,96
12584848,2,96
12584848,3,96
12584848,4,96
12584853,1,96
12584853,2,96
12584853,3,96
12584854,1,99
12584855,1,96
12584855,2,96
12584860,1,99
12584861,1,96
12584861,2,96
12584864,1,8
12584865,1,99
12584871,1,96
12584871,2,96
12584873,2,99
12584874,2,99
12584875,2,99
12585271,1,96
12587527,1,96
12587527,2,96
12587528,1,99
12587528,2,99
12587549,2,2
12587550,1,3
12587550,3,8
12587551,1,2
12587613,1,96
12587613,2,8
12587614,1,96
12587614,2,96
12587616,1,96
12587616,2,96
12587616,3,96
12587624,1,96
12587626,1,96
12587626,2,96
12587628,1,96
12587628,2,96
12587630,1,96
12587630,2,96
12587632,1,96
12587632,2,96
12587632,3,96
12587634,1,8
12587634,2,96
12587640,1,99
12587640,2,99
12587640,3,99
12587642,1,96
12587642,2,96
12587644,1,99
12587770,1,96
12587770,2,96
12587771,1,99
12587772,1,96
12587775,1,96
12587775,2,3
12587780,1,96
12587780,2,96
12587781,1,99
12587782,1,8
12587784,1,96
12587784,2,96
12587785,1,96
12587785,2,96
12587786,1,96
12587786,2,96
12587786,3,96
12587790,1,96
12587791,1,99
12587809,2,96
12587813,1,96
12587813,2,96
12587819,2,8
12587822,2,99
12587824,1,96
12587824,2,96
12587860,2,8
12587861,2,8
12587862,1,96
12587862,2,96
12587894,1,96
12587894,2,99
12587896,2,8
12587904,1,99
12588001,1,8
12588003,1,99
12588028,1,8
12588031,2,96
12588033,1,96
12588033,2,96
12588037,1,99
12588039,1,8
12588039,2,8
12588042,2,2
12588050,1,98
12588050,2,96
12588056,1,8
12588061,1,99
12588063,1,96
12588063,2,96
12588083,2,3
12588088,1,99
12588094,1,96
12588094,2,96
12588100,1,8
12588109,1,96
12588109,2,96
12588113,1,96
12588113,2,96
12588121,1,8
12588124,1,99
12588125,1,99
12588128,1,8
12588129,1,99
12588134,1,96
12588134,2,96
12588137,1,96
12588137,2,96
12588148,1,99
12588151,1,99
12588156,1,96
12588156,2,96
12588166,1,96
12588166,2,96
12588183,1,96
12588183,2,96
12588184,1,99
12588193,1,8
12588199,1,8
12588209,1,96
12588209,2,96
12588209,3,96
12588209,4,96
12588220,1,99
12588220,2,96
12588224,1,96
12588224,2,8
12588226,1,99
12588229,1,99
12588239,1,96
12588239,2,96
12592122,1,96
12592122,2,96
12593277,1,96
12593277,2,96
12593278,2,96
12593279,1,96
12593279,2,96
12593280,1,96
12593280,2,96
12596217,1,99
12596217,2,99
12596260,1,2
12596282,1,99
12596282,2,99
12596283,1,96
12596283,2,8
12596285,1,8
12596285,2,96
12596286,1,96
12596288,1,96
12596289,1,96
12596289,2,96
12596290,1,96
12596290,2,96
12596291,1,96
12596291,2,96
12596292,1,99
12596292,2,96
12596293,1,98
12596293,2,96
12596294,1,5
12596294,2,99
12596295,1,99
12596297,1,96
12596297,2,96
12596298,1,99
12596298,2,99
12596299,1,96
12596299,2,96
12596300,1,96
12596300,2,96
12596342,1,99
12596342,2,99
12596343,1,96
12596344,1,98
12596345,1,96
12596347,1,96
12596349,2,8
12596350,1,99
12596351,1,96
12596351,2,96
12596351,3,3
12596352,1,96
12596352,2,96
12596352,3,96
12596352,4,96
12596355,1,96
12596355,2,96
12596356,1,99
12596359,1,99
12596360,1,99
12596361,1,96
12596361,2,96
12596376,1,96
12596376,2,96
12596376,3,96
12596378,1,96
12596378,2,8
12596380,1,96
12596384,1,96
12596386,1,96
12596386,2,96
12596388,1,96
12596388,2,8
12596388,3,98
12596389,1,96
12596389,2,96
12596390,1,96
12596391,1,8
12596391,2,96
12596391,3,96
12596472,2,99
12596488,1,99
12596491,1,99
12596491,2,96
12596506,1,99
12596511,4,99
12596512,1,96
12596513,2,99
12596577,1,8
12596580,1,8
12596581,1,8
12596584,1,8
12596588,1,8
12596604,1,99
12596609,1,96
12596610,1,96
12596610,3,96
12596630,1,99
12596635,1,96
12596635,2,96
12596636,2,8
12596643,1,96
12596643,2,96
12596648,1,3
12596655,1,99
12596664,1,8
12596665,1,99
12596668,1,96
12596670,1,96
12596676,1,8
12596677,1,96
12596677,2,96
12596684,1,8
12596698,1,99
12596699,2,8
12596715,1,99
12596725,1,96
12596725,2,96
12596736,1,96
12596736,2,96
12596740,2,99
12596743,1,96
12596745,1,99
12599244,2,8
12599484,1,96
12599546,1,96
12599546,2,96
12601297,1,96
12601297,2,96
12601348,1,99
12601353,1,96
12601353,2,96
12601353,3,96
12601356,1,96
12601356,2,96
12601358,2,8
12601361,2,8
12601362,1,8
12601362,2,99
12601363,1,99
12601363,2,99
12601395,1,96
12601395,2,96
12601651,1,99
12603913,1,2
12603916,1,3
12603916,1,6
12603918,1,96
12603920,1,96
12603920,2,8
12603921,1,96
12603921,2,96
12603921,3,96
12603922,1,99
12603922,2,96
12603923,1,99
12603923,2,96
12603933,1,96
12603935,1,99
12603936,1,96
12603937,1,96
12603939,1,96
12603939,2,96
12603941,1,98
12603945,1,96
12603945,2,96
12603946,1,99
12603946,2,99
12603952,2,2
12603954,1,96
12603956,1,99
12603960,1,99
12603967,1,99
12603967,2,8
12603968,1,8
12603971,1,99
12603971,2,99
12603972,1,96
12603977,2,99
12603989,2,2
12603989,2,3
12603989,2,6
12603991,1,96
12603991,2,96
12603991,3,96
12603996,1,96
12603996,2,96
12603997,1,99
12604008,1,96
12604008,2,96
12604009,1,99
12604010,1,99
12604015,1,8
12604023,1,8
12604024,1,99
12604024,2,99
12604025,2,8
12604026,1,99
12604028,1,8
12604029,2,8
12604031,1,96
12604031,2,96
12604032,2,96
12604032,3,96
12604033,1,96
12604038,2,99
12604041,1,96
12604046,1,99
12604051,1,8
12604053,1,96
12604077,1,8
12604082,1,96
12604082,2,96
12604084,1,8
12604085,1,99
12604086,1,8
12604091,1,96
12604091,2,96
12604101,1,96
12604101,2,96
12604102,1,3
12604102,1,6
12604102,2,8
12604121,1,99
12604122,1,99
12604138,1,2
12604138,1,3
12604138,1,6
12604138,3,96
12604143,1,96
12604143,2,96
12604152,1,99
12604154,1,99
12604155,1,96
12604155,2,96
12604162,1,8
12604173,3,99
12604177,1,99
12604190,1,96
12604190,2,96
12604191,1,96
12604191,2,96
12604197,1,96
12604197,2,96
12604197,3,96
12604217,1,96
12604217,2,96
12604218,1,96
12604218,2,96
12604218,3,96
12604222,1,96
12604227,1,96
12604268,1,3
12606490,1,8
12608182,1,96
12608182,2,96
12608185,1,96
12608185,2,96
12608839,2,2
12608840,1,3
12608840,2,3
12608890,1,96
12608890,2,96
12608892,1,99
12608896,1,96
12608896,2,96
12608900,1,96
12608902,1,8
12608902,2,96
12608904,1,96
12608906,1,8
12608906,2,96
12608908,1,96
12608909,1,96
12608909,2,96
12608910,1,96
12608910,2,96
12608911,1,96
12608911,2,96
12608912,1,8
12608912,2,8
12608912,3,8
12608913,1,96
12608913,2,96
12609053,2,99
12609063,1,99
12609064,1,99
12609070,1,96
12609070,2,3
12609115,1,96
12609115,2,96
12609115,3,96
12609116,2,8
12609117,1,99
12609124,1,8
12609127,2,99
12609158,1,99
12609159,1,99
12609160,1,8
12609268,2,99
12609269,1,8
12609270,1,99
12609275,1,99
12609278,1,99
12609280,2,96
12609281,1,8
12609307,1,96
12609325,1,96
12609325,2,96
12609328,1,2
12609331,1,96
12609331,2,96
12609335,1,96
12609335,3,96
12609366,2,3
12609371,1,8
12609372,2,99
12609374,2,8
12609376,1,99
12609376,2,99
12609376,3,99
12609382,1,99
12609388,1,99
12609390,1,96
12609390,2,96
12609393,1,99
12609396,1,8
12609400,1,8
12609402,1,8
12609405,3,99
12609407,2,8
12609408,2,99
12609428,1,96
12609428,2,96
12609432,1,8
12609432,2,96
12609446,1,96
12609446,2,96
12609462,1,8
12610050,2,99
12610053,1,99
12610088,1,8
12610090,1,99
12610100,1,99
12610102,1,8
12610112,1,96
12610114,2,8
12610116,1,96
12610116,2,96
12610402,1,96
12610402,2,96
12610404,1,96
12610405,1,96
12610405,2,96
12610406,1,98
12610406,2,99
12610406,3,99
12610407,1,99
12610407,2,96
12610408,1,96
12610408,2,96
12610411,1,96
12610411,2,96
12610412,1,99
12610412,2,99
12610413,1,96
12610414,1,96
12610416,1,8
12610417,1,8
12610417,2,8
12610418,1,8
12610418,2,96
12610426,1,8
12610426,2,96
12610966,1,96
12610966,2,96
12611549,1,8
12611550,1,2
12611551,2,2
12611551,2,6
12611551,2,7
12612284,1,99
12612286,2,8
12612289,1,96
12612327,2,8
12612329,1,8
12614060,1,96
12614306,2,99
12614442,1,96
12614442,2,99
12614463,1,96
12614463,2,96
12614464,1,3
12614465,1,99
12614466,1,99
12614478,1,8
12614478,2,96
12614478,3,8
12614480,1,96
12614480,2,96
12614509,1,96
12614509,2,96
12614511,1,96
12614511,2,96
12614511,3,96
12614513,1,99
12614513,2,8
12614517,1,8
12614556,2,99
12614564,2,8
12614565,1,96
12614565,2,96
12614571,1,8
12614571,2,96
12614572,1,96
12614592,1,96
12614592,2,96
12614592,3,96
12614592,4,96
12614597,2,96
12614598,1,99
12614629,1,96
12614629,2,96
12614632,1,8
12614640,1,99
12614640,2,99
12614647,2,99
12614656,1,8
12614656,2,96
12614660,1,96
12614664,1,99
12614664,2,99
12614666,2,8
12614669,2,2
12614669,2,5
12614695,1,96
12614695,2,96
12614701,1,3
12614702,1,8
12614702,2,99
12614707,4,8
12614710,1,96
12614710,2,99
12614710,3,96
12614752,1,96
12614752,2,8
12614758,1,99
12614758,2,96
12614763,1,99
12614764,1,96
12614764,2,96
12614765,1,8
12614767,1,99
12614769,1,99
12614882,1,96
12614902,1,96
12614904,1,99
12614904,2,6
12614908,1,99
12614909,1,99
12614912,1,99
12614919,1,99
12614968,1,8
12614973,2,99
12614974,1,8
12614976,1,99
12614976,2,99
12614977,2,99
12614980,1,8
12614981,1,96
12614983,1,8
12614983,2,96
12614985,1,96
12614985,2,96
12614985,3,96
12615381,1,99
12615381,2,96
12615382,1,96
12615382,2,96
12615383,1,96
12615383,2,96
12615384,1,96
12615384,2,99
12615384,3,96
12615385,1,96
12615385,2,96
12615385,3,96
12615386,1,96
12615386,2,8
12615387,1,96
12615387,2,8
12615573,1,96
12615573,2,99
12615573,3,96
12615574,1,8
12615574,2,96
12615817,1,96
12616822,1,99
12616823,1,96
12616823,2,96
12616823,3,96
12616825,1,99
12616825,2,96
12616825,3,96
12618098,1,96
12618098,2,96
12618102,1,99
12618103,1,96
12618103,2,96
12618107,1,99
12618108,1,96
12618108,2,96
12618113,1,96
12618113,2,96
12618114,1,99
12618115,2,99
12618116,2,99
12618118,1,8
12618119,1,99
12618126,1,99
12618127,2,8
12618129,1,96
12618129,2,96
12618132,1,96
12618132,2,96
12618144,2,2
12618144,2,3
12618144,2,6
12618147,1,96
12618147,2,96
12618147,3,96
12618148,1,96
12618148,2,99
12618152,1,96
12618152,2,96
12618157,1,96
12618162,1,8
12618165,1,96
12619861,2,8
12619864,1,8
12619864,2,8
12619864,3,96
12619865,1,96
12619865,2,96
12619867,1,96
12619867,2,96
12619868,1,96
12619868,2,96
12619868,3,96
12619869,1,96
12619869,2,96
12619870,1,8
12619870,2,96
12619872,1,8
12619872,2,8
12619873,1,96
12619874,1,96
12619874,2,8
12619875,1,96
12619875,2,96
12619876,1,96
12619876,2,96
12619877,1,8
12619877,2,96
12619879,1,96
12619879,2,96
12619881,2,96
12619882,1,96
12619883,1,8
12619886,1,8
12619889,1,96
12619889,2,96
12619890,1,96
12619890,2,96
12619891,2,96
12619892,1,96
12619892,3,96
12619893,1,8
12619893,2,96
12619895,1,96
12619896,1,96
12619897,1,96
12619898,1,96
12619898,2,96
12619900,1,8
12619900,2,96
12619901,2,96
12619907,1,99
12619907,2,99
12619911,1,8
12622383,1,8
12622383,2,96
12622867,1,96
12622868,1,96
12624328,1,2
12627018,1,96
12627018,3,96
12629187,1,96
12629187,2,96
12629187,3,8
12629192,1,8
12629199,1,99
12629204,1,99
12629213,1,96
12629216,1,99
12629221,1,8
12629232,1,99
