Crash_ID,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Prsn_Death_Time,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt
12484299,1,6,2,6,5,24,4,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
12484302,1,2,2,3,5,29,1,1,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
12484304,2,2,2,4,5,44,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12484304,2,3,2,5,5,4,4,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12484305,1,2,2,3,2,32,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12484306,1,2,2,3,5,49,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485186,2,2,2,12,5,15,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485199,1,2,2,3,5,19,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485211,2,2,2,3,5,27,1,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
12485214,1,2,2,3,2,46,2,1,1,1,1,97,N,,,,,,,0,1,0,0,0,1,0
12485217,1,2,2,3,2,20,3,1,1,10,2,97,N,,,,,,,0,1,0,0,0,1,0
12485218,1,2,2,3,5,8,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12485221,3,2,2,3,3,39,1,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
12485221,3,3,2,4,3,13,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485221,3,4,2,6,3,1,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485221,5,2,2,3,3,40,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485222,2,2,2,6,5,26,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485223,1,2,2,3,0,,0,0,5,10,0,97,N,,,,,,,0,0,0,0,1,0,0
12485223,2,2,2,3,5,26,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485224,1,2,2,3,5,24,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485226,2,2,2,3,5,23,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485228,2,2,2,3,5,32,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485232,1,2,2,3,5,21,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485232,2,2,2,4,5,0,2,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
12485232,2,3,2,5,5,31,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485232,2,4,2,6,5,0,2,2,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
12485240,2,2,2,2,5,4,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12485245,1,2,2,3,2,51,1,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12485247,1,2,2,3,5,20,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485247,1,3,2,6,5,16,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485247,2,2,2,3,5,16,1,2,1,1,0,97,N,,,,,,,0,0,0,1,0,0,0
12485247,2,3,2,6,3,70,1,2,1,1,0,97,N,,,,,,,0,0,1,0,0,1,0
12485248,2,2,2,3,5,49,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485252,1,2,2,12,0,,0,2,5,10,0,97,N,,,,,,,0,0,0,0,1,0,0
12485264,2,2,2,3,5,0,3,1,1,5,2,97,N,,,,,,,0,0,0,1,0,0,0
12485264,2,3,2,9,5,26,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485271,1,2,2,6,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485271,1,3,2,7,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485271,1,4,2,5,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485271,1,5,2,9,5,,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12485271,1,6,2,3,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485271,1,7,2,4,5,,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485275,3,2,2,3,3,54,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485275,5,2,2,3,3,65,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485276,1,2,2,3,5,64,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485278,1,2,2,6,5,6,1,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
12485281,2,2,2,3,2,17,4,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12485287,2,2,2,3,1,30,1,2,1,1,2,97,N,,,,,,,1,0,0,0,0,1,0
12485307,2,2,2,3,3,22,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485307,2,3,2,5,3,1,2,1,1,4,2,97,N,,,,,,,0,0,1,0,0,1,0
12485308,1,2,2,3,5,20,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12485308,2,2,2,3,3,16,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485309,3,2,2,3,5,32,4,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485309,3,3,2,6,5,2,4,2,1,6,1,97,N,,,,,,,0,0,0,1,0,0,0
12485310,1,2,2,3,0,24,1,2,1,,0,97,N,,,,,,,0,0,0,0,1,0,0
12485310,2,2,2,3,3,32,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485310,3,2,2,3,5,32,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485310,3,3,2,4,5,2,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12485312,1,2,2,3,3,49,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12485314,2,2,2,3,2,23,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12485316,1,2,2,3,5,47,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485317,1,2,2,3,5,10,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485319,1,2,2,6,2,5,1,2,1,7,8,97,N,,,,,,,0,1,0,0,0,1,0
12485319,2,2,2,3,2,36,4,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
12485322,2,2,2,4,5,7,1,2,1,7,1,97,N,,,,,,,0,0,0,1,0,0,0
12485322,2,3,2,6,5,1,1,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
12485323,1,2,2,3,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12485326,2,2,2,3,5,17,1,1,1,1,4,97,N,,,,,,,0,0,0,1,0,0,0
12485327,2,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486777,1,2,2,3,2,28,1,1,1,1,8,97,N,,,,,,,0,1,0,0,0,1,0
12486777,2,2,2,14,3,44,1,2,1,11,1,97,N,,,,,,,0,0,1,0,0,1,0
12486779,1,2,2,14,5,60,2,1,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,3,2,14,5,50,3,2,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,4,2,14,5,5,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,5,2,14,5,11,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,6,2,14,5,4,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,7,2,14,5,4,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,8,2,14,5,6,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,9,2,14,5,5,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12486779,1,10,2,14,5,10,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12487963,1,2,2,3,5,20,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12487963,1,3,2,6,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498627,1,2,2,3,3,,4,2,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
12498635,1,2,2,5,0,0,1,2,1,5,2,97,N,,,,,,,0,0,0,0,1,0,0
12498636,1,2,2,3,5,18,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498658,1,2,2,6,5,4,2,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12498660,3,2,2,3,5,42,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498660,3,3,2,6,5,8,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498660,3,4,2,4,5,1,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498662,1,2,2,3,5,40,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498662,2,2,2,4,5,1,1,1,1,5,1,97,N,,,,,,,0,0,0,1,0,0,0
12498684,1,2,2,3,5,9,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12498686,3,2,2,3,5,24,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498703,2,2,2,3,5,35,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12498709,1,2,2,3,5,23,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12498709,1,3,2,4,5,1,2,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
12498712,1,2,2,3,5,9,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498712,1,3,2,4,5,3,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12498715,1,2,2,3,5,32,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12498718,1,2,2,3,5,22,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498718,1,3,2,4,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498719,2,2,2,6,5,1,3,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
12498725,1,2,2,3,5,19,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498725,1,3,2,6,5,19,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498726,2,2,2,3,3,37,3,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12498727,2,2,2,14,3,26,3,1,1,8,1,97,N,,,,,,,0,0,1,0,0,1,0
12498727,2,3,2,14,3,33,3,1,1,8,1,97,N,,,,,,,0,0,1,0,0,1,0
12498727,2,4,2,14,5,21,2,2,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
12498727,2,5,2,14,5,21,2,2,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
12498727,2,6,2,14,5,38,5,1,1,8,1,97,N,,,,,,,0,0,0,1,0,0,0
12498729,2,2,2,3,5,26,5,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498729,2,3,2,13,3,46,2,2,1,8,1,97,N,,,,,,,0,0,1,0,0,1,0
12498744,2,2,2,3,5,29,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498745,2,2,2,3,2,34,2,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12498745,2,3,2,4,5,21,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12498779,1,2,2,6,5,4,1,2,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
12498779,1,3,2,5,5,2,1,2,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12498785,2,2,2,6,5,11,4,2,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12498790,1,2,2,6,5,3,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12498792,2,2,2,3,5,70,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498793,2,2,2,3,0,76,1,2,1,1,3,97,N,,,,,,,0,0,0,0,1,0,0
12498838,1,2,2,3,2,24,2,1,1,10,8,97,N,,,,,,,0,1,0,0,0,1,0
12498839,2,2,2,3,5,12,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498839,2,3,2,4,5,5,1,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,1,2,2,3,5,14,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,1,3,2,4,5,11,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,1,4,2,6,5,6,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,1,5,2,7,5,7,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,1,6,2,8,5,9,2,2,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,1,7,2,9,5,9,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,2,2,2,3,5,28,1,1,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
12498844,2,3,2,4,3,20,1,1,1,10,2,97,N,,,,,,,0,0,1,0,0,1,0
12498846,1,2,2,3,5,24,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12498848,4,2,2,3,5,25,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498876,2,2,2,3,2,20,3,2,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12498878,1,2,2,3,5,47,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498878,1,3,2,6,5,65,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498882,1,2,2,3,2,22,1,1,1,10,3,97,N,,,,,,,0,1,0,0,0,1,0
12498882,3,2,2,3,5,46,2,2,1,10,2,97,N,,,,,,,0,0,0,1,0,0,0
12498921,2,2,2,7,5,3,1,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
12498927,2,2,2,3,5,27,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498929,1,2,2,3,5,18,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498929,2,2,2,3,3,29,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12498937,1,2,2,4,5,7,2,1,1,7,2,97,N,,,,,,,0,0,0,1,0,0,0
12498939,1,2,2,3,5,,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498960,1,2,2,3,5,15,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498976,1,2,2,4,5,8,2,1,1,4,2,97,N,,,,,,,0,0,0,1,0,0,0
12498986,1,2,2,3,2,24,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
12498992,1,2,2,3,3,53,2,1,1,1,8,97,N,,,,,,,0,0,1,0,0,1,0
12498992,1,3,2,6,5,14,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12498992,2,2,2,3,5,10,2,2,1,1,8,97,N,,,,,,,0,0,0,1,0,0,0
12498992,2,3,2,6,3,9,2,2,1,1,1,97,N,,,,,,,0,0,1,0,0,1,0
12498996,1,2,2,3,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498996,1,3,2,4,5,24,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498996,1,4,2,6,5,31,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12498998,2,2,2,3,1,44,3,2,1,1,3,97,N,,,,,,,1,0,0,0,0,1,0
12499101,1,2,2,3,3,24,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12499103,2,2,2,3,5,46,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499103,2,3,2,6,5,16,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499113,2,2,2,3,5,28,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499113,2,3,2,5,5,8,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499113,2,4,2,4,5,5,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499115,2,2,2,3,5,35,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12499115,2,3,2,6,5,11,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12499119,2,2,2,3,5,18,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499121,2,2,2,3,5,26,2,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12499123,2,2,2,3,5,48,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499123,2,3,2,5,5,24,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499170,2,2,2,3,3,45,1,2,1,1,3,97,N,,,,,,,0,0,1,0,0,1,0
12499170,2,3,2,6,3,8,1,1,1,7,2,97,N,,,,,,,0,0,1,0,0,1,0
12499170,2,4,2,4,3,10,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12499171,1,2,2,4,5,8,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499446,2,2,2,3,5,33,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499447,1,2,2,3,5,24,2,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12499452,2,2,2,3,5,42,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499452,2,3,2,6,5,39,2,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12499457,1,2,2,6,5,7,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499459,2,2,2,3,5,53,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499462,1,2,2,3,2,28,1,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
12499473,1,2,2,3,1,26,1,1,1,8,3,97,N,,,,,,,1,0,0,0,0,1,0
12499476,3,2,2,3,2,37,3,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
12499486,1,2,2,3,5,26,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499486,1,3,2,6,5,5,3,2,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
12499486,1,4,2,4,5,3,3,1,1,4,1,97,N,,,,,,,0,0,0,1,0,0,0
12499486,1,5,2,9,5,10,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499486,1,6,2,8,5,5,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499486,1,7,2,8,5,2,3,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499486,1,8,2,7,5,4,3,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499486,2,2,2,3,5,35,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499486,2,3,2,6,5,13,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12499489,2,2,2,3,5,50,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12502404,2,2,2,3,5,34,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12502404,2,3,2,6,5,30,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12502404,2,4,2,4,5,33,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12508780,1,2,2,3,5,21,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12508780,2,2,2,3,3,49,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510313,2,2,2,3,5,19,3,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12510313,2,3,2,6,2,19,2,2,1,10,1,97,N,,,,,,,0,1,0,0,0,1,0
12510313,3,2,2,14,5,46,2,2,1,11,1,97,N,,,,,,,0,0,0,1,0,0,0
12510314,2,2,2,3,5,32,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510314,2,3,2,4,5,6,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510314,2,4,2,5,5,6,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510314,2,5,2,7,5,10,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510314,3,2,2,3,5,19,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510317,1,2,2,3,5,32,3,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12510324,1,2,2,6,2,15,2,1,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
12510324,1,3,2,3,2,17,2,2,1,1,3,97,N,,,,,,,0,1,0,0,0,1,0
12510326,2,2,2,3,5,21,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510326,2,3,2,4,5,23,3,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12510329,1,2,2,3,5,26,2,2,4,1,4,97,N,,,,,,,0,0,0,1,0,0,0
12510329,1,3,2,4,2,8,2,2,4,1,4,97,N,,,,,,,0,1,0,0,0,1,0
12510329,2,2,2,3,5,53,2,1,4,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12510329,2,3,2,4,5,32,2,2,4,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12510329,2,4,2,5,3,0,2,1,4,5,1,97,N,,,,,,,0,0,1,0,0,1,0
12510329,2,5,2,6,5,52,2,2,4,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12510350,2,2,2,3,3,26,1,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510351,1,2,2,6,5,27,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510351,1,3,2,4,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510351,1,4,2,3,5,24,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510353,2,2,2,3,3,19,5,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510353,3,2,2,3,3,34,4,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510356,1,2,2,3,5,29,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510363,1,2,2,3,2,21,1,1,1,1,2,97,N,,,,,,,0,1,0,0,0,1,0
12510364,1,2,2,3,5,17,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510366,1,2,2,3,5,23,1,2,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12510366,2,2,2,3,3,24,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510383,2,2,2,3,3,11,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510383,2,3,2,4,3,11,3,1,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510385,2,2,2,3,5,,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510385,2,3,2,2,5,,2,2,1,6,2,97,N,,,,,,,0,0,0,1,0,0,0
12510386,1,2,2,3,5,20,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510386,1,3,2,6,5,19,1,1,1,1,1,97,N,,,,,,,0,0,0,1,0,0,0
12510388,2,2,2,3,5,19,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510388,2,3,2,4,5,16,2,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510389,2,2,2,3,5,37,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510389,2,3,2,4,5,34,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510389,2,4,2,6,5,37,1,1,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510394,2,2,2,3,5,43,1,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510394,2,3,2,4,5,71,1,2,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
12510394,2,4,2,6,5,73,2,1,1,3,2,97,N,,,,,,,0,0,0,1,0,0,0
12510395,1,2,2,3,5,4,6,1,1,10,8,97,N,,,,,,,0,0,0,1,0,0,0
12510400,1,2,2,3,5,25,2,2,1,1,2,97,N,,,,,,,0,0,0,1,0,0,0
12510419,1,2,2,3,5,50,1,1,1,1,3,97,N,,,,,,,0,0,0,1,0,0,0
12510422,1,2,2,4,3,9,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510422,1,3,2,6,3,3,2,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
12510422,2,2,2,3,3,71,1,2,1,1,2,97,N,,,,,,,0,0,1,0,0,1,0
